target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	25.6865	1	104.635
gene-HO397_00010	2463	3399.43	4	3.16253
gene-HO397_00015	933	1069.16	1	2.51383
gene-HO397_00020	1287	1646.26	1	1.63261
gene-HO397_00025	297	315.649	1	8.51483
gene-HO397_00030	777	724.811	0	0
gene-HO397_00035	1431	1908.14	1	1.40855
gene-HO397_00040	954	1653.27	4	6.50275
gene-HO397_00045	588	517.802	8	41.5247
gene-HO397_00050	567	514.904	0	0
gene-HO397_00055	714	661.84	0	0
gene-HO397_00060	405	352.92	0	0
gene-HO397_00065	1917	2415.19	22	24.4823
gene-HO397_00070	1131	1250.72	5	10.7446
gene-HO397_00075	1113	1747.12	9	13.8453
gene-HO397_00080	210	244.102	1	11.0106
gene-HO397_00085	1167	1544.72	4	6.95971
gene-HO397_00090	900	847.779	0	0
gene-HO397_00095	960	1527.36	1	1.75971
gene-HO397_00100	1353	1300.78	0	0
gene-HO397_00105	1089	1036.78	0	0
gene-HO397_00110	698	1022.61	0.00186974	0.00491419
gene-HO397_00115	347	473.63	1	5.67468
gene-HO397_00120	264	221.631	4	48.5076
gene-HO397_00125	219	167.508	0	0
gene-HO397_00130	942	1269.97	10	21.1634
gene-HO397_00135	2817	3440.98	18	14.0595
gene-HO397_00140	495	533.631	6	30.2197
gene-HO397_00145	450	397.92	0	0
gene-HO397_00150	951	1166.79	2	4.60699
gene-HO397_00155	915	1073.48	1	2.50372
gene-HO397_00160	822	769.811	0	0
gene-HO397_00165	1149	1096.78	0	0
gene-HO397_00170	3222	4089.71	2	1.31437
gene-HO397_00175	396	343.92	0	0
gene-HO397_00180	591	538.884	0	0
gene-HO397_00185	786	733.811	0	0
gene-HO397_00190	1554	1501.78	0	0
gene-HO397_00195	1217	1164.78	0	0
gene-HO397_00200	1143	1090.78	0	0
gene-HO397_00205	1515	1462.78	0	0
gene-HO397_00210	771	718.84	0	0
gene-HO397_00215	942	889.779	0	0
gene-HO397_00220	1287	1234.78	0	0
gene-HO397_00225	288	236.198	0	0
gene-HO397_00230	1332	1279.78	0	0
gene-HO397_00235	531	478.904	0	0
gene-HO397_00240	1863	2309.79	1	1.16361
gene-HO397_00245	480	427.904	0	0
gene-HO397_00250	843	790.811	0	0
gene-HO397_00255	378	325.934	0	0
gene-HO397_00260	822	879.899	3	9.16366
gene-HO397_00265	990	1089.8	1	2.46622
gene-HO397_00270	1287	1371.13	7	13.7214
gene-HO397_00275	2355	3132.16	5	4.29049
gene-HO397_00280	816	763.811	0	0
gene-HO397_00285	660	670.745	1	4.00703
gene-HO397_00290	2907	3474.87	8	6.18775
gene-HO397_00295	2352	2769.28	1	0.970541
gene-HO397_00300	696	643.84	0	0
gene-HO397_00305	1503	1947.1	1	1.38036
gene-HO397_00310	1701	1648.78	0	0
gene-HO397_00315	879	826.779	0	0
gene-HO397_00320	765	712.84	0	0
gene-HO397_00325	699	646.84	0	0
gene-HO397_00330	1611	1558.78	0	0
gene-HO397_00335	984	931.779	0	0
gene-HO397_00340	1656	1850.02	2	2.90559
gene-HO397_00345	132	115.941	1	23.1817
gene-HO397_00350	1179	1489.06	5	9.02483
gene-HO397_00355	606	553.862	0	0
gene-HO397_00360	1401	1348.78	0	0
gene-HO397_00365	1092	1039.78	0	0
gene-HO397_00370	1572	1519.78	0	0
gene-HO397_00375	87	43.416	0	0
gene-HO397_00380	945	1572.13	1	1.70959
gene-HO397_00385	1725	1672.78	0	0
gene-HO397_00390	492	439.904	0	0
gene-HO397_00395	87	43.416	0	0
gene-HO397_00400	1005	1099.09	1	2.44538
gene-HO397_00405	459	406.904	0	0
gene-HO397_00410	942	964.802	2	5.5715
gene-HO397_00415	366	390.991	4	27.4962
gene-HO397_00420	1767	1918.16	41	57.4487
gene-HO397_00425	1488	1773.32	4	6.06251
gene-HO397_00430	1359	1411.52	3	5.71234
gene-HO397_00435	1083	1274.46	3	6.32667
gene-HO397_00440	1317	1436.25	19	35.5553
gene-HO397_00445	1245	1546.21	3	5.21476
gene-HO397_00450	1068	1173.73	2	4.57977
gene-HO397_00455	1476	2352.85	2	2.28463
gene-HO397_00460	921	1338.17	2	4.01697
gene-HO397_00465	831	1037.32	2	5.18202
gene-HO397_00470	1263	1638.14	11	18.0477
gene-HO397_00475	1152	1383.92	6	11.6526
gene-HO397_00480	918	1109.73	24	58.1265
gene-HO397_00485	513	548.065	5	24.5199
gene-HO397_00490	2706	3318.41	6	4.85962
gene-HO397_00495	390	337.92	0	0
gene-HO397_00500	198	146.805	0	0
gene-HO397_00505	744	691.84	0	0
gene-HO397_00510	621	568.84	0	0
gene-HO397_00515	1044	1536.13	4	6.99864
gene-HO397_00520	1203	1843.19	4	5.83271
gene-HO397_00525	1386	1951.4	6	8.26391
gene-HO397_00530	441	481.212	1	5.58526
gene-HO397_00535	894	841.779	0	0
gene-HO397_00540	552	499.904	0	0
gene-HO397_00545	855	1016.22	1	2.64481
gene-HO397_00550	1374	1497.45	2	3.5897
gene-HO397_00555	765	991.995	1	2.70939
gene-HO397_00560	2664	3075.32	6	5.24374
gene-HO397_00565	1893	2094.46	1	1.28324
gene-HO397_00570	1425	1581.86	7	11.8935
gene-HO397_00575	1854	2232.81	1	1.20373
gene-HO397_00580	2598	3088.84	20	17.4026
gene-HO397_00585	363	310.959	0	0
gene-HO397_00590	795	742.811	0	0
gene-HO397_00595	867	1194.18	1	2.25067
gene-HO397_00600	348	346.181	1	7.76385
gene-HO397_00605	1551	1498.78	0	0
gene-HO397_00610	2391	2868.16	2	1.87416
gene-HO397_00615	537	648.122	1	4.14691
gene-HO397_00620	663	690.384	27	105.112
gene-HO397_00625	927	874.779	0	0
gene-HO397_00630	771	833.702	2	6.44762
gene-HO397_00635	441	388.92	0	0
gene-HO397_00640	1230	1718.64	5	7.81926
gene-HO397_00645	381	564.627	5	23.8006
gene-HO397_00650	903	1288.67	3	6.25689
