target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	14.375	25	256.558
gene-HO397_00010	2463	2395.12	1681	103.536
gene-HO397_00015	933	769.712	817	156.584
gene-HO397_00020	1287	1161.26	673	85.4946
gene-HO397_00025	297	105.349	137	191.841
gene-HO397_00030	777	581.293	91	23.094
gene-HO397_00035	1431	1435	57	5.8597
gene-HO397_00040	954	721.246	2591	529.953
gene-HO397_00045	588	361.193	176	71.8832
gene-HO397_00050	567	406.016	124	45.0539
gene-HO397_00055	714	515.143	24	6.87284
gene-HO397_00060	405	203.168	3	2.17831
gene-HO397_00065	1917	1653.59	40048	3572.78
gene-HO397_00070	1131	975.211	3698	559.399
gene-HO397_00075	1113	1102.04	600.6	80.397
gene-HO397_00080	210	45.8242	17	54.7277
gene-HO397_00085	1167	1048.12	138	19.4232
gene-HO397_00090	900	697.095	53	11.216
gene-HO397_00095	960	579.536	4	1.0182
gene-HO397_00100	1353	1009.57	4	0.584488
gene-HO397_00105	1089	667.761	2	0.441837
gene-HO397_00110	698	502.003	47.0746	13.8335
gene-HO397_00115	347	148.478	2	1.98711
gene-HO397_00120	264	79.8713	359	663.066
gene-HO397_00125	219	50.5675	9	26.2557
gene-HO397_00130	942	791.484	1840	342.949
gene-HO397_00135	2817	2869.64	10103	519.37
gene-HO397_00140	495	300.469	701	344.17
gene-HO397_00145	450	258.741	532	303.319
gene-HO397_00150	951	858.858	2114	363.109
gene-HO397_00155	915	734.289	283	56.8555
gene-HO397_00160	822	680.018	190	41.218
gene-HO397_00165	1149	1006.14	1950	285.91
gene-HO397_00170	3222	3161.63	4945	230.732
gene-HO397_00175	396	194.507	39	29.579
gene-HO397_00180	591	451.407	12	3.92163
gene-HO397_00185	786	590.317	10	2.49901
gene-HO397_00190	1554	1445.93	31	3.16277
gene-HO397_00195	1217	1091.69	24	3.24314
gene-HO397_00200	1143	1064.59	32	4.43428
gene-HO397_00205	1515	1627.88	9	0.815593
gene-HO397_00210	771	614.787	9	2.15959
gene-HO397_00215	942	761.637	14	2.71165
gene-HO397_00220	1287	1169.26	6	0.756995
gene-HO397_00225	288	98.1283	0	0
