target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	17.625	33	207.2
gene-HO397_00010	2463	2406.33	2754	126.652
gene-HO397_00015	933	740.479	1236	184.718
gene-HO397_00020	1287	1097.35	1477	148.95
gene-HO397_00025	297	98.7987	162	181.455
gene-HO397_00030	777	514.825	245	52.6636
gene-HO397_00035	1431	1253.82	96	8.4731
gene-HO397_00040	954	816.228	3618	490.526
gene-HO397_00045	588	358.625	267	82.3902
gene-HO397_00050	567	359.098	186	57.3198
gene-HO397_00055	714	478.213	23	5.32244
gene-HO397_00060	405	191.817	5	2.88462
gene-HO397_00065	1917	1673.23	38982	2578.18
gene-HO397_00070	1131	934.17	4644	550.137
gene-HO397_00075	1113	926.235	491.6	58.7348
gene-HO397_00080	210	43.7279	46	116.414
gene-HO397_00085	1167	971.936	429	48.8454
gene-HO397_00090	900	672.457	64	10.5322
gene-HO397_00095	960	557.15	3	0.595873
gene-HO397_00100	1353	961.075	1	0.115146
gene-HO397_00105	1089	871.661	0	0
gene-HO397_00110	698	459.213	149.5	36.0272
gene-HO397_00115	347	139.583	0	0
gene-HO397_00120	264	74.6833	542	803.12
gene-HO397_00125	219	48.4273	27	61.699
gene-HO397_00130	942	719.28	1413	217.395
gene-HO397_00135	2817	2817.38	14648	575.356
gene-HO397_00140	495	282.051	1212	475.532
gene-HO397_00145	450	227.079	797	388.405
gene-HO397_00150	951	768.415	1767	254.475
gene-HO397_00155	915	702.837	805	126.749
gene-HO397_00160	822	625.659	473	83.662
gene-HO397_00165	1149	950.946	542	63.0737
gene-HO397_00170	3222	3137.26	3019	106.492
gene-HO397_00175	396	183.436	22	13.2722
gene-HO397_00180	591	397.605	16	4.45321
gene-HO397_00185	786	549.094	10	2.01538
gene-HO397_00190	1554	1339.49	23	1.90017
gene-HO397_00195	1217	1032.23	28	3.00182
gene-HO397_00200	1143	987.501	39	4.37051
gene-HO397_00205	1515	1448.52	13	0.993167
gene-HO397_00210	771	569.965	2	0.388317
gene-HO397_00215	942	734.34	25	3.76745
gene-HO397_00220	1287	1062.37	15	1.5625
gene-HO397_00225	288	92.0236	0	0
gene-HO397_00230	1332	1151.05	3	0.288424
gene-HO397_00235	531	296.998	31	11.5508
gene-HO397_00240	1863	1687.85	195	12.7852
gene-HO397_00245	480	263.398	89	37.3924
gene-HO397_00250	843	642.196	378	65.1371
gene-HO397_00255	378	167.001	239	158.374
gene-HO397_00260	822	609.539	968	175.743
gene-HO397_00265	990	765.169	700	101.238
gene-HO397_00270	1287	1048.64	1837	193.86
gene-HO397_00275	2355	2175.91	3317	168.698
gene-HO397_00280	816	571.022	127	24.6125
