target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	20	44	247.547
gene-HO397_00010	2463	2228.73	4304	217.295
gene-HO397_00015	933	739.499	1892	287.885
gene-HO397_00020	1287	1081.55	1691	175.926
gene-HO397_00025	297	107.057	135	141.89
gene-HO397_00030	777	508.388	291	64.407
gene-HO397_00035	1431	1279.64	77	6.77075
gene-HO397_00040	954	701.732	3834	614.775
gene-HO397_00045	588	366.165	309	94.9549
gene-HO397_00050	567	374.898	220	66.0305
gene-HO397_00055	714	476.323	42	9.92162
gene-HO397_00060	405	200.66	4	2.24303
gene-HO397_00065	1917	1665.55	70929	4791.82
gene-HO397_00070	1131	948.399	6566	779.013
gene-HO397_00075	1113	929.199	739.4	89.5377
gene-HO397_00080	210	48.1669	24	56.0658
gene-HO397_00085	1167	977.937	352	40.5011
gene-HO397_00090	900	654.154	63	10.8367
gene-HO397_00095	960	554.933	3	0.608297
gene-HO397_00100	1353	957.593	3	0.352513
gene-HO397_00105	1089	604.06	3	0.558826
gene-HO397_00110	698	476.517	215.791	50.9554
gene-HO397_00115	347	148.535	1	0.75754
gene-HO397_00120	264	82.7267	455	618.872
gene-HO397_00125	219	53.4563	22	46.3084
gene-HO397_00130	942	740.07	1852	281.581
gene-HO397_00135	2817	2752.15	20225	826.899
gene-HO397_00140	495	295.309	1598	608.885
gene-HO397_00145	450	238.268	1084	511.916
gene-HO397_00150	951	781.321	2646	381.062
gene-HO397_00155	915	702.364	653	104.613
gene-HO397_00160	822	637.297	403	71.1538
gene-HO397_00165	1149	961.181	1380	161.551
gene-HO397_00170	3222	3122.54	7794	280.858
gene-HO397_00175	396	192.441	46	26.8965
gene-HO397_00180	591	407.267	34	9.39367
gene-HO397_00185	786	567.196	8	1.58706
gene-HO397_00190	1554	1329.42	22	1.86206
gene-HO397_00195	1217	1017.66	35	3.86989
gene-HO397_00200	1143	994.772	75	8.48346
gene-HO397_00205	1515	1435.03	10	0.784103
gene-HO397_00210	771	546.731	5	1.02904
gene-HO397_00215	942	752.673	30	4.48488
gene-HO397_00220	1287	1076.41	8	0.836273
gene-HO397_00225	288	100.252	4	4.48955
gene-HO397_00230	1332	1180.59	6	0.571859
