target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	12.9286	78	289.243
gene-HO397_00010	2463	2669.25	2917	52.3923
gene-HO397_00015	933	782.335	647	39.6489
gene-HO397_00020	1287	1852.72	1062	27.4811
gene-HO397_00025	297	75.5907	430	272.722
gene-HO397_00030	777	908.402	347	18.3135
gene-HO397_00035	1431	1257.81	1253	47.7592
gene-HO397_00040	954	791.102	2171	131.567
gene-HO397_00045	588	341.346	322	45.2252
gene-HO397_00050	567	328.381	397	57.9604
gene-HO397_00055	714	784.399	662	40.4613
gene-HO397_00060	405	177.252	333	90.0684
gene-HO397_00065	1917	2236.67	5498	117.848
gene-HO397_00070	1131	968.847	1000	49.4839
gene-HO397_00075	1113	1735.2	905.4	25.0156
gene-HO397_00080	210	26.9174	160	284.975
gene-HO397_00085	1167	1030.79	839	39.0221
gene-HO397_00090	900	1269.13	487	18.3968
gene-HO397_00095	960	654.54	767	56.1796
gene-HO397_00100	1353	1111.1	863	37.2371
gene-HO397_00105	1089	746.755	617	39.612
gene-HO397_00110	698	508.878	18.1844	1.71319
gene-HO397_00115	347	120.482	388	154.393
gene-HO397_00120	264	51.3533	2047	1911.04
gene-HO397_00125	219	28.762	218	363.377
gene-HO397_00130	942	835.158	723	41.5039
gene-HO397_00135	2817	4392.64	2831	30.8983
gene-HO397_00140	495	241.116	333	66.2122
gene-HO397_00145	450	222.023	323	69.7466
gene-HO397_00150	951	751.372	948	60.4885
gene-HO397_00155	915	776.677	511	31.5428
gene-HO397_00160	822	622.364	988	76.1083
gene-HO397_00165	1149	996.067	1767	85.0487
gene-HO397_00170	3222	3444.95	3182	44.283
gene-HO397_00175	396	168.316	641	182.579
gene-HO397_00180	591	432.132	1398	155.1
gene-HO397_00185	786	528.044	692	62.8284
gene-HO397_00190	1554	1632.02	1367	40.157
gene-HO397_00195	1217	1418.26	701	23.6964
gene-HO397_00200	1143	1052.03	766	34.9077
gene-HO397_00205	1515	2406.37	1184	23.5889
gene-HO397_00210	771	1030.89	772	35.9024
gene-HO397_00215	942	728.431	277	18.231
gene-HO397_00220	1287	1355.68	810	28.645
gene-HO397_00225	288	68.5477	128	89.5234
gene-HO397_00230	1332	1182.8	901	36.5201
gene-HO397_00235	531	297.884	422	67.918
gene-HO397_00240	1863	2302.41	1414	29.4433
gene-HO397_00245	480	270.538	584	103.491
gene-HO397_00250	843	633.287	661	50.0403
gene-HO397_00255	378	150.538	356	113.376
gene-HO397_00260	822	666.863	645	46.3706
gene-HO397_00265	990	863.631	916	50.8495
gene-HO397_00270	1287	1117.8	1117	47.9081
gene-HO397_00275	2355	2559.87	2005	37.5505
