target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	15.9474	52	385.402
gene-HO397_00010	2463	2183.66	3508	189.878
gene-HO397_00015	933	697.209	1478	250.56
gene-HO397_00020	1287	1028.05	1519	174.64
gene-HO397_00025	297	95.1499	164	203.721
gene-HO397_00030	777	462.881	299	76.3488
gene-HO397_00035	1431	1275.04	81	7.50863
gene-HO397_00040	954	671.689	3250	571.893
gene-HO397_00045	588	313.332	263	99.2088
gene-HO397_00050	567	341.81	195	67.4295
gene-HO397_00055	714	432.426	21	5.73994
gene-HO397_00060	405	174.946	8	5.40488
gene-HO397_00065	1917	1589.72	61761	4591.91
gene-HO397_00070	1131	905.274	5156	673.182
gene-HO397_00075	1113	929.233	626	79.625
gene-HO397_00080	210	47.4628	29	72.2179
gene-HO397_00085	1167	956.439	251	31.0182
gene-HO397_00090	900	610.601	62	12.0015
gene-HO397_00095	960	532.568	6	1.33161
gene-HO397_00100	1353	916.552	1	0.128956
gene-HO397_00105	1089	573.774	2	0.411992
gene-HO397_00110	698	439.694	191.722	51.5374
gene-HO397_00115	347	128.893	3	2.751
gene-HO397_00120	264	75.2636	412	647.012
gene-HO397_00125	219	51.7731	14	31.9612
gene-HO397_00130	942	697.695	1618	274.102
gene-HO397_00135	2817	2706.61	17840	779.058
gene-HO397_00140	495	266.197	1409	625.615
gene-HO397_00145	450	214.192	847	467.391
gene-HO397_00150	951	747.814	2248	355.306
gene-HO397_00155	915	660.905	623	111.416
gene-HO397_00160	822	606.596	415	80.8628
gene-HO397_00165	1149	916.764	1141	147.105
gene-HO397_00170	3222	3041.81	6866	266.791
gene-HO397_00175	396	167.423	39	27.5328
gene-HO397_00180	591	390.581	13	3.93397
gene-HO397_00185	786	534.423	9	1.99048
gene-HO397_00190	1554	1300.62	22	1.99927
gene-HO397_00195	1217	969.834	26	3.16866
gene-HO397_00200	1143	949.039	29	3.61172
gene-HO397_00205	1515	1445.48	4	0.327076
gene-HO397_00210	771	531.205	4	0.890016
gene-HO397_00215	942	695.13	32	5.44106
gene-HO397_00220	1287	1030.55	9	1.03222
gene-HO397_00225	288	89.3864	3	3.96688
gene-HO397_00230	1332	1167.65	13	1.31592
gene-HO397_00235	531	255.955	15	6.92672
gene-HO397_00240	1863	1622.96	135	9.83162
gene-HO397_00245	480	241.654	76	37.1723
gene-HO397_00250	843	622.43	387	73.4887
gene-HO397_00255	378	152.875	192	148.445
gene-HO397_00260	822	572.741	989	204.098
gene-HO397_00265	990	743.653	810	128.74
gene-HO397_00270	1287	1007.18	2038	239.164
gene-HO397_00275	2355	2116.59	4142	231.298
gene-HO397_00280	816	548.211	124	26.7346
gene-HO397_00285	660	470.223	216	54.2937
gene-HO397_00290	2907	2623.31	1222	55.0581
gene-HO397_00295	2352	2176.87	534	28.994
gene-HO397_00300	696	466.738	20	5.06474
gene-HO397_00305	1503	1333.89	96	8.50653
gene-HO397_00310	1701	1559.25	45	3.41111
gene-HO397_00315	879	692.847	1642	280.115
gene-HO397_00320	765	514.077	432	99.3243
gene-HO397_00325	699	461.828	127	32.503
gene-HO397_00330	1611	1380.2	224	19.1826
gene-HO397_00335	984	750.794	393	61.8688
gene-HO397_00340	1656	1502.36	336	26.4341
gene-HO397_00345	132	18.4525	6	38.4323
gene-HO397_00350	1179	865.406	112	15.2967
gene-HO397_00355	606	336.778	193	67.7349
gene-HO397_00360	1401	1206.73	408	39.9621
gene-HO397_00365	1092	845.27	208	29.0849
gene-HO397_00370	1572	1307.92	234	21.1462
gene-HO397_00375	87	12.1622	2	19.4365
gene-HO397_00380	945	540.615	33	7.21482
gene-HO397_00385	1725	1623.05	212	15.4385
gene-HO397_00390	492	252.712	131	61.2696
gene-HO397_00395	87	12.1622	2	19.4365
gene-HO397_00400	1005	753.472	844	132.396
gene-HO397_00405	459	222.278	832	442.412
gene-HO397_00410	942	715.554	1329	219.524
gene-HO397_00415	366	143.426	405	333.754
gene-HO397_00420	1767	1555.03	1817	138.107
gene-HO397_00425	1488	1271.84	1603	148.97
gene-HO397_00430	1359	1119.43	1662	175.482
gene-HO397_00435	1083	895.426	1152	152.063
gene-HO397_00440	1317	1026.75	1755	202.028
gene-HO397_00445	1245	979.886	1620	195.407
gene-HO397_00450	1068	904.657	1237	161.616
gene-HO397_00455	1476	1251.6	2258	213.235
gene-HO397_00460	921	627.544	1561	294.008
gene-HO397_00465	831	584.226	960	194.218
gene-HO397_00470	1263	1037.17	2275	259.256
gene-HO397_00475	1152	919.433	5207	669.372
gene-HO397_00480	918	573.505	15065	3104.79
gene-HO397_00485	513	281.574	540	226.674
gene-HO397_00490	2706	2459.7	4496	216.045
gene-HO397_00495	390	162.541	32	23.2695
gene-HO397_00500	198	42.1092	108	303.143
gene-HO397_00505	744	489.824	480	115.825
gene-HO397_00510	621	387.21	170	51.8922
gene-HO397_00515	1044	687.439	637	109.523
gene-HO397_00520	1203	959.609	39	4.80364
gene-HO397_00525	1386	1162.03	87	8.84916
gene-HO397_00530	441	206.214	3	1.7195
gene-HO397_00535	894	611.622	300	57.9746
gene-HO397_00540	552	279.378	153	64.729
gene-HO397_00545	855	640.254	183	33.783
gene-HO397_00550	1374	1171.07	1093	110.316
gene-HO397_00555	765	518.226	409	93.2833
gene-HO397_00560	2664	2446.42	6092	294.325
gene-HO397_00565	1893	1651.12	6023	431.157
gene-HO397_00570	1425	1171.55	18982	1915.06
gene-HO397_00575	1854	1576.6	76	5.6976
gene-HO397_00580	2598	2474.06	53833	2571.8
gene-HO397_00585	363	141.08	140	117.29
gene-HO397_00590	795	486.656	859	208.627
gene-HO397_00595	867	589.369	820	164.447
gene-HO397_00600	348	129.603	139	126.766
gene-HO397_00605	1551	1413.76	215	17.9748
gene-HO397_00610	2391	2302.52	543	27.8737
gene-HO397_00615	537	275.527	634	271.972
gene-HO397_00620	663	391.133	1496	452.071
gene-HO397_00625	927	641.004	478	88.1387
gene-HO397_00630	771	510.358	391	90.5527
gene-HO397_00635	441	206.214	95	54.4508
gene-HO397_00640	1230	941.965	164	20.5783
gene-HO397_00645	381	155.204	782	595.53
gene-HO397_00650	903	588.955	91	18.2625
gene-HO397_00655	852	565.348	911	190.459
gene-HO397_00660	795	539.958	585	128.055
gene-HO397_00665	1239	995.472	0	0
gene-HO397_00670	597	325.224	2	0.726854
gene-HO397_00675	606	304.241	5	1.94246
gene-HO397_00680	570	262.41	13	5.85549
gene-HO397_00685	2598	1986.33	12	0.714052
gene-HO397_00690	741	497.472	0	0
gene-HO397_00695	585	290.858	5	2.03184
gene-HO397_00700	480	241.654	22	10.7604
gene-HO397_00705	1419	1211.41	1182	115.326
gene-HO397_00710	927	636.026	72	13.38
gene-HO397_00715	456	219.481	1887	1016.19
gene-HO397_00720	705	402.915	362	106.193
gene-HO397_00725	531	302.102	124	48.514
gene-HO397_00730	2430	2119.59	765	42.659
gene-HO397_00735	2535	2339.94	1246	62.9381
gene-HO397_00740	435	201	428	251.679
gene-HO397_00745	1229	985.472	0	0
gene-HO397_00750	1812	1492.13	2815	222.982
gene-HO397_00755	798	580.321	252	51.3254
gene-HO397_00760	891	599.718	195	38.4315
gene-HO397_00765	1983	1903.37	269	16.7043
gene-HO397_00770	1281	1021.56	2487	287.749
gene-HO397_00775	1422	1216.18	287	27.8922
gene-HO397_00780	66	15.9474	7	51.8811
gene-HO397_00785	345	127.492	635	588.697
gene-HO397_00790	624	382.429	186	57.486
gene-HO397_00795	801	552.871	128	27.3644
gene-HO397_00800	699	439.044	882	237.444
gene-HO397_00805	1518	1183.83	574	57.309
gene-HO397_00810	1425	1156.56	1438	146.958
gene-HO397_00815	1158	907.879	203	26.4282
gene-HO397_00820	387	160.096	911	672.571
gene-HO397_00825	813	542.424	43	9.36978
gene-HO397_00830	825	587.062	1974	397.432
gene-HO397_00835	2673	2360.76	757	37.9004
gene-HO397_00840	795	485.07	763	185.917
gene-HO397_00845	726	453.815	13245	3449.63
gene-HO397_00850	852	512.304	6864	1583.61
gene-HO397_00855	726	510.767	845	195.539
gene-HO397_00860	558	243.459	2267	1100.59
gene-HO397_00865	1197	905.57	847	110.551
gene-HO397_00870	759	474.976	1380	343.406
gene-HO397_00875	858	644.587	981	179.882
gene-HO397_00880	1353	1088.18	3191	346.598
gene-HO397_00885	2433	2205.37	8356	447.834
gene-HO397_00890	486	247.109	2048	979.584
gene-HO397_00895	1026	718.602	3516	578.309
gene-HO397_00900	456	219.481	820	441.587
gene-HO397_00905	789	544.876	1043	226.249
gene-HO397_00910	1149	896.007	776	102.365
gene-HO397_00915	597	337.447	384	134.501
gene-HO397_00920	3483	3398.21	3809	132.483
gene-HO397_00925	960	691.967	2010	343.329
gene-HO397_00930	2142	1893.31	300	18.7283
gene-HO397_00935	390	162.541	116	84.3521
gene-HO397_00940	1299	1172.66	384	38.7041
gene-HO397_00945	261	73.5116	380	610.981
gene-HO397_00950	201	43.3619	221	602.398
gene-HO397_00955	546	294.986	95	38.0646
gene-HO397_00960	423	190.594	62	38.4488
gene-HO397_00965	711	481.98	194	47.5743
gene-HO397_00970	825	505.242	44	10.2933
gene-HO397_00975	1719	1458.68	2411	195.36
gene-HO397_00980	708	420.336	329	92.5122
gene-HO397_00985	405	174.946	445	300.647
gene-HO397_00990	816	506.813	1409	328.597
gene-HO397_00995	654	385.471	434	133.076
gene-HO397_01000	1032	774.154	723	110.385
gene-HO397_01005	573	312.13	133	50.3635
