target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	13.3333	35	350.292
gene-HO397_00010	2463	2327.4	1775	101.772
gene-HO397_00015	933	738.388	720	130.121
gene-HO397_00020	1287	1104.12	852	102.973
gene-HO397_00025	297	93.9227	151	214.54
gene-HO397_00030	777	514.572	153	39.6777
gene-HO397_00035	1431	1353.63	50	4.92914
gene-HO397_00040	954	706.367	2543	480.416
gene-HO397_00045	588	332.452	227	91.1166
gene-HO397_00050	567	371.923	134	48.0788
gene-HO397_00055	714	480.752	36	9.9927
gene-HO397_00060	405	182.003	12	8.79842
gene-HO397_00065	1917	1645.47	39780	3226.1
gene-HO397_00070	1131	957.415	4326	602.959
gene-HO397_00075	1113	1010.62	734.8	97.0246
gene-HO397_00080	210	45.6181	40	117.01
gene-HO397_00085	1167	990.408	206	27.7558
gene-HO397_00090	900	662.253	56	11.2841
gene-HO397_00095	960	544.646	17	4.1652
gene-HO397_00100	1353	959.995	5	0.695028
gene-HO397_00105	1089	602.8	5	1.10687
gene-HO397_00110	698	458.573	83.6993	24.3565
gene-HO397_00115	347	131.687	0	0
gene-HO397_00120	264	72.0077	475	880.27
gene-HO397_00125	219	49.1871	5	13.565
gene-HO397_00130	942	729.592	1491	272.709
gene-HO397_00135	2817	2855.37	13010	608.017
gene-HO397_00140	495	279.081	1145	547.489
gene-HO397_00145	450	223.174	719	429.919
gene-HO397_00150	951	804.482	2315	384.004
gene-HO397_00155	915	708.547	338	63.6574
gene-HO397_00160	822	638.474	214	44.7272
gene-HO397_00165	1149	968.709	1477	203.464
gene-HO397_00170	3222	3142.43	6209	263.668
gene-HO397_00175	396	173.831	27	20.7271
gene-HO397_00180	591	411.648	4	1.29669
gene-HO397_00185	786	563.492	7	1.65772
gene-HO397_00190	1554	1376.67	33	3.19879
gene-HO397_00195	1217	1053.23	48	6.08165
gene-HO397_00200	1143	1013.31	38	5.00428
gene-HO397_00205	1515	1547.12	5	0.431267
gene-HO397_00210	771	569.945	11	2.5755
gene-HO397_00215	942	729.165	25	4.57525
gene-HO397_00220	1287	1098.46	8	0.971868
gene-HO397_00225	288	87.7307	3	4.56321
gene-HO397_00230	1332	1248	7	0.748487
gene-HO397_00235	531	273.556	14	6.8294
gene-HO397_00240	1863	1708.43	110	8.59203
gene-HO397_00245	480	238.306	97	54.3173
gene-HO397_00250	843	675.168	412	81.4304
gene-HO397_00255	378	158.047	233	196.73
gene-HO397_00260	822	602.578	1195	264.64
gene-HO397_00265	990	816.973	720	117.605
gene-HO397_00270	1287	1042.82	1533	196.171
gene-HO397_00275	2355	2215.65	3297	198.573
gene-HO397_00280	816	573.115	70	16.2989
gene-HO397_00285	660	503.932	314	83.1494
gene-HO397_00290	2907	2678.69	1601	79.7572
gene-HO397_00295	2352	2248.23	469	27.8377
gene-HO397_00300	696	499.494	8	2.13728
gene-HO397_00305	1503	1451.75	64	5.88287
gene-HO397_00310	1701	1628.17	31	2.54076
gene-HO397_00315	879	716.222	520	96.885
gene-HO397_00320	765	542.366	167	41.089
gene-HO397_00325	699	492.816	122	33.0352
gene-HO397_00330	1611	1529.71	166	14.4811
gene-HO397_00335	984	782.375	277	47.2461
gene-HO397_00340	1656	1570.75	253	21.4939
gene-HO397_00345	132	17.8219	26	194.68
gene-HO397_00350	1179	879.66	115	17.4455
gene-HO397_00355	606	354.272	153	57.6309
gene-HO397_00360	1401	1281.6	326	33.9442
gene-HO397_00365	1092	913.449	153	22.3516
gene-HO397_00370	1572	1346.31	210	20.815
gene-HO397_00375	87	10.9394	0	0
gene-HO397_00380	945	559.709	12	2.86102
gene-HO397_00385	1725	1734.04	156	12.0051
gene-HO397_00390	492	255.787	117	61.0392
gene-HO397_00395	87	10.9394	2	24.3971
gene-HO397_00400	1005	794.163	428	71.9177
gene-HO397_00405	459	231.574	656	378.021
gene-HO397_00410	942	811.179	892	146.74
gene-HO397_00415	366	147.993	409	368.794
gene-HO397_00420	1767	1617.92	1223	100.872
gene-HO397_00425	1488	1323.57	972	97.9986
gene-HO397_00430	1359	1173.37	1172	133.289
gene-HO397_00435	1083	940.237	736	104.458
gene-HO397_00440	1317	1054.39	1160	146.811
gene-HO397_00445	1245	1043.31	1592	203.625
gene-HO397_00450	1068	953.42	1056	147.802
gene-HO397_00455	1476	1341.33	2044	203.352
gene-HO397_00460	921	644.627	1218	252.139
gene-HO397_00465	831	609.885	698	152.724
gene-HO397_00470	1263	1088.73	1806	221.359
gene-HO397_00475	1152	962.091	4057	562.717
gene-HO397_00480	918	608.723	8797	1928.48
gene-HO397_00485	513	290.224	499	229.44
gene-HO397_00490	2706	2507.4	3020	160.725
gene-HO397_00495	390	168.364	38	30.1187
gene-HO397_00500	198	40.8741	112	365.655
gene-HO397_00505	744	510.883	349	91.1602
gene-HO397_00510	621	398.229	146	48.9239
gene-HO397_00515	1044	730.03	526	96.1493
gene-HO397_00520	1203	1035.65	44	5.66943
gene-HO397_00525	1386	1245.27	68	7.28696
gene-HO397_00530	441	214.842	3	1.86339
gene-HO397_00535	894	638.149	249	52.0689
gene-HO397_00540	552	314.555	73	30.969
gene-HO397_00545	855	664.753	70	14.052
gene-HO397_00550	1374	1230.85	789	85.5409
gene-HO397_00555	765	552.191	419	101.257
gene-HO397_00560	2664	2510.32	6236	331.496
gene-HO397_00565	1893	1709.41	4756	371.275
gene-HO397_00570	1425	1201.97	9844	1092.9
gene-HO397_00575	1854	1626.2	66	5.4159
gene-HO397_00580	2598	2570.38	24744	1284.62
gene-HO397_00585	363	145.432	187	171.587
gene-HO397_00590	795	488.887	814	222.186
gene-HO397_00595	867	598.659	710	158.263
gene-HO397_00600	348	132.601	200	201.273
gene-HO397_00605	1551	1484.71	143	12.8528
gene-HO397_00610	2391	2378.84	425	23.841
gene-HO397_00615	537	309.083	495	213.713
gene-HO397_00620	663	424.39	1415	444.931
gene-HO397_00625	927	667.455	469	93.7675
gene-HO397_00630	771	552.914	220	53.0965
gene-HO397_00635	441	233.141	92	52.6588
gene-HO397_00640	1230	975.541	212	28.9996
gene-HO397_00645	381	160.428	306	254.533
gene-HO397_00650	903	618.412	54	11.6525
gene-HO397_00655	852	609.511	467	102.244
gene-HO397_00660	795	645.8	424	87.6131
gene-HO397_00665	1239	1007.47	0	0
gene-HO397_00670	597	315.132	2	0.846912
gene-HO397_00675	606	320.908	5	2.07917
gene-HO397_00680	570	265.205	19	9.56032
gene-HO397_00685	2598	2009.52	11	0.730467
gene-HO397_00690	741	448.595	5	1.48736
gene-HO397_00695	585	298.319	5	2.23661
gene-HO397_00700	480	251.403	30	15.924
gene-HO397_00705	1419	1274.9	1174	122.884
