target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	17.12	41	283.99
gene-HO397_00010	2463	2181.71	3634	197.52
gene-HO397_00015	933	700.233	1482	250.974
gene-HO397_00020	1287	1028.5	1576	181.709
gene-HO397_00025	297	96.1858	152	187.394
gene-HO397_00030	777	459.399	273	70.4686
gene-HO397_00035	1431	1258.42	65	6.12506
gene-HO397_00040	954	666.82	3504	623.13
gene-HO397_00045	588	317.177	263	98.328
gene-HO397_00050	567	347.944	181	61.6869
gene-HO397_00055	714	432.704	23	6.30318
gene-HO397_00060	405	176.995	8	5.35984
gene-HO397_00065	1917	1591.89	61664	4593.48
gene-HO397_00070	1131	904.9	5194	680.651
gene-HO397_00075	1113	915.002	665.6	86.2609
gene-HO397_00080	210	47.7358	29	72.0405
gene-HO397_00085	1167	945.472	280	35.1182
gene-HO397_00090	900	609.313	65	12.6502
gene-HO397_00095	960	530.434	3	0.670677
gene-HO397_00100	1353	908.34	1	0.130549
gene-HO397_00105	1089	568.672	1	0.208526
gene-HO397_00110	698	436.937	213.982	58.074
gene-HO397_00115	347	130.425	0	0
gene-HO397_00120	264	75.8214	428	669.384
gene-HO397_00125	219	52.0542	16	36.4491
gene-HO397_00130	942	692.717	1643	281.258
gene-HO397_00135	2817	2707.06	17853	782.052
gene-HO397_00140	495	264.962	1454	650.735
gene-HO397_00145	450	216.091	844	463.158
gene-HO397_00150	951	741.415	2240	358.269
gene-HO397_00155	915	658.618	599	107.849
gene-HO397_00160	822	607.716	423	82.5396
gene-HO397_00165	1149	915.936	1145	148.239
gene-HO397_00170	3222	3037.33	6886	268.842
gene-HO397_00175	396	169.395	29	20.3011
gene-HO397_00180	591	386.078	10	3.07148
gene-HO397_00185	786	538.89	5	1.10025
gene-HO397_00190	1554	1295.12	28	2.56372
gene-HO397_00195	1217	970.646	24	2.93206
gene-HO397_00200	1143	942.451	31	3.90055
gene-HO397_00205	1515	1432.86	4	0.331039
gene-HO397_00210	771	533.16	7	1.55691
gene-HO397_00215	942	697.178	22	3.74198
gene-HO397_00220	1287	1026.45	14	1.61739
gene-HO397_00225	288	90.4679	1	1.31078
gene-HO397_00230	1332	1156.55	11	1.12785
gene-HO397_00235	531	256.12	16	7.40798
gene-HO397_00240	1863	1618.7	148	10.8422
gene-HO397_00245	480	243.516	80	38.9569
gene-HO397_00250	843	620.882	357	68.1839
gene-HO397_00255	378	154.494	182	139.696
gene-HO397_00260	822	573.252	1021	211.205
gene-HO397_00265	990	741.13	838	134.083
gene-HO397_00270	1287	1008.41	2046	240.598
gene-HO397_00275	2355	2116.17	4184	234.457
gene-HO397_00280	816	548.823	117	25.28
gene-HO397_00285	660	467.467	235	59.6128
gene-HO397_00290	2907	2618.02	1320	59.7893
gene-HO397_00295	2352	2171.17	519	28.3462
gene-HO397_00300	696	470.026	11	2.77519
gene-HO397_00305	1503	1333.77	89	7.91284
gene-HO397_00310	1701	1557.09	47	3.57938
gene-HO397_00315	879	683.991	1635	283.459
gene-HO397_00320	765	516.091	432	99.2614
gene-HO397_00325	699	459.409	124	32.007
gene-HO397_00330	1611	1379.12	231	19.8624
gene-HO397_00335	984	751.43	379	59.81
gene-HO397_00340	1656	1488.18	322	25.658
gene-HO397_00345	132	18.0906	12	78.6596
gene-HO397_00350	1179	860.518	82	11.3
gene-HO397_00355	606	338.112	189	66.2864
gene-HO397_00360	1401	1203.2	413	40.704
gene-HO397_00365	1092	840.216	237	33.4488
gene-HO397_00370	1572	1304.03	204	18.551
gene-HO397_00375	87	13.4386	2	17.6481
gene-HO397_00380	945	540.655	39	8.55395
gene-HO397_00385	1725	1612.83	220	16.1754
gene-HO397_00390	492	254.729	137	63.7773
gene-HO397_00395	87	13.4386	2	17.6481
gene-HO397_00400	1005	751.051	876	138.311
gene-HO397_00405	459	224.258	811	428.84
gene-HO397_00410	942	716.967	1302	215.345
gene-HO397_00415	366	145.045	404	330.295
gene-HO397_00420	1767	1547.71	1801	137.99
gene-HO397_00425	1488	1271.05	1628	151.884
gene-HO397_00430	1359	1113.71	1648	175.472
gene-HO397_00435	1083	897.794	1135	149.914
gene-HO397_00440	1317	1026.94	1674	193.301
gene-HO397_00445	1245	985.188	1681	202.335
gene-HO397_00450	1068	903.409	1299	170.509
gene-HO397_00455	1476	1246.78	2294	218.187
gene-HO397_00460	921	627.653	1490	281.507
gene-HO397_00465	831	582.559	948	192.971
gene-HO397_00470	1263	1035.17	2265	259.465
gene-HO397_00475	1152	917.934	5097	658.455
gene-HO397_00480	918	576.819	15033	3090.5
gene-HO397_00485	513	279.441	515	218.544
gene-HO397_00490	2706	2452.71	4478	216.501
gene-HO397_00495	390	164.434	45	32.4522
gene-HO397_00500	198	42.1571	114	320.669
gene-HO397_00505	744	488.682	474	115.02
gene-HO397_00510	621	382.143	187	58.0281
gene-HO397_00515	1044	687.997	638	109.966
gene-HO397_00520	1203	956.403	27	3.3477
gene-HO397_00525	1386	1159.75	81	8.28214
gene-HO397_00530	441	207.989	5	2.85071
gene-HO397_00535	894	612.964	305	59.0049
gene-HO397_00540	552	279.01	122	51.8518
gene-HO397_00545	855	631.932	173	32.4637
gene-HO397_00550	1374	1170.52	1015	102.828
gene-HO397_00555	765	517.877	454	103.957
gene-HO397_00560	2664	2439.97	6032	293.156
gene-HO397_00565	1893	1654.37	5899	422.833
