target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	9.83871	90	371.726
gene-HO397_00010	2463	2313.89	1400	24.5869
gene-HO397_00015	933	685.972	455	26.954
gene-HO397_00020	1287	1061.27	719	27.5309
gene-HO397_00025	297	52.8529	372	286.017
gene-HO397_00030	777	499.148	504	41.0317
gene-HO397_00035	1431	1246.95	182	5.9312
gene-HO397_00040	954	635.267	8753	559.911
gene-HO397_00045	588	269.511	747	112.632
gene-HO397_00050	567	248.792	336	54.8808
gene-HO397_00055	714	390.946	66	6.86034
gene-HO397_00060	405	99.6972	34	13.8584
gene-HO397_00065	1917	1577.99	10117	260.534
gene-HO397_00070	1131	899.306	3236	146.224
gene-HO397_00075	1113	886.349	513.2	23.5288
gene-HO397_00080	210	50.523	26	20.9123
gene-HO397_00085	1167	902.144	955	43.0175
gene-HO397_00090	900	625.619	353	22.9289
gene-HO397_00095	960	525.123	23	1.77986
gene-HO397_00100	1353	931.907	10	0.43606
gene-HO397_00105	1089	610.348	3	0.199739
gene-HO397_00110	698	384.873	22.2527	2.34954
gene-HO397_00115	347	66.0145	2	1.23114
gene-HO397_00120	264	52.6542	5672	4377.45
gene-HO397_00125	219	50.8851	25	19.9649
gene-HO397_00130	942	672.155	2813	170.066
gene-HO397_00135	2817	2817.79	11941	172.207
gene-HO397_00140	495	178.432	1336	304.264
gene-HO397_00145	450	136.801	741	220.114
gene-HO397_00150	951	744.102	1730	94.4782
gene-HO397_00155	915	641.175	136	8.61947
gene-HO397_00160	822	551.254	536	39.5122
gene-HO397_00165	1149	900.768	549	24.7672
gene-HO397_00170	3222	3240.75	1533	19.2227
gene-HO397_00175	396	93.5694	76	33.0064
gene-HO397_00180	591	272.457	23	3.43043
gene-HO397_00185	786	527.693	10	0.770083
gene-HO397_00190	1554	1342.46	41	1.24108
gene-HO397_00195	1217	978.34	56	2.32604
gene-HO397_00200	1143	903.668	129	5.80095
gene-HO397_00205	1515	1270.71	5	0.159897
gene-HO397_00210	771	493.6	9	0.740944
gene-HO397_00215	942	708.54	8	0.458822
gene-HO397_00220	1287	1073.03	5	0.189355
gene-HO397_00225	288	52.1239	0	0
gene-HO397_00230	1332	1154.28	4	0.140821
gene-HO397_00235	531	213.456	15	2.85562
gene-HO397_00240	1863	1767.32	138	3.17309
gene-HO397_00245	480	164.26	364	90.0507
gene-HO397_00250	843	591.862	899	61.7245
gene-HO397_00255	378	82.3965	292	144.01
gene-HO397_00260	822	550.206	2186	161.452
gene-HO397_00265	990	772.595	1232	64.8003
gene-HO397_00270	1287	1016.08	2663	106.503
gene-HO397_00275	2355	2066.47	5815	114.351
gene-HO397_00280	816	486.581	547	45.6826
gene-HO397_00285	660	388.547	425	44.4491
gene-HO397_00290	2907	2758.64	2315	34.1015
gene-HO397_00295	2352	2300.76	624	11.0213
gene-HO397_00300	696	410.42	9	0.891112
gene-HO397_00305	1503	1293.12	73	2.29404
gene-HO397_00310	1701	1661.54	19	0.464686
gene-HO397_00315	879	651.712	117	7.29538
gene-HO397_00320	765	523.307	283	21.976
gene-HO397_00325	699	450.164	187	16.8807
gene-HO397_00330	1611	1511.22	273	7.34098
gene-HO397_00335	984	737.499	407	22.426
gene-HO397_00340	1656	1463.18	119	3.30497
gene-HO397_00345	132	39.2532	49	50.7271
gene-HO397_00350	1179	895.146	437	19.8384
gene-HO397_00355	606	287.374	143	20.2212
gene-HO397_00360	1401	1257.03	139	4.49354
gene-HO397_00365	1092	840.315	91	4.40066
gene-HO397_00370	1572	1330.17	288	8.7984
gene-HO397_00375	87	20.4127	2	3.98151
