target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	8.35714	32	410.029
gene-HO397_00010	2463	2323.96	4254	196.016
gene-HO397_00015	933	740.116	1883	272.441
gene-HO397_00020	1287	1097.3	1829	178.488
gene-HO397_00025	297	106.938	172	172.234
gene-HO397_00030	777	512.772	267	55.7583
gene-HO397_00035	1431	1271.44	87	7.32732
gene-HO397_00040	954	769.487	4087	568.756
gene-HO397_00045	588	364.995	303	88.8952
gene-HO397_00050	567	373.961	211	60.4196
gene-HO397_00055	714	482.716	47	10.4263
gene-HO397_00060	405	201.605	4	2.12462
gene-HO397_00065	1917	1673.92	72433	4633.67
gene-HO397_00070	1131	941.332	6952	790.841
gene-HO397_00075	1113	948.934	767.8	86.6432
gene-HO397_00080	210	48.3256	36	79.7715
gene-HO397_00085	1167	972.678	314	34.5687
gene-HO397_00090	900	672.713	53	8.43662
gene-HO397_00095	960	551.591	5	0.970678
gene-HO397_00100	1353	958.327	2	0.22348
gene-HO397_00105	1089	881.23	0	0
gene-HO397_00110	698	472.304	229.046	51.9307
gene-HO397_00115	347	148.756	0	0
gene-HO397_00120	264	82.4103	453	588.625
gene-HO397_00125	219	53.3646	16	32.1062
gene-HO397_00130	942	738.116	1852	268.682
gene-HO397_00135	2817	2798.05	20388	780.264
gene-HO397_00140	495	292.396	1577	577.541
gene-HO397_00145	450	236.894	1130	510.796
gene-HO397_00150	951	779.731	2781	381.926
gene-HO397_00155	915	701.507	704	107.464
gene-HO397_00160	822	633.113	409	69.1775
gene-HO397_00165	1149	959.416	1419	158.379
gene-HO397_00170	3222	3130.34	7939	271.579
gene-HO397_00175	396	193.127	37	20.5154
gene-HO397_00180	591	404.265	39	10.3305
gene-HO397_00185	786	564.273	17	3.22613
gene-HO397_00190	1554	1339.26	19	1.51919
gene-HO397_00195	1217	1024.66	38	3.97123
gene-HO397_00200	1143	996.223	74	7.95422
gene-HO397_00205	1515	1453.42	4	0.294707
gene-HO397_00210	771	567.527	7	1.32079
gene-HO397_00215	942	750.899	47	6.70253
gene-HO397_00220	1287	1081.74	13	1.28689
gene-HO397_00225	288	100.098	2	2.13957
gene-HO397_00230	1332	1179.94	16	1.45205
gene-HO397_00235	531	307.211	19	6.62276
gene-HO397_00240	1863	1674.02	191	12.2179
gene-HO397_00245	480	270.182	64	25.3657
gene-HO397_00250	843	659.241	442	71.796
gene-HO397_00255	378	176.531	237	143.764
gene-HO397_00260	822	612.641	1164	203.456
gene-HO397_00265	990	779.376	981	134.786
gene-HO397_00270	1287	1055.39	2428	246.352
gene-HO397_00275	2355	2163.17	4262	210.982
gene-HO397_00280	816	581.256	189	34.8191
gene-HO397_00285	660	496.212	327	70.5672
gene-HO397_00290	2907	2711.67	1495	59.0373
gene-HO397_00295	2352	2209.65	561	27.187
gene-HO397_00300	696	511.285	17	3.56048
gene-HO397_00305	1503	1412.28	150	11.3734
gene-HO397_00310	1701	1586.07	96	6.48144
gene-HO397_00315	879	698.475	2046	313.673
gene-HO397_00320	765	561.363	645	123.038
gene-HO397_00325	699	495.975	123	26.5563
gene-HO397_00330	1611	1480.73	236	17.067
gene-HO397_00335	984	779.517	504	69.2353
gene-HO397_00340	1656	1518.03	412	29.063
gene-HO397_00345	132	16.3109	15	98.4771
gene-HO397_00350	1179	885.002	110	13.3098
gene-HO397_00355	606	383.704	231	64.4671
gene-HO397_00360	1401	1225.79	568	49.6199
gene-HO397_00365	1092	903.32	299	35.4447
gene-HO397_00370	1572	1355.55	270	21.3291
gene-HO397_00375	87	10.3021	0	0
gene-HO397_00380	945	598.869	43	7.68881
gene-HO397_00385	1725	1638.56	303	19.8017
gene-HO397_00390	492	264.876	134	54.1732
gene-HO397_00395	87	10.3021	0	0
gene-HO397_00400	1005	800.624	1071	143.246
gene-HO397_00405	459	225.481	811	385.153
gene-HO397_00410	942	781.992	1774	242.926
gene-HO397_00415	366	165.686	494	319.274
gene-HO397_00420	1767	1595.12	1965	131.914
gene-HO397_00425	1488	1309.97	2003	163.735
gene-HO397_00430	1359	1186.79	2017	181.993
gene-HO397_00435	1083	930.833	1342	154.384
gene-HO397_00440	1317	1084.94	2149	212.106
gene-HO397_00445	1245	1027.37	1914	199.498
gene-HO397_00450	1068	932.802	1612	185.054
gene-HO397_00455	1476	1304	2703	221.969
gene-HO397_00460	921	665.632	1578	253.861
gene-HO397_00465	831	624.943	1187	203.391
gene-HO397_00470	1263	1098.2	2682	261.518
gene-HO397_00475	1152	969.216	6260	691.634
gene-HO397_00480	918	627.622	15628	2666.42
gene-HO397_00485	513	304.583	513	180.357
gene-HO397_00490	2706	2522.26	5056	214.655
gene-HO397_00495	390	187.638	46	26.2518
gene-HO397_00500	198	41.8849	115	294.011
gene-HO397_00505	744	513.642	538	112.162
gene-HO397_00510	621	423.415	216	54.6274
gene-HO397_00515	1044	746.599	866	124.209
gene-HO397_00520	1203	992.054	48	5.18118
gene-HO397_00525	1386	1210.18	85	7.52129
gene-HO397_00530	441	235.656	0	0
gene-HO397_00535	894	644.928	373	61.9327
gene-HO397_00540	552	316.52	150	50.7472
gene-HO397_00545	855	658.712	184	29.9119
gene-HO397_00550	1374	1208.52	1174	104.025
gene-HO397_00555	765	569.52	548	103.037
gene-HO397_00560	2664	2580.95	7379	306.154
gene-HO397_00565	1893	1714.4	7807	487.636
gene-HO397_00570	1425	1227.93	20543	1791.49
