target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	22.7778	48	211.544
gene-HO397_00010	2463	2274.02	2356	104.004
gene-HO397_00015	933	708.116	1011	143.323
gene-HO397_00020	1287	1047.79	1011	96.8607
gene-HO397_00025	297	106.993	145	136.045
gene-HO397_00030	777	503.242	250	49.8693
gene-HO397_00035	1431	1234.49	50	4.06586
gene-HO397_00040	954	788.175	3430	436.859
gene-HO397_00045	588	345.163	290	84.342
gene-HO397_00050	567	358.713	199	55.6898
gene-HO397_00055	714	461.545	25	5.43746
gene-HO397_00060	405	201.586	11	5.47776
gene-HO397_00065	1917	1616.57	68679	4264.81
gene-HO397_00070	1131	898.957	6956	776.767
gene-HO397_00075	1113	932.096	904	97.3595
gene-HO397_00080	210	47.7704	60	126.085
gene-HO397_00085	1167	949.945	264	27.8982
gene-HO397_00090	900	649.975	88	13.5911
gene-HO397_00095	960	543.049	11	2.0334
gene-HO397_00100	1353	934.637	7	0.75184
gene-HO397_00105	1089	602.009	2	0.333501
gene-HO397_00110	698	455.341	192.261	42.3862
gene-HO397_00115	347	148.698	1	0.675097
gene-HO397_00120	264	81.9712	1222	1496.51
gene-HO397_00125	219	52.8169	17	32.3107
gene-HO397_00130	942	710.38	1511	213.523
gene-HO397_00135	2817	2706.74	13107	486.101
gene-HO397_00140	495	279.639	1291	463.446
gene-HO397_00145	450	222.8	838	377.572
gene-HO397_00150	951	746.01	2283	307.207
gene-HO397_00155	915	664.499	327	49.3996
gene-HO397_00160	822	620.381	292	47.2492
gene-HO397_00165	1149	929.797	1255	135.496
gene-HO397_00170	3222	3012.06	5854	195.101
gene-HO397_00175	396	193.134	42	21.8303
gene-HO397_00180	591	393.491	22	5.61252
gene-HO397_00185	786	552.495	11	1.99864
gene-HO397_00190	1554	1305.91	37	2.84419
gene-HO397_00195	1217	980.44	24	2.45731
gene-HO397_00200	1143	953.39	35	3.68526
gene-HO397_00205	1515	1444.03	2	0.139035
gene-HO397_00210	771	562.863	3	0.535043
gene-HO397_00215	942	717.509	28	3.91743
gene-HO397_00220	1287	1013.28	16	1.58512
gene-HO397_00225	288	99.948	1	1.00438
gene-HO397_00230	1332	1153.35	10	0.870381
gene-HO397_00235	531	294.796	8	2.72419
gene-HO397_00240	1863	1617.19	127	7.8834
gene-HO397_00245	480	253.298	132	52.3134
gene-HO397_00250	843	635.88	412	65.0417
gene-HO397_00255	378	176.416	309	175.829
gene-HO397_00260	822	580.699	1238	214.013
gene-HO397_00265	990	726.282	1058	146.235
gene-HO397_00270	1287	1006.38	2290	228.426
gene-HO397_00275	2355	2098.2	3699	176.973
gene-HO397_00280	816	568.273	175	30.9137
gene-HO397_00285	660	476.391	304	64.059
gene-HO397_00290	2907	2595.78	1243	48.0699
gene-HO397_00295	2352	2134.97	449	21.1118
gene-HO397_00300	696	495.32	6	1.21601
gene-HO397_00305	1503	1384.41	64	4.64072
gene-HO397_00310	1701	1533.63	34	2.22551
gene-HO397_00315	879	677.846	1040	154.018
gene-HO397_00320	765	533.215	609	114.653
gene-HO397_00325	699	464.961	149	32.1692
gene-HO397_00330	1611	1413.66	207	14.6993
gene-HO397_00335	984	749.784	344	46.0567
gene-HO397_00340	1656	1461.74	231	15.8639
gene-HO397_00345	132	16.0881	23	143.514
gene-HO397_00350	1179	878.213	103	11.7736
gene-HO397_00355	606	376.343	143	38.1437
gene-HO397_00360	1401	1171.39	280	23.9953
gene-HO397_00365	1092	862.396	171	19.9049
gene-HO397_00370	1572	1289.78	166	12.92
gene-HO397_00375	87	11.7273	0	0
gene-HO397_00380	945	571.926	32	5.61669
gene-HO397_00385	1725	1599.9	161	10.1019
gene-HO397_00390	492	248.892	101	40.7362
gene-HO397_00395	87	11.7273	1	8.55999
gene-HO397_00400	1005	768.897	626	81.729
gene-HO397_00405	459	219.244	753	344.776
gene-HO397_00410	942	744.291	1177	158.746
gene-HO397_00415	366	165.632	316	191.519
gene-HO397_00420	1767	1550.15	1478	95.7131
gene-HO397_00425	1488	1265.29	1440	114.247
gene-HO397_00430	1359	1132.62	1544	136.847
gene-HO397_00435	1083	904.82	1077	119.488
gene-HO397_00440	1317	1037.28	1622	156.973
gene-HO397_00445	1245	978.971	1606	164.682
gene-HO397_00450	1068	910.906	1144	126.073
gene-HO397_00455	1476	1260.04	1951	155.433
gene-HO397_00460	921	651.975	1288	198.315
gene-HO397_00465	831	596.984	894	150.33
gene-HO397_00470	1263	1069.44	2131	200.03
gene-HO397_00475	1152	930.783	4253	458.688
gene-HO397_00480	918	595.273	12538	2114.38
gene-HO397_00485	513	299.913	606	202.837
gene-HO397_00490	2706	2433.7	4146	171.014
gene-HO397_00495	390	187.625	78	41.7325
gene-HO397_00500	198	41.4227	132	319.893
gene-HO397_00505	744	497.387	462	93.2433
gene-HO397_00510	621	419.307	211	50.515
gene-HO397_00515	1044	710.741	814	114.97
gene-HO397_00520	1203	950.694	27	2.85097
gene-HO397_00525	1386	1164.2	82	7.07063
gene-HO397_00530	441	220.058	3	1.36853
gene-HO397_00535	894	635.874	272	42.9406
gene-HO397_00540	552	294.983	100	34.0309
gene-HO397_00545	855	652.209	130	20.0091
gene-HO397_00550	1374	1156.97	364	31.5827
gene-HO397_00555	765	536.981	282	52.7182
gene-HO397_00560	2664	2534.75	4668	184.87
gene-HO397_00565	1893	1649.42	4940	300.653
gene-HO397_00570	1425	1172.51	9912	848.625
gene-HO397_00575	1854	1577.1	61	3.88276
gene-HO397_00580	2598	2472.78	25593	1038.98
gene-HO397_00585	363	162.937	104	64.0742
gene-HO397_00590	795	504.188	1168	232.552
gene-HO397_00595	867	622.226	1123	181.176
gene-HO397_00600	348	149.558	141	94.6414
gene-HO397_00605	1551	1382.55	165	11.9804
gene-HO397_00610	2391	2252.83	402	17.9129
gene-HO397_00615	537	330.086	783	238.125
gene-HO397_00620	663	447.823	1934	433.531
gene-HO397_00625	927	653.296	387	59.4663
gene-HO397_00630	771	551.869	321	58.3901
gene-HO397_00635	441	244.242	86	35.3467
gene-HO397_00640	1230	933.061	167	17.967
gene-HO397_00645	381	179.192	944	528.838
gene-HO397_00650	903	599.159	65	10.8903
