target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	25.7	35	238.418
gene-HO397_00010	2463	2348.17	2250	167.748
gene-HO397_00015	933	756.52	844	195.311
gene-HO397_00020	1287	1130.57	855	132.396
gene-HO397_00025	297	98.0266	143	255.386
gene-HO397_00030	777	545.423	155	49.7511
gene-HO397_00035	1431	1377.91	50	6.35263
gene-HO397_00040	954	716.642	2410	588.735
gene-HO397_00045	588	341.386	175	89.7422
gene-HO397_00050	567	376.218	101	46.9988
gene-HO397_00055	714	495.601	21	7.41808
gene-HO397_00060	405	190.23	7	6.44203
gene-HO397_00065	1917	1662.54	41136	4331.65
gene-HO397_00070	1131	959.035	3400	620.653
gene-HO397_00075	1113	1024.65	458.6	78.3546
gene-HO397_00080	210	43.936	25	99.6149
gene-HO397_00085	1167	1016.41	136	23.4248
gene-HO397_00090	900	677.295	24	6.20352
gene-HO397_00095	960	571.103	4	1.22617
gene-HO397_00100	1353	983.402	5	0.89011
gene-HO397_00105	1089	647.177	6	1.62305
gene-HO397_00110	698	472.295	50.0434	18.5498
gene-HO397_00115	347	138.367	0	0
gene-HO397_00120	264	74.5231	225	528.562
gene-HO397_00125	219	48.3088	7	25.3674
gene-HO397_00130	942	738.187	1371	325.144
gene-HO397_00135	2817	2844.35	10231	629.708
gene-HO397_00140	495	280.122	705	440.602
gene-HO397_00145	450	234.565	498	371.682
gene-HO397_00150	951	821.062	1633	348.189
gene-HO397_00155	915	721.748	365	88.5344
gene-HO397_00160	822	652.888	172	46.1205
gene-HO397_00165	1149	983.151	1642	292.387
gene-HO397_00170	3222	3126.82	5332	298.532
gene-HO397_00175	396	181.831	13	12.5164
gene-HO397_00180	591	423.299	7	2.89505
gene-HO397_00185	786	563.571	4	1.24256
gene-HO397_00190	1554	1382.51	23	2.91248
gene-HO397_00195	1217	1064.32	38	6.25053
gene-HO397_00200	1143	1037.16	30	5.06383
gene-HO397_00205	1515	1560.88	12	1.34591
gene-HO397_00210	771	583.7	8	2.39941
gene-HO397_00215	942	745.342	18	4.22787
gene-HO397_00220	1287	1125.11	25	3.89
gene-HO397_00225	288	91.3142	3	5.75159
gene-HO397_00230	1332	1257.28	12	1.67091
gene-HO397_00235	531	287.468	10	6.08997
gene-HO397_00240	1863	1701.46	135	13.8904
gene-HO397_00245	480	251.944	33	22.9306
gene-HO397_00250	843	679.365	256	65.9693
gene-HO397_00255	378	165.493	242	256
gene-HO397_00260	822	609.451	768	220.611
gene-HO397_00265	990	833.841	716	150.326
gene-HO397_00270	1287	1054.36	1649	273.803
gene-HO397_00275	2355	2253.52	3256	252.946
gene-HO397_00280	816	578.059	76	23.0169
gene-HO397_00285	660	522.747	223	74.6823
gene-HO397_00290	2907	2672.13	770	50.4472
gene-HO397_00295	2352	2232.42	340	26.6629
gene-HO397_00300	696	539.645	7	2.27088
gene-HO397_00305	1503	1475.37	39	4.62773
gene-HO397_00310	1701	1626.37	26	2.79872
gene-HO397_00315	879	729.281	926	222.291
gene-HO397_00320	765	554.018	218	68.887
gene-HO397_00325	699	510.033	71	24.3705
gene-HO397_00330	1611	1564.86	90	10.0686
gene-HO397_00335	984	784.361	232	51.7818
gene-HO397_00340	1656	1592.99	263	28.9033
gene-HO397_00345	132	16.8209	21	218.562
gene-HO397_00350	1179	887.913	71	13.9989
gene-HO397_00355	606	366.782	139	66.3456
gene-HO397_00360	1401	1298.17	351	47.3346
gene-HO397_00365	1092	933.375	187	35.0744
gene-HO397_00370	1572	1373.49	259	33.0124
gene-HO397_00375	87	12.137	0	0
gene-HO397_00380	945	582.73	32	9.61363
gene-HO397_00385	1725	1746.88	133	13.3289
gene-HO397_00390	492	277.603	96	60.5413
gene-HO397_00395	87	12.137	0	0
gene-HO397_00400	1005	805.409	369	80.2074
gene-HO397_00405	459	228.761	836	639.779
gene-HO397_00410	942	835.435	832	174.347
gene-HO397_00415	366	154.74	430	486.487
gene-HO397_00420	1767	1622.29	1161	125.287
gene-HO397_00425	1488	1329.34	865	113.916
gene-HO397_00430	1359	1202.62	928	135.09
gene-HO397_00435	1083	955.506	597	109.382
gene-HO397_00440	1317	1068.39	902	147.803
gene-HO397_00445	1245	1066.75	1190	195.294
gene-HO397_00450	1068	964.875	864	156.764
gene-HO397_00455	1476	1350.36	1767	229.083
gene-HO397_00460	921	646.121	927	251.172
gene-HO397_00465	831	626.249	576	161.02
gene-HO397_00470	1263	1105.15	1604	254.091
gene-HO397_00475	1152	981.728	3647	650.353
gene-HO397_00480	918	624.522	7106	1991.97
gene-HO397_00485	513	288.581	420	254.792
gene-HO397_00490	2706	2524.47	2964	205.548
gene-HO397_00495	390	176.363	45	44.6694
gene-HO397_00500	198	38.3553	78	356.02
gene-HO397_00505	744	518.061	248	83.8061
gene-HO397_00510	621	417.576	143	59.9522
gene-HO397_00515	1044	737.504	349	82.8449
gene-HO397_00520	1203	1049.83	20	3.33517
gene-HO397_00525	1386	1259.99	53	7.36398
gene-HO397_00530	441	229.193	4	3.05536
gene-HO397_00535	894	645.569	217	58.8466
gene-HO397_00540	552	318.839	119	65.3401
gene-HO397_00545	855	668.874	71	18.5831
gene-HO397_00550	1374	1238.95	695	98.2057
gene-HO397_00555	765	570.219	239	73.3772
gene-HO397_00560	2664	2512.97	4468	311.265
