target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	25.0769	35	244.36
gene-HO397_00010	2463	2348.09	2250	167.766
gene-HO397_00015	933	756.503	844	195.329
gene-HO397_00020	1287	1130.52	855	132.41
gene-HO397_00025	297	98.1917	143	254.975
gene-HO397_00030	777	545.404	155	49.7565
gene-HO397_00035	1431	1377.88	50	6.35325
gene-HO397_00040	954	716.681	2410	588.745
gene-HO397_00045	588	341.379	175	89.7505
gene-HO397_00050	567	376.211	101	47.0031
gene-HO397_00055	714	495.592	21	7.41875
gene-HO397_00060	405	190.328	7	6.43919
gene-HO397_00065	1917	1662.52	41136	4332.02
gene-HO397_00070	1131	959.029	3400	620.702
gene-HO397_00075	1113	1024.61	458.6	78.3629
gene-HO397_00080	210	43.9087	25	99.6841
gene-HO397_00085	1167	1016.38	136	23.4272
gene-HO397_00090	900	677.286	24	6.20405
gene-HO397_00095	960	571.086	4	1.22629
gene-HO397_00100	1353	983.372	5	0.890202
gene-HO397_00105	1089	647.167	6	1.6232
gene-HO397_00110	698	472.281	50.0444	18.552
gene-HO397_00115	347	138.513	0	0
gene-HO397_00120	264	74.4967	225	528.788
gene-HO397_00125	219	48.2858	7	25.3814
gene-HO397_00130	942	738.174	1371	325.173
gene-HO397_00135	2817	2844.22	10231	629.783
gene-HO397_00140	495	280.113	705	440.648
gene-HO397_00145	450	234.561	498	371.715
gene-HO397_00150	951	821.02	1633	348.232
gene-HO397_00155	915	721.73	365	88.543
gene-HO397_00160	822	652.86	172	46.1259
gene-HO397_00165	1149	983.13	1642	292.414
gene-HO397_00170	3222	3126.76	5332	298.56
gene-HO397_00175	396	181.922	13	12.5111
gene-HO397_00180	591	423.282	7	2.89537
gene-HO397_00185	786	563.556	4	1.24268
gene-HO397_00190	1554	1382.53	23	2.91266
gene-HO397_00195	1217	1064.29	38	6.25117
gene-HO397_00200	1143	1037.12	30	5.06439
gene-HO397_00205	1515	1560.9	12	1.34599
gene-HO397_00210	771	583.688	8	2.39964
gene-HO397_00215	942	745.324	18	4.22828
gene-HO397_00220	1287	1125.06	25	3.89045
gene-HO397_00225	288	91.4681	3	5.74233
gene-HO397_00230	1332	1257.25	12	1.67107
gene-HO397_00235	531	287.46	10	6.09057
gene-HO397_00240	1863	1701.43	135	13.8917
gene-HO397_00245	480	251.93	33	22.9335
gene-HO397_00250	843	679.341	256	65.9764
gene-HO397_00255	378	165.592	242	255.866
gene-HO397_00260	822	609.43	768	220.635
gene-HO397_00265	990	833.82	716	150.341
gene-HO397_00270	1287	1054.34	1649	273.828
gene-HO397_00275	2355	2253.53	3256	252.963
gene-HO397_00280	816	578.05	76	23.0189
gene-HO397_00285	660	522.73	223	74.6901
gene-HO397_00290	2907	2672.07	770	50.452
gene-HO397_00295	2352	2232.36	340	26.6656
gene-HO397_00300	696	539.63	7	2.27111
gene-HO397_00305	1503	1475.31	39	4.62825
gene-HO397_00310	1701	1626.31	26	2.79903
gene-HO397_00315	879	729.241	926	222.319
gene-HO397_00320	765	554.003	218	68.8938
gene-HO397_00325	699	510.016	71	24.3731
gene-HO397_00330	1611	1564.81	90	10.0697
gene-HO397_00335	984	784.329	232	51.7876
gene-HO397_00340	1656	1592.95	263	28.9061
gene-HO397_00345	132	16.9409	21	217.03
gene-HO397_00350	1179	887.952	71	13.9993
gene-HO397_00355	606	366.767	139	66.3529
gene-HO397_00360	1401	1298.14	351	47.3393
