target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	18.4545	41	144.684
gene-HO397_00010	2463	2662.79	5148	125.905
gene-HO397_00015	933	1015.98	1280	82.0478
gene-HO397_00020	1287	1343.43	1620	78.5312
gene-HO397_00025	297	102.134	164	104.572
gene-HO397_00030	777	656.864	243	24.092
gene-HO397_00035	1431	1398.73	77	3.58509
gene-HO397_00040	954	808.203	3867	311.598
gene-HO397_00045	588	382.837	220	37.424
gene-HO397_00050	567	410.054	176	27.952
gene-HO397_00055	714	543.889	31	3.71187
gene-HO397_00060	405	189.37	13	4.47068
gene-HO397_00065	1917	1740.08	112490	4210.04
gene-HO397_00070	1131	1043.18	18068	1127.95
gene-HO397_00075	1113	1044.8	604.6	37.6857
gene-HO397_00080	210	52.9682	75	92.212
gene-HO397_00085	1167	1114.76	508	29.6774
gene-HO397_00090	900	803.79	107	8.66927
gene-HO397_00095	960	498.433	9	1.17592
gene-HO397_00100	1353	1021.73	3	0.191217
gene-HO397_00105	1089	580.651	4	0.448628
gene-HO397_00110	698	558.475	33.5492	3.91219
gene-HO397_00115	347	138.818	1	0.469132
gene-HO397_00120	264	81.4365	838	670.141
gene-HO397_00125	219	57.6627	22	24.8467
gene-HO397_00130	942	808.033	1385	111.625
gene-HO397_00135	2817	3141.31	16093	333.632
gene-HO397_00140	495	280.559	899	208.678
gene-HO397_00145	450	231.828	282	79.218
gene-HO397_00150	951	885.032	482	35.4674
gene-HO397_00155	915	818.268	147	11.6994
gene-HO397_00160	822	685.97	348	33.0382
gene-HO397_00165	1149	1091.89	348	20.756
gene-HO397_00170	3222	3681.32	946	16.7351
gene-HO397_00175	396	181.199	101	36.3
gene-HO397_00180	591	398.239	31	5.06944
gene-HO397_00185	786	648.956	15	1.50528
gene-HO397_00190	1554	1515.11	27	1.16054
gene-HO397_00195	1217	1154.74	17	0.958753
gene-HO397_00200	1143	1150.05	87	4.92655
gene-HO397_00205	1515	1564.21	15	0.624506
gene-HO397_00210	771	601.547	28	3.03131
gene-HO397_00215	942	916.385	39	2.77158
gene-HO397_00220	1287	1238.72	10	0.525736
gene-HO397_00225	288	96.2288	0	0
gene-HO397_00230	1332	1310.19	12	0.59647
gene-HO397_00235	531	344.782	35	6.61097
gene-HO397_00240	1863	2018.89	177	5.70954
gene-HO397_00245	480	327.755	133	26.4267
gene-HO397_00250	843	667.722	122	11.8989
gene-HO397_00255	378	165.101	87	34.3172
gene-HO397_00260	822	734.786	303	26.8549
gene-HO397_00265	990	919.559	201	14.235
gene-HO397_00270	1287	1186.05	1479	81.2094
gene-HO397_00275	2355	2415.6	2140	57.6939
gene-HO397_00280	816	693.564	284	26.667
gene-HO397_00285	660	594.626	160	17.5234
gene-HO397_00290	2907	3097	473	9.94629
gene-HO397_00295	2352	2551.38	259	6.61099
gene-HO397_00300	696	573.047	14	1.59103
gene-HO397_00305	1503	1576.8	90	3.71713
gene-HO397_00310	1701	1906.16	51	1.74242
gene-HO397_00315	879	835.465	481	37.4937
gene-HO397_00320	765	719.998	227	20.5322
gene-HO397_00325	699	604.455	51	5.49475
gene-HO397_00330	1611	1867.22	97	3.38313
gene-HO397_00335	984	868.868	456	34.1784
gene-HO397_00340	1656	1598.95	148	6.02792
gene-HO397_00345	132	18.1017	230	827.468
gene-HO397_00350	1179	997.823	264	17.2303
gene-HO397_00355	606	403.673	2919	470.919
gene-HO397_00360	1401	1420.76	7121	326.408
gene-HO397_00365	1092	1050.05	5170	320.644
gene-HO397_00370	1572	1626.52	6464	258.812
gene-HO397_00375	87	15.7652	26	107.403
gene-HO397_00380	945	595.801	38	4.15359
gene-HO397_00385	1725	1789.93	1997	72.6578
gene-HO397_00390	492	303.786	344	73.7449
gene-HO397_00395	87	15.7652	4	16.5235
gene-HO397_00400	1005	824.062	1781	140.749
gene-HO397_00405	459	264.242	662	163.154
gene-HO397_00410	942	894.229	451	32.845
gene-HO397_00415	366	154.794	77	32.3951
gene-HO397_00420	1767	1955.93	413	13.7511
gene-HO397_00425	1488	1618.55	880	35.4078
gene-HO397_00430	1359	1339.49	710	34.5191
gene-HO397_00435	1083	1028.36	510	32.2975
gene-HO397_00440	1317	1187.7	574	31.4735
gene-HO397_00445	1245	1165.24	385	21.5172
gene-HO397_00450	1068	1003.02	357	23.1793
gene-HO397_00455	1476	1491.34	632	27.5982
gene-HO397_00460	921	696.407	476	44.5129
gene-HO397_00465	831	650.136	354	35.4602
gene-HO397_00470	1263	1157.77	951	53.4933
gene-HO397_00475	1152	1064.55	4098	250.696
gene-HO397_00480	918	690.351	8850	834.862
gene-HO397_00485	513	290.192	319	71.589
gene-HO397_00490	2706	2956.38	2221	48.9249
gene-HO397_00495	390	175.752	47	17.4156
gene-HO397_00500	198	46.6651	115	160.49
gene-HO397_00505	744	545.616	311	37.1206
gene-HO397_00510	621	465.026	270	37.8119
gene-HO397_00515	1044	989.291	695	45.7511
gene-HO397_00520	1203	1140.96	31	1.76942
gene-HO397_00525	1386	1310.23	64	3.18107
gene-HO397_00530	441	221.079	4	1.1783
gene-HO397_00535	894	715.797	366	33.2991
gene-HO397_00540	552	352.092	126	23.3053
gene-HO397_00545	855	717.187	284	25.7886
gene-HO397_00550	1374	1309.17	784	38.9998
gene-HO397_00555	765	809.221	518	41.6874
gene-HO397_00560	2664	2721.17	6300	150.774
gene-HO397_00565	1893	1983.36	2983	97.9473
gene-HO397_00570	1425	1254.75	7651	397.102
gene-HO397_00575	1854	1845.75	126	4.44569
gene-HO397_00580	2598	2865.63	15856	360.342
gene-HO397_00585	363	152.19	244	104.411
gene-HO397_00590	795	622.499	520	54.4009
gene-HO397_00595	867	769.978	850	71.8923
gene-HO397_00600	348	139.621	143	66.6999
gene-HO397_00605	1551	1663.8	437	17.105
gene-HO397_00610	2391	2743.15	1661	39.4331
gene-HO397_00615	537	383.561	622	105.608
gene-HO397_00620	663	432.762	1252	188.407
gene-HO397_00625	927	770.243	351	29.677
gene-HO397_00630	771	646.598	471	47.4382
gene-HO397_00635	441	222.36	135	39.5384
gene-HO397_00640	1230	1040.69	100	6.25779
gene-HO397_00645	381	167.731	2180	846.416
gene-HO397_00650	903	741.16	99	8.69891
gene-HO397_00655	852	659.145	1575	155.611
gene-HO397_00660	795	854.995	662	50.4239
gene-HO397_00665	1239	959.879	4	0.271384
gene-HO397_00670	597	327.414	3	0.596713
gene-HO397_00675	606	341.489	5	0.953531
gene-HO397_00680	570	298.173	4	0.87364
gene-HO397_00685	2598	2124.49	23	0.70504
gene-HO397_00690	741	516.142	9	1.13557
gene-HO397_00695	585	301.852	6	1.29449
gene-HO397_00700	480	253.657	72	18.4853
gene-HO397_00705	1419	1446.03	1737	78.2281
gene-HO397_00710	927	758.051	68	5.84187
gene-HO397_00715	456	248.362	1336	350.318
gene-HO397_00720	705	524.676	314	38.9745
gene-HO397_00725	531	387.649	114	19.1517
gene-HO397_00730	2430	2628.91	535	13.2532
gene-HO397_00735	2535	2736.16	1217	28.9661
gene-HO397_00740	435	219.695	814	241.294
gene-HO397_00745	1229	1004.81	0	0
gene-HO397_00750	1812	1669.29	1780	69.4433
gene-HO397_00755	798	754.041	101	8.72304
gene-HO397_00760	891	746.819	49	4.27289
gene-HO397_00765	1983	2467.4	107	2.82414
gene-HO397_00770	1281	1213.53	2556	137.168
gene-HO397_00775	1422	1495.79	326	14.1935
gene-HO397_00780	66	18.4545	0	0
gene-HO397_00785	345	137.175	1230	583.943
gene-HO397_00790	624	478.708	115	15.6447
gene-HO397_00795	801	815.526	60	4.79132
gene-HO397_00800	699	591.847	1216	133.803
gene-HO397_00805	1518	1306.81	238	11.8606
gene-HO397_00810	1425	1477.79	1581	69.6723
gene-HO397_00815	1158	1087.46	96	5.74907
gene-HO397_00820	387	173.161	646	242.953
gene-HO397_00825	813	664.977	39	3.81944
gene-HO397_00830	825	689.88	2223	209.849
gene-HO397_00835	2673	2985.74	881	19.2161
gene-HO397_00840	795	568.577	1149	131.605
gene-HO397_00845	726	495.826	6988	917.836
gene-HO397_00850	852	605.441	2146	230.834
gene-HO397_00855	726	558.272	351	40.9452
gene-HO397_00860	558	357.874	1456	264.956
gene-HO397_00865	1197	1058.55	298	18.3335
gene-HO397_00870	759	507.903	537	68.8549
gene-HO397_00875	858	774.54	611	51.3734
gene-HO397_00880	1353	1254.39	1047	54.357
gene-HO397_00885	2433	2437.41	5283	141.154
gene-HO397_00890	486	273.62	2844	676.897
gene-HO397_00895	1026	868.492	1395	104.604
gene-HO397_00900	456	245.998	573	151.692
gene-HO397_00905	789	621.919	1262	132.15
gene-HO397_00910	1149	1054.85	421	25.9915
gene-HO397_00915	597	440.89	116	17.1344
gene-HO397_00920	3483	4173.14	781	12.1879
gene-HO397_00925	960	743.418	1361	119.225
gene-HO397_00930	2142	2234.01	166	4.83911
gene-HO397_00935	390	175.752	117	43.3538
gene-HO397_00940	1299	1402.1	344	15.9779
gene-HO397_00945	261	79.6889	211	172.435
gene-HO397_00950	201	48.218	231	311.992
gene-HO397_00955	546	377.793	95	16.3761
gene-HO397_00960	423	250.895	26	6.74875
gene-HO397_00965	711	563.921	187	21.5956
gene-HO397_00970	825	722.547	39	3.51512
gene-HO397_00975	1719	1737.76	2109	79.0365
gene-HO397_00980	708	560.37	137	15.9216
gene-HO397_00985	405	189.37	281	96.6355
gene-HO397_00990	816	541.001	1170	140.841
gene-HO397_00995	654	476.743	173	23.6322
gene-HO397_01000	1032	949.291	277	19.003
gene-HO397_01005	573	437.506	231	34.385
rna-HO397_01010	1554	1499.25	10718.8	465.598
rna-HO397_01015	77	18.7119	42.6667	148.495
rna-HO397_01020	76	18.6607	8.66667	30.2458
rna-HO397_01025	2929	3273.29	23315.9	463.882
rna-HO397_01030	116	14.6287	9.73826	43.3527
rna-HO397_01035	77	18.7119	38	132.254
gene-HO397_01040	804	573.434	126	14.3096
gene-HO397_01045	915	889.96	138	10.0983
gene-HO397_01050	801	720.515	4169	376.817
gene-HO397_01055	597	370.992	144	25.2778
gene-HO397_01060	1359	1317.75	376	18.5822
gene-HO397_01065	756	468.304	93	12.9329
gene-HO397_01070	723	522.755	161	20.0572
gene-HO397_01075	468	302.519	125	26.909
gene-HO397_01080	732	569.175	483	55.264
rna-HO397_01085	77	18.7119	38	132.254
gene-HO397_01090	786	600.41	10	1.08466
gene-HO397_01095	698	561.738	0.00965734	0.00111961
gene-HO397_01100	372	159.834	3	1.22235
gene-HO397_01105	1137	832.161	30.1272	2.35772
gene-HO397_01110	771	618.629	286	30.1077
gene-HO397_01115	474	345.442	80	15.0819
gene-HO397_01120	2445	2876.47	966	21.8705
gene-HO397_01125	579	369.153	981	173.063
gene-HO397_01130	768	662.887	499	49.0233
gene-HO397_01135	741	534.395	904	110.166
gene-HO397_01140	279	90.8304	60	43.0191
gene-HO397_01145	261	79.6889	133	108.691
gene-HO397_01150	774	705.555	21	1.93834
gene-HO397_01155	498	250.868	36	9.34541
gene-HO397_01160	1740	1989.58	45	1.47297
gene-HO397_01165	786	755.137	9	0.776173
gene-HO397_01170	1056	1055.04	139	8.58
gene-HO397_01175	294	100.177	23	14.9521
gene-HO397_01180	399	183.892	10	3.54142
gene-HO397_01185	453	237.863	4	1.09515
gene-HO397_01190	267	83.228	20	15.6496
gene-HO397_01195	558	373.856	18	3.13552
gene-HO397_01200	1458	1367.6	3723	177.287
gene-HO397_01205	459	275.475	315	74.468
gene-HO397_01210	1245	1185.17	504	27.6943
gene-HO397_01215	402	186.65	2257	787.49
gene-HO397_01220	698	558.336	354.88	41.3931
gene-HO397_01225	1038	842.801	15	1.15906
gene-HO397_01230	1104	1073.91	1434	86.9606
gene-HO397_01235	1254	1271.91	2187	111.978
rna-HO397_01240	76	18.6607	11	38.3889
gene-HO397_01245	411	194.834	24	8.0221
gene-HO397_01250	957	954.023	80	5.461
gene-HO397_01255	2199	2795.75	59	1.37434
gene-HO397_01260	957	1019.22	11	0.702853
gene-HO397_01265	690	553.32	9	1.05927
gene-HO397_01270	615	392.841	749	124.167
gene-HO397_01275	213	54.6041	8	9.54127
gene-HO397_01280	330	125.806	23	11.9061
gene-HO397_01285	711	599.928	50	5.42766
gene-HO397_01290	1644	1637.66	63	2.50529
gene-HO397_01295	2526	2729.66	119	2.8391
gene-HO397_01300	669	600.088	11	1.19377
gene-HO397_01305	636	439.242	53	7.85803
gene-HO397_01310	543	249.274	17	4.44134
gene-HO397_01315	228	62.0587	8	8.39515
gene-HO397_01320	141	21.2382	1	3.06637
gene-HO397_01325	264	81.4365	2	1.59938
gene-HO397_01330	102	14.468	4	18.005
gene-HO397_01335	1233	1061.19	18	1.10464
gene-HO397_01340	852	544.307	43	5.14477
gene-HO397_01345	129	17.3694	2	7.49873
gene-HO397_01350	594	370.793	7	1.22944
gene-HO397_01355	237	66.5157	1	0.979078
gene-HO397_01360	1326	1173.27	32	1.77621
gene-HO397_01365	855	735.127	26	2.30331
gene-HO397_01370	720	589.894	46	5.07838
gene-HO397_01375	1428	1218	113	6.04188
gene-HO397_01380	696	561.294	46	5.33714
gene-HO397_01385	669	366.27	14	2.48925
gene-HO397_01390	1671	1897.47	1316	45.1672
gene-HO397_01395	1473	1596.19	1623	66.2178
gene-HO397_01400	588	438.246	1001	148.75
gene-HO397_01405	2034	2228.04	1454	42.4994
gene-HO397_01410	75	20.1837	4	12.9063
gene-HO397_01415	1089	896.346	113	8.21002
gene-HO397_01420	933	846.425	75	5.77051
gene-HO397_01425	498	386.145	5	0.843259
gene-HO397_01430	606	391.509	15	2.49512
gene-HO397_01435	864	620.947	7	0.73415
gene-HO397_01440	1548	1738.59	35	1.31103
gene-HO397_01445	1419	1531.44	24	1.02059
gene-HO397_01450	297	102.134	782	498.63
gene-HO397_01455	951	959.392	27	1.83278
gene-HO397_01460	1383	1498.49	188	8.17045
gene-HO397_01465	1050	974.412	116	7.75277
gene-HO397_01470	816	476.796	1	0.136587
gene-HO397_01475	246	71.4474	7	6.38047
gene-HO397_01480	672	506.732	54	6.93996
gene-HO397_01485	276	88.7592	198	145.276
gene-HO397_01490	1587	1800.66	38	1.37434
gene-HO397_01495	891	943.177	22	1.51905
gene-HO397_01500	1170	1216.34	21	1.12436
gene-HO397_01505	1452	1768.23	39	1.43637
gene-HO397_01510	1887	2211.56	101	2.97415
gene-HO397_01515	1260	1283.23	49	2.48676
gene-HO397_01520	1284	1145.47	305	17.3404
gene-HO397_01525	900	915.17	45	3.20223
gene-HO397_01530	660	584.027	27	3.01073
gene-HO397_01535	471	244.355	15	3.99771
gene-HO397_01540	1182	1272.97	94	4.80895
gene-HO397_01545	612	354.15	806	148.214
gene-HO397_01550	1254	1114.77	2326	135.883
gene-HO397_01555	3075	3476.26	24100	451.489
gene-HO397_01560	1083	961.776	215080	14563.6
gene-HO397_01565	948	937.522	270	18.7553
gene-HO397_01570	1665	1830.46	34	1.20965
gene-HO397_01575	945	986.873	10	0.659903
gene-HO397_01580	867	790.558	28	2.30656
gene-HO397_01585	810	690.708	17	1.60286
gene-HO397_01590	951	883.148	33	2.43345
gene-HO397_01595	1014	1068.94	67	4.08189
gene-HO397_01600	1212	1252.14	63	3.27665
gene-HO397_01605	540	314.941	231	47.7666
gene-HO397_01610	834	645.193	193	19.4809
gene-HO397_01615	1110	962.214	274	18.5447
gene-HO397_01620	276	88.7592	59	43.2892
gene-HO397_01625	774	560.96	80	9.28751
gene-HO397_01630	698	559.388	245.64	28.5974
gene-HO397_01635	963	889.446	632	46.2742
gene-HO397_01640	768	661.37	535	52.6806
gene-HO397_01645	828	835.468	558	43.4956
gene-HO397_01650	852	743.116	705	61.7837
gene-HO397_01655	975	846.547	650	50.0039
gene-HO397_01660	2907	2448.36	277	7.36793
gene-HO397_01665	624	370.649	4	0.702811
gene-HO397_01670	1158	1104.14	364	21.4692
gene-HO397_01675	1221	1106.57	187	11.0053
gene-HO397_01680	1095	1006.84	278	17.9815
gene-HO397_01685	309	110.554	18	10.6032
gene-HO397_01690	213	54.6041	73	87.0641
gene-HO397_01695	1095	990.358	1331	87.524
gene-HO397_01700	204	49.8695	2	2.61178
gene-HO397_01705	261	79.6889	252	205.942
gene-HO397_01710	1416	1482.6	196	8.60943
gene-HO397_01715	321	119.343	38	20.7362
gene-HO397_01720	1116	1106.95	27	1.58847
gene-HO397_01725	810	670.237	453	44.0161
gene-HO397_01730	459	320.09	187	38.0461
gene-HO397_01735	525	335.651	417	80.9075
gene-HO397_01740	192	43.6595	86	128.281
gene-HO397_01745	678	473.645	93	12.7871
gene-HO397_01750	285	94.3018	491	339.081
gene-HO397_01755	342	134.815	63	30.433
gene-HO397_01760	84	16.7941	4	15.5112
gene-HO397_01765	698	559.388	245.64	28.5974
gene-HO397_01770	912	776.423	474	39.7577
gene-HO397_01775	909	792.582	206	16.9264
gene-HO397_01780	1185	1189.16	117	6.40746
gene-HO397_01785	3147	3426.73	285	5.41635
gene-HO397_01790	1203	1110.94	194	11.3724
gene-HO397_01795	690	606.191	208	22.3458
gene-HO397_01800	1296	1158.76	150	8.43023
gene-HO397_01805	1320	1369.6	992	47.1691
gene-HO397_01810	1374	1330.81	454	22.2168
gene-HO397_01815	1818	1956.23	270	8.98846
gene-HO397_01820	582	375.79	83	14.3838
gene-HO397_01825	1071	973.163	141	9.43572
gene-HO397_01830	1128	1046.59	446	27.7523
gene-HO397_01835	333	127.879	596	303.522
gene-HO397_01840	1848	1831.44	1525	54.2274
gene-HO397_01845	972	936.901	729	50.6728
gene-HO397_01850	348	139.621	152	70.8978
gene-HO397_01855	885	729.216	546	48.7616
gene-HO397_01860	540	333.081	39	7.62529
gene-HO397_01865	450	230.973	313	88.2518
gene-HO397_01870	1104	1060.57	679	41.694
gene-HO397_01875	471	316.445	1413	290.794
gene-HO397_01880	420	202.994	1145	367.336
gene-HO397_01885	978	847.968	276	21.1968
gene-HO397_01890	519	342.927	876	166.358
gene-HO397_01895	975	941.98	219	15.1406
gene-HO397_01900	1863	1905.64	365	12.4736
gene-HO397_01905	900	750.455	277	24.0379
gene-HO397_01910	243	69.6717	142	132.731
gene-HO397_01915	1449	1445.42	501	22.5728
gene-HO397_01920	591	442.153	150	22.0933
gene-HO397_01925	912	776.12	287	24.0821
gene-HO397_01930	492	253.155	738	189.85
gene-HO397_01935	1365	1345.8	388	18.7755
gene-HO397_01940	936	812.854	34	2.72401
gene-HO397_01945	543	301.103	223	48.2315
gene-HO397_01950	312	112.68	321	185.523
gene-HO397_01955	891	775.815	3854	323.516
gene-HO397_01960	330	125.806	859	444.665
gene-HO397_01965	615	457.199	2149	306.106
gene-HO397_01970	1992	1988.79	12268	401.723
gene-HO397_01975	948	756.421	7301	628.579
gene-HO397_01980	1476	1524.58	136	5.80937
gene-HO397_01985	579	394.686	586	96.6913
gene-HO397_01990	318	116.975	408	227.149
gene-HO397_01995	1299	1089.91	3663	218.871
gene-HO397_02000	624	398.79	6107	997.299
gene-HO397_02005	1275	1136.89	6491	371.823
gene-HO397_02010	1113	1044.8	604.6	37.6857
gene-HO397_02015	2355	2437.83	400	10.6856
gene-HO397_02020	273	86.713	4037	3031.91
gene-HO397_02025	1872	1872.78	3839	133.497
gene-HO397_02030	372	255.52	54	13.7629
gene-HO397_02035	399	183.892	37	13.1033
gene-HO397_02040	696	527.141	288	35.5801
gene-HO397_02045	1701	1625.57	359	14.3824
gene-HO397_02050	819	617.584	230	24.2534
gene-HO397_02055	459	266.426	85	20.777
gene-HO397_02060	1773	1825.85	139	4.95783
gene-HO397_02065	1782	2027.67	159	5.10671
gene-HO397_02070	339	132.592	7	3.43814
gene-HO397_02075	1287	1282.82	219	11.1178
gene-HO397_02080	861	775.399	390	32.7553
gene-HO397_02085	573	378.048	199	34.2805
gene-HO397_02090	390	175.752	92	34.0902
rna-HO397_02095	97	15.4307	148	624.622
gene-HO397_02100	354	144.499	14	6.30965
gene-HO397_02105	1551	1338.31	95	4.62285
gene-HO397_02110	471	251.005	210	54.4852
gene-HO397_02115	552	356.351	98	17.9098
gene-HO397_02120	219	57.6627	123	138.916
gene-HO397_02125	375	162.558	109	43.6676
gene-HO397_02130	3150	3483.76	3049	56.9968
gene-HO397_02135	1194	1051.36	1215	75.2607
gene-HO397_02140	648	484.172	194	26.0942
gene-HO397_02145	3363	3362.01	606	11.7386
gene-HO397_02150	162	29.6276	25	54.9523
gene-HO397_02155	528	358.971	165	29.9341
gene-HO397_02160	378	165.101	268	105.713
gene-HO397_02165	552	415.491	468	73.3543
gene-HO397_02170	1932	2056.2	882	27.9348
gene-HO397_02175	330	125.806	369	191.015
gene-HO397_02180	606	544.708	286	34.1935
gene-HO397_02185	1875	1898.39	30264	1038.2
gene-HO397_02190	645	508.721	1456	186.39
gene-HO397_02195	963	858.2	228	17.3017
gene-HO397_02200	960	812.916	92	7.37028
gene-HO397_02205	1305	1188.23	272	14.9077
gene-HO397_02210	1677	1723.62	537	20.2897
gene-HO397_02215	1221	1286.38	275	13.9221
gene-HO397_02220	1653	1543.19	575	24.2656
gene-HO397_02225	480	319.162	135	27.5464
gene-HO397_02230	795	753.014	109	9.42682
gene-HO397_02235	342	134.815	455	219.794
gene-HO397_02240	2505	2964.29	735	16.1476
gene-HO397_02245	933	868.476	27	2.02464
gene-HO397_02250	1293	1276.43	118	6.0204
gene-HO397_02255	408	232.561	198	55.4458
gene-HO397_02260	459	355.841	280	51.2441
gene-HO397_02265	918	758.365	533	45.771
gene-HO397_02270	678	444.125	125	18.3293
gene-HO397_02275	780	570.465	131	14.9549
gene-HO397_02280	855	773.765	8405	707.408
gene-HO397_02285	810	810.281	226	18.1641
gene-HO397_02290	624	408.648	190	30.2793
gene-HO397_02295	687	579.705	110	12.3574
gene-HO397_02300	2415	2791.73	286	6.67167
gene-HO397_02305	4281	5849.55	266.24	2.96409
gene-HO397_02310	369	157.376	8	3.31049
gene-HO397_02315	708	404.985	11	1.76887
gene-HO397_02320	261	79.6889	4	3.26891
gene-HO397_02325	174	34.5495	6	11.3097
gene-HO397_02330	366	215.294	78	23.5942
gene-HO397_02335	1095	1002.76	104	6.75426
gene-HO397_02340	927	821.525	9	0.71345
gene-HO397_02345	483	262.756	50	12.3925
gene-HO397_02350	816	684.415	1425	135.593
gene-HO397_02355	1782	1813.82	29	1.04123
gene-HO397_02360	777	490.056	10	1.32891
gene-HO397_02365	879	696.347	20	1.87045
gene-HO397_02370	1455	1358.58	12	0.575226
gene-HO397_02375	1362	1238.1	69	3.6294
gene-HO397_02380	1302	1204.38	56	3.02808
gene-HO397_02385	1146	1057.63	115	7.08116
gene-HO397_02390	786	568.743	106	12.1376
gene-HO397_02395	1236	1059.43	65	3.99562
gene-HO397_02400	1050	995.179	29	1.89775
gene-HO397_02405	1668	1829.71	28	0.996593
gene-HO397_02410	1260	1266.63	36	1.85094
gene-HO397_02415	816	705.444	20	1.84633
gene-HO397_02420	894	872.085	30	2.24029
gene-HO397_02425	1068	1004.62	769	49.8503
gene-HO397_02430	510	380.988	243	41.5371
gene-HO397_02435	723	612.106	101	10.7457
gene-HO397_02440	495	289.234	1040	234.167
gene-HO397_02445	1386	1282.14	1025	52.063
gene-HO397_02450	522	320.433	15	3.04857
gene-HO397_02455	213	54.6041	59	70.3669
gene-HO397_02460	867	706.125	589	54.322
gene-HO397_02465	543	260.847	14	3.49529
gene-HO397_02470	693	451.567	9	1.29796
gene-HO397_02475	2610	2323.15	37	1.03721
gene-HO397_02480	1041	850.793	8	0.612361
gene-HO397_02485	516	359.87	3	0.542896
gene-HO397_02490	633	352.274	4	0.73947
rna-HO397_02495	77	18.7119	3	10.4411
gene-HO397_02500	1164	939.281	436	30.2296
gene-HO397_02505	279	90.8304	1	0.716985
gene-HO397_02510	219	57.6627	85	95.9988
gene-HO397_02515	282	92.3737	135	95.1759
gene-HO397_02520	351	142.026	7	3.20976
gene-HO397_02525	228	62.0587	83	87.0997
gene-HO397_02530	333	127.879	26	13.2409
gene-HO397_02535	150	24.8444	0	0
gene-HO397_02540	1527	958.743	6	0.407559
gene-HO397_02545	552	288.504	26	5.86899
gene-HO397_02550	798	419.987	51	7.90816
gene-HO397_02555	102	14.468	2	9.00251
gene-HO397_02560	456	291.209	1	0.223633
gene-HO397_02565	171	33.2335	0	0
gene-HO397_02570	291	98.1154	6	3.9825
gene-HO397_02575	363	152.19	0	0
gene-HO397_02580	141	21.2382	3	9.1991
gene-HO397_02585	384	170.468	4	1.52812
gene-HO397_02590	513	267.662	24	5.83937
gene-HO397_02595	698	558.475	33.5492	3.91219
gene-HO397_02600	579	326.294	202	40.3166
gene-HO397_02605	216	56.197	5	5.79426
gene-HO397_02610	498	257.355	13	3.28967
gene-HO397_02615	183	38.8941	90.1312	150.915
gene-HO397_02620	294	100.177	192	124.817
gene-HO397_02625	195	45.1686	58	83.6243
gene-HO397_02630	510	369.709	152	26.7747
gene-HO397_02635	156	27.137	82	196.785
gene-HO397_02640	1812	1911.21	281	9.57499
gene-HO397_02645	459	289.702	34	7.64309
gene-HO397_02650	270	85.0145	7.62722	5.84272
gene-HO397_02655	1449	1485.23	74	3.24473
gene-HO397_02660	684	509.124	146	18.6754
gene-HO397_02665	1374	1290.07	384	19.3848
gene-HO397_02670	333	127.879	34	17.315
gene-HO397_02675	1224	1191.12	95	5.19409
gene-HO397_02680	3144	3625.27	172	3.08979
gene-HO397_02685	1377	1378.73	401	18.9411
gene-HO397_02690	1248	1003.68	630	40.8777
gene-HO397_02695	654	473.291	601	82.6967
gene-HO397_02700	369	270.912	72	17.3079
gene-HO397_02705	249	72.9949	20	17.8435
gene-HO397_02710	1119	973.391	35	2.34165
gene-HO397_02715	1013	765.758	53.2715	4.53049
gene-HO397_02720	698	558.475	33.5492	3.91219
gene-HO397_02725	129	17.3694	64.7278	242.688
gene-HO397_02730	153	26.093	9	22.4626
gene-HO397_02735	1113	1044.8	604.6	37.6857
gene-HO397_02740	621	387.94	1312	220.247
gene-HO397_02745	2241	2553.9	61215	1560.97
gene-HO397_02750	1203	1169.65	1190	66.2574
gene-HO397_02755	219	57.6627	105	118.587
gene-HO397_02760	3882	4630.21	7664	107.795
gene-HO397_02765	1134	829.924	29	2.27563
gene-HO397_02770	816	692.253	307	28.8812
gene-HO397_02775	993	1013.73	269	17.2812
gene-HO397_02780	1005	1078.59	337	20.3477
gene-HO397_02785	1251	1398.49	421	19.6049
gene-HO397_02790	957	941.719	1130	78.1446
gene-HO397_02795	1176	1172.53	1756	97.5311
gene-HO397_02800	1611	1671.27	2398	93.4427
gene-HO397_02805	858	820.388	1886	149.715
gene-HO397_02810	747	672.93	1686	163.166
gene-HO397_02815	414	292.351	660	147.022
gene-HO397_02820	2096	2360.62	1214	33.4915
gene-HO397_02825	198	46.6651	26	36.2846
gene-HO397_02830	1089	1209.86	145	7.80501
gene-HO397_02835	1161	1054.8	64	3.9514
gene-HO397_02840	630	376.149	15	2.597
gene-HO397_02845	1071	823.016	17	1.34518
gene-HO397_02850	698	559.388	245.64	28.5974
gene-HO397_02855	762	596.795	150	16.3685
gene-HO397_02860	564	350.756	5385	999.822
gene-HO397_02865	1566	1493.1	884	38.5572
gene-HO397_02870	429	211.277	784	241.66
gene-HO397_02875	1239	1064.9	80	4.89243
gene-HO397_02880	411	219.187	831	246.904
gene-HO397_02885	807	624.612	203	21.1654
gene-HO397_02890	1464	1274.5	58	2.96368
