target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	10.3043	39	135.548
gene-HO397_00010	2463	3577.17	2481	24.8391
gene-HO397_00015	933	2268.05	909	14.3535
gene-HO397_00020	1287	2098.88	762	13.0021
gene-HO397_00025	297	121.956	116	34.0647
gene-HO397_00030	777	1088.73	179	5.88816
gene-HO397_00035	1431	1636.25	493	10.7906
gene-HO397_00040	954	1297.82	661	18.2404
gene-HO397_00045	588	404.158	137	12.14
gene-HO397_00050	567	510.057	181	12.7089
gene-HO397_00055	714	724.224	147	7.2693
gene-HO397_00060	405	232.031	64	9.8783
gene-HO397_00065	1917	2140.36	143046	2393.52
gene-HO397_00070	1131	1216.06	9710	285.965
gene-HO397_00075	1113	1439.34	624.8	15.5462
gene-HO397_00080	210	414.37	60	5.18574
gene-HO397_00085	1167	1242.24	501	14.4437
gene-HO397_00090	900	1051.59	167	5.68747
gene-HO397_00095	960	641.939	169	9.42846
gene-HO397_00100	1353	1491.29	201	4.82705
gene-HO397_00105	1089	1062.31	137	4.61867
gene-HO397_00110	698	570.545	92.5788	5.81125
gene-HO397_00115	347	165.075	36	7.81033
gene-HO397_00120	264	94.7734	97	36.655
gene-HO397_00125	219	60.7735	84	49.5009
gene-HO397_00130	942	1117.31	618	19.8089
gene-HO397_00135	2817	4094.63	7471	65.3451
gene-HO397_00140	495	323.504	380	42.0681
gene-HO397_00145	450	324.368	213	23.5174
gene-HO397_00150	951	909.14	364	14.339
gene-HO397_00155	915	1124.45	247	7.86691
gene-HO397_00160	822	849.306	233	9.82517
gene-HO397_00165	1149	1239.93	333	9.61823
gene-HO397_00170	3222	4183.49	1029	8.80896
gene-HO397_00175	396	224.566	207	33.0123
gene-HO397_00180	591	452.396	267	21.1369
gene-HO397_00185	786	802.78	142	6.33491
gene-HO397_00190	1554	2256.91	371	5.88719
gene-HO397_00195	1217	1433.01	340	8.49723
gene-HO397_00200	1143	1418.79	319	8.05234
gene-HO397_00205	1515	2262.66	396	6.26793
gene-HO397_00210	771	715.17	200	10.0154
gene-HO397_00215	942	1323.28	123	3.3289
gene-HO397_00220	1287	1422.53	266	6.6968
gene-HO397_00225	288	114.608	35	10.9371
gene-HO397_00230	1332	1682.12	337	7.17498
gene-HO397_00235	531	417.616	93	7.97542
gene-HO397_00240	1863	2635.16	580	7.8826
gene-HO397_00245	480	441.386	140	11.3595
gene-HO397_00250	843	756.661	248	11.7381
gene-HO397_00255	378	246.921	118	17.1148
gene-HO397_00260	822	983.894	255	9.28197
gene-HO397_00265	990	983.486	323	11.762
gene-HO397_00270	1287	1669.13	675	14.4831
gene-HO397_00275	2355	3340.12	1481	15.8796
gene-HO397_00280	816	1175.2	287	8.74616
gene-HO397_00285	660	601.614	306	18.216
gene-HO397_00290	2907	3433.84	1254	13.0787
gene-HO397_00295	2352	3137.48	714	8.15015
gene-HO397_00300	696	792.899	148	6.68486
gene-HO397_00305	1503	2067.35	306	5.30098
gene-HO397_00310	1701	2117.49	373	6.30863
gene-HO397_00315	879	1262.02	690	19.5808
gene-HO397_00320	765	989.148	523	18.936
gene-HO397_00325	699	923.871	145	5.62089
gene-HO397_00330	1611	2529.59	306	4.33231
gene-HO397_00335	984	1054.48	232	7.87947
gene-HO397_00340	1656	1796.76	386	7.69387
gene-HO397_00345	132	14.1964	1000	2522.73
gene-HO397_00350	1179	1186.01	423	12.7732
gene-HO397_00355	606	502.842	138	9.8287
gene-HO397_00360	1401	1744.69	265	5.43972
gene-HO397_00365	1092	1437.36	250	6.22908
gene-HO397_00370	1572	2025.15	425	7.51589
gene-HO397_00375	87	12.8229	40	111.718
gene-HO397_00380	945	747.089	154	7.38239
gene-HO397_00385	1725	2167.37	504	8.32808
gene-HO397_00390	492	330.513	132	14.3032
gene-HO397_00395	87	12.8229	6	16.7576
gene-HO397_00400	1005	948.3	545	20.5825
gene-HO397_00405	459	319.399	488	54.7186
gene-HO397_00410	942	1203.91	419	12.4643
gene-HO397_00415	366	226.372	87	13.764
gene-HO397_00420	1767	2690.34	503	6.6959
gene-HO397_00425	1488	1979.61	643	11.6327
gene-HO397_00430	1359	1419.95	537	13.5441
gene-HO397_00435	1083	1286.7	474	13.1932
gene-HO397_00440	1317	1351.99	559	14.8077
gene-HO397_00445	1245	1526.29	516	12.1077
gene-HO397_00450	1068	1158.68	578	17.8654
gene-HO397_00455	1476	1786.05	662	13.2743
gene-HO397_00460	921	818.91	596	26.065
gene-HO397_00465	831	726.895	454	22.3683
gene-HO397_00470	1263	1485.25	1032	24.8845
gene-HO397_00475	1152	1461.2	1994	48.8725
gene-HO397_00480	918	732.313	3687	180.312
gene-HO397_00485	513	382.858	236	22.0761
gene-HO397_00490	2706	4246.31	825	6.95809
gene-HO397_00495	390	186.708	125	23.977
gene-HO397_00500	198	46.6348	98	75.2599
gene-HO397_00505	744	643.515	156	8.68189
gene-HO397_00510	621	731.8	127	6.21526
gene-HO397_00515	1044	1560.62	254	5.82887
gene-HO397_00520	1203	1485.33	295	7.1129
gene-HO397_00525	1386	1587.07	223	5.03218
gene-HO397_00530	441	265.127	94	12.6976
gene-HO397_00535	894	1093.1	284	9.30478
gene-HO397_00540	552	371.952	116	11.1691
gene-HO397_00545	855	812.416	306	13.4894
gene-HO397_00550	1374	1523.35	461	10.838
