target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	9.375	615	2897.17
gene-HO397_00010	2463	2292.63	17283	332.932
gene-HO397_00015	933	696.013	4231	268.47
gene-HO397_00020	1287	1078.91	6094	249.451
gene-HO397_00025	297	83.2932	254	134.677
gene-HO397_00030	777	507.203	519	45.1914
gene-HO397_00035	1431	1269.99	122	4.24256
gene-HO397_00040	954	713.762	10270	635.458
gene-HO397_00045	588	328.213	252	33.9089
gene-HO397_00050	567	318.659	107	14.8295
gene-HO397_00055	714	468.202	17	1.60356
gene-HO397_00060	405	164.629	28	7.51141
gene-HO397_00065	1917	1631.86	15404	416.888
gene-HO397_00070	1131	941.097	1916	89.9147
gene-HO397_00075	1113	952.41	223	10.3407
gene-HO397_00080	210	36.2923	60	73.014
gene-HO397_00085	1167	961.867	880	40.4052
gene-HO397_00090	900	680.145	281	18.2463
gene-HO397_00095	960	540.948	16	1.30627
gene-HO397_00100	1353	940.593	8	0.375628
gene-HO397_00105	1089	597.552	8	0.591267
gene-HO397_00110	698	429.385	39.1852	4.03036
gene-HO397_00115	347	118.949	0	0
gene-HO397_00120	264	62.7037	4745	3342.05
gene-HO397_00125	219	40.0016	6	6.62436
gene-HO397_00130	942	666.09	2251	149.249
gene-HO397_00135	2817	2900.59	7017	106.84
gene-HO397_00140	495	243.709	559	101.3
gene-HO397_00145	450	203.378	366	79.4781
gene-HO397_00150	951	770.816	649	37.1846
gene-HO397_00155	915	692.217	192	12.2498
gene-HO397_00160	822	605.197	5631	410.921
gene-HO397_00165	1149	918.412	8380	402.973
gene-HO397_00170	3222	3072.27	10937	157.22
gene-HO397_00175	396	157.334	136	38.1755
gene-HO397_00180	591	374.089	29	3.42368
gene-HO397_00185	786	525.535	22	1.8488
gene-HO397_00190	1554	1312.58	30	1.00941
gene-HO397_00195	1217	1081.59	41	1.67413
gene-HO397_00200	1143	977.224	63	2.84719
gene-HO397_00205	1515	1487.86	9	0.267147
gene-HO397_00210	771	566.117	19	1.48224
gene-HO397_00215	942	692.512	15	0.956608
gene-HO397_00220	1287	1058.25	9	0.375599
gene-HO397_00225	288	77.4245	3	1.71125
gene-HO397_00230	1332	1179.05	6	0.224744
gene-HO397_00235	531	265.986	68	11.2907
gene-HO397_00240	1863	1653.3	315	8.41452
gene-HO397_00245	480	229.957	502	96.4112
gene-HO397_00250	843	627.275	391	27.5289
gene-HO397_00255	378	142.786	312	96.5022
gene-HO397_00260	822	596.815	986	72.9637
gene-HO397_00265	990	763.647	1049	60.667
gene-HO397_00270	1287	985.036	3851	172.66
gene-HO397_00275	2355	2242.67	7918	155.926
gene-HO397_00280	816	507.247	267	23.2467
gene-HO397_00285	660	429.449	96	9.87256
gene-HO397_00290	2907	2622.15	660	11.1162
gene-HO397_00295	2352	2199.59	282	5.66209
gene-HO397_00300	696	471.492	28	2.62273
gene-HO397_00305	1503	1436.37	77	2.36752
gene-HO397_00310	1701	1569.28	31	0.872432
gene-HO397_00315	879	684.517	662	42.7114
gene-HO397_00320	765	512.517	153	13.1842
gene-HO397_00325	699	461.897	277	26.4852
gene-HO397_00330	1611	1482.58	429	12.7794
gene-HO397_00335	984	739.069	2209	132.002
gene-HO397_00340	1656	1460.09	254	7.68285
gene-HO397_00345	132	16.2354	97	263.863
gene-HO397_00350	1179	845.478	279	14.5738
gene-HO397_00355	606	341.464	4019	519.808
gene-HO397_00360	1401	1242	9556	339.801
gene-HO397_00365	1092	858.353	7014	360.885
gene-HO397_00370	1572	1322.78	13154	439.176
gene-HO397_00375	87	12.5	32	113.06
gene-HO397_00380	945	580.949	40	3.04083
gene-HO397_00385	1725	1659.26	4469	118.95
gene-HO397_00390	492	240.97	1160	212.601
gene-HO397_00395	87	12.5	52	183.723
gene-HO397_00400	1005	765.649	1387	80.0049
gene-HO397_00405	459	211.22	892	186.509
gene-HO397_00410	942	772.91	803	45.8835
gene-HO397_00415	366	133.355	236	78.1581
gene-HO397_00420	1767	1646.37	970	26.0204
