target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	22	56	113.598
gene-HO397_00010	2463	3089.22	5298	76.5368
gene-HO397_00015	933	1104.25	1250	50.5182
gene-HO397_00020	1287	1495.67	1484	44.2798
gene-HO397_00025	297	88.3905	177	89.3664
gene-HO397_00030	777	789	214	12.1044
gene-HO397_00035	1431	1600.84	73	2.03508
gene-HO397_00040	954	925.267	4245	204.747
gene-HO397_00045	588	376.993	296	35.0401
gene-HO397_00050	567	445.788	189	18.9208
gene-HO397_00055	714	620.119	18	1.2954
gene-HO397_00060	405	165.39	15	4.04752
gene-HO397_00065	1917	1978.09	97481	2199.28
gene-HO397_00070	1131	1146.25	4844	188.595
gene-HO397_00075	1113	1258.26	645	22.8768
gene-HO397_00080	210	52.571	95	80.6463
gene-HO397_00085	1167	1321.08	627	21.1809
gene-HO397_00090	900	1062.01	140	5.88312
gene-HO397_00095	960	506.69	15	1.32116
gene-HO397_00100	1353	1149.92	7	0.271666
gene-HO397_00105	1089	570.44	9	0.704108
gene-HO397_00110	698	618.529	25.8478	1.86496
gene-HO397_00115	347	117.791	8	3.031
gene-HO397_00120	264	73.0204	2131	1302.4
gene-HO397_00125	219	55.9438	23	18.3477
gene-HO397_00130	942	838.866	1809	96.2393
gene-HO397_00135	2817	3769.5	12593	149.091
gene-HO397_00140	495	275.168	923	149.696
gene-HO397_00145	450	205.826	347	75.2379
gene-HO397_00150	951	1026.95	626	27.204
gene-HO397_00155	915	856.293	73	3.80458
gene-HO397_00160	822	757.113	198	11.6711
gene-HO397_00165	1149	1296.09	490	16.872
gene-HO397_00170	3222	4378.85	946	9.64136
gene-HO397_00175	396	157.535	51	14.4477
gene-HO397_00180	591	382.38	31	3.61804
gene-HO397_00185	786	672.003	22	1.46103
gene-HO397_00190	1554	1649.38	34	0.919951
gene-HO397_00195	1217	1376.47	27	0.875395
gene-HO397_00200	1143	1278.09	186	6.49467
gene-HO397_00205	1515	1945.66	12	0.275246
gene-HO397_00210	771	706.802	8	0.505125
gene-HO397_00215	942	1019.04	28	1.22624
gene-HO397_00220	1287	1444.91	4	0.123546
gene-HO397_00225	288	84.1525	0	0
gene-HO397_00230	1332	1470.54	16	0.485569
gene-HO397_00235	531	367.461	27	3.27914
gene-HO397_00240	1863	2410.2	117	2.16641
gene-HO397_00245	480	329.251	154	20.8737
gene-HO397_00250	843	694.903	107	6.87173
gene-HO397_00255	378	142.16	62	19.4635
gene-HO397_00260	822	852.418	388	20.3136
gene-HO397_00265	990	1081.99	200	8.24919
gene-HO397_00270	1287	1248.4	1660	59.342
gene-HO397_00275	2355	2713.56	2478	40.7538
gene-HO397_00280	816	789.815	387	21.8671
gene-HO397_00285	660	752.644	182	10.7917
gene-HO397_00290	2907	3536.67	881	11.117
gene-HO397_00295	2352	2974.86	252	3.78043
gene-HO397_00300	696	571.707	9	0.702547
gene-HO397_00305	1503	1878.04	68	1.61588
gene-HO397_00310	1701	2170.45	34	0.699094
gene-HO397_00315	879	926.299	311	14.9836
gene-HO397_00320	765	914.013	262	12.7925
gene-HO397_00325	699	685.142	58	3.77793
gene-HO397_00330	1611	2184.88	137	2.79833
gene-HO397_00335	984	990.324	703	31.6799
gene-HO397_00340	1656	1721.08	139	3.60429
gene-HO397_00345	132	21.9635	163	331.202
gene-HO397_00350	1179	1132.49	273	10.7581
gene-HO397_00355	606	414.769	1661	178.719
gene-HO397_00360	1401	1646.11	4711	127.721
gene-HO397_00365	1092	1218.17	4499	164.821
