target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	13.1751	241	2163.84
gene-HO397_00010	2463	3871.31	414	12.6504
gene-HO397_00015	933	1283.91	147	13.5439
gene-HO397_00020	1287	2702.7	193	8.44737
gene-HO397_00025	297	230.66	46	23.5911
gene-HO397_00030	777	1434.43	30	2.47403
gene-HO397_00035	1431	2041.49	17	0.985063
gene-HO397_00040	954	1377.58	732	62.8577
gene-HO397_00045	588	503.982	132	30.9829
gene-HO397_00050	567	515.689	34	7.79927
gene-HO397_00055	714	1040.88	2	0.227296
gene-HO397_00060	405	255.653	2	0.925426
gene-HO397_00065	1917	2831.27	14142	590.87
gene-HO397_00070	1131	1768.97	2602	174
gene-HO397_00075	1113	2021.44	198.2	11.5986
gene-HO397_00080	210	67.1768	28	49.3062
gene-HO397_00085	1167	1541.99	173	13.2717
gene-HO397_00090	900	1665.98	33	2.34319
gene-HO397_00095	960	691.178	7	1.19804
gene-HO397_00100	1353	1491.45	2	0.15863
gene-HO397_00105	1089	853.845	1	0.138543
gene-HO397_00110	698	741.152	15.8413	2.5284
gene-HO397_00115	347	447.582	1	0.264296
gene-HO397_00120	264	107.054	226	249.728
gene-HO397_00125	219	73.2822	12	19.3707
gene-HO397_00130	942	1530.58	250	19.3217
gene-HO397_00135	2817	5655.21	1983	41.4798
gene-HO397_00140	495	340.336	123	42.7523
gene-HO397_00145	450	335.859	102	35.9257
gene-HO397_00150	951	1229.43	198	19.0512
gene-HO397_00155	915	1482.35	224	17.8755
gene-HO397_00160	822	960.478	119	14.6562
gene-HO397_00165	1149	1448.13	182	14.8671
gene-HO397_00170	3222	4712.48	1089	27.3364
gene-HO397_00175	396	252.706	140	65.5354
gene-HO397_00180	591	928.1	22	2.80408
gene-HO397_00185	786	774.583	8	1.22176
gene-HO397_00190	1554	1999.83	14	0.828127
gene-HO397_00195	1217	1931.9	20	1.22464
gene-HO397_00200	1143	1483.26	62	4.94467
gene-HO397_00205	1515	3298.88	3	0.107577
gene-HO397_00210	771	1255.24	2	0.188481
gene-HO397_00215	942	1111.03	5	0.532363
gene-HO397_00220	1287	1782.82	2	0.132704
gene-HO397_00225	288	127.377	0	0
gene-HO397_00230	1332	1677.78	4	0.282025
gene-HO397_00235	531	412.405	4	1.14736
gene-HO397_00240	1863	3162.79	46	1.72048
gene-HO397_00245	480	729.816	37	5.99724
gene-HO397_00250	843	902.529	91	11.9273
gene-HO397_00255	378	299.111	102	40.3395
gene-HO397_00260	822	1015.94	171	19.9108
gene-HO397_00265	990	1544.27	158	12.1031
gene-HO397_00270	1287	1504.32	380	29.8817
gene-HO397_00275	2355	3509.19	460	15.5065
gene-HO397_00280	816	981.417	48	5.78563
gene-HO397_00285	660	772.121	65	9.95843
gene-HO397_00290	2907	3739.36	184	5.82082
gene-HO397_00295	2352	3261.32	89	3.2282
gene-HO397_00300	696	775.762	7	1.06741
gene-HO397_00305	1503	3004.7	34	1.33857
gene-HO397_00310	1701	2966.25	10	0.398799
gene-HO397_00315	879	1324.39	217	19.3824
gene-HO397_00320	765	1021.23	55	6.37093
gene-HO397_00325	699	802.198	35	5.16119
gene-HO397_00330	1611	3299.98	12	0.430162
gene-HO397_00335	984	1272.83	17	1.57994
gene-HO397_00340	1656	2183.6	47	2.54617
gene-HO397_00345	132	25.1592	55	258.6
gene-HO397_00350	1179	1355.45	50	4.36363
gene-HO397_00355	606	579.028	56	11.4407
gene-HO397_00360	1401	2176.37	84	4.56572
gene-HO397_00365	1092	1678.01	50	3.52483
gene-HO397_00370	1572	2032.44	30	1.74609
gene-HO397_00375	87	14.2078	6	49.9561
gene-HO397_00380	945	837.824	9	1.27073
