target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	5.9	327	2710.05
gene-HO397_00010	2463	2397.67	13121	267.584
gene-HO397_00015	933	711.262	4173	286.881
gene-HO397_00020	1287	1129.39	5403	233.923
gene-HO397_00025	297	88.2595	150	83.1021
gene-HO397_00030	777	532.533	367	33.6978
gene-HO397_00035	1431	1300.28	273	10.2661
gene-HO397_00040	954	778.876	10086	633.188
gene-HO397_00045	588	349.021	309	43.2902
gene-HO397_00050	567	336.894	130	18.8683
gene-HO397_00055	714	489.243	17	1.69905
gene-HO397_00060	405	168.159	22	6.39714
gene-HO397_00065	1917	1696.44	12708	366.286
gene-HO397_00070	1131	976.792	1442	72.1847
gene-HO397_00075	1113	1000.85	176.6	8.62791
gene-HO397_00080	210	40.9606	101	120.569
gene-HO397_00085	1167	991.707	473	23.3217
gene-HO397_00090	900	728.934	158	10.5987
gene-HO397_00095	960	562.314	7	0.608698
gene-HO397_00100	1353	1003.02	13	0.633748
gene-HO397_00105	1089	646.606	5	0.378105
gene-HO397_00110	698	440.128	22.4343	2.49238
gene-HO397_00115	347	122.744	3	1.19509
gene-HO397_00120	264	67.7545	2627	1895.85
gene-HO397_00125	219	45.2097	19	20.5497
gene-HO397_00130	942	701.43	1074	74.8691
gene-HO397_00135	2817	3063.09	4737	75.618
gene-HO397_00140	495	246.736	454	89.9718
gene-HO397_00145	450	206.515	231	54.6944
gene-HO397_00150	951	795.855	381	23.4085
gene-HO397_00155	915	700.204	315	21.9972
gene-HO397_00160	822	624.984	2158	168.836
gene-HO397_00165	1149	938.551	2525	131.548
gene-HO397_00170	3222	3143.4	9674	150.483
gene-HO397_00175	396	160.678	359	109.249
gene-HO397_00180	591	391.044	6	0.750253
gene-HO397_00185	786	533.814	12	1.09919
gene-HO397_00190	1554	1364.19	38	1.36204
gene-HO397_00195	1217	1102.81	60	2.66031
gene-HO397_00200	1143	1003.36	164	7.9923
gene-HO397_00205	1515	1558.47	11	0.345126
gene-HO397_00210	771	604.669	34	2.74944
gene-HO397_00215	942	710.359	16	1.10135
gene-HO397_00220	1287	1105.06	23	1.01771
gene-HO397_00225	288	82.4267	0	0
gene-HO397_00230	1332	1212.52	8	0.322614
gene-HO397_00235	531	278.72	67	11.7541
gene-HO397_00240	1863	1723.51	200	5.67411
gene-HO397_00245	480	233.084	279	58.5294
gene-HO397_00250	843	646.359	206	15.5839
gene-HO397_00255	378	146.317	204	68.1737
gene-HO397_00260	822	607.656	549	44.177
gene-HO397_00265	990	778.012	566	35.5723
gene-HO397_00270	1287	1024.45	2220	105.961
gene-HO397_00275	2355	2340.3	3673	76.7418
gene-HO397_00280	816	530.795	222	20.4507
gene-HO397_00285	660	468.349	142	14.8252
gene-HO397_00290	2907	2686.38	580	10.5571
gene-HO397_00295	2352	2273.68	222	4.77427
gene-HO397_00300	696	483.89	24	2.4252
gene-HO397_00305	1503	1508	116	3.76131
gene-HO397_00310	1701	1622.45	127	3.82749
gene-HO397_00315	879	718.054	916	62.3765
gene-HO397_00320	765	539.784	88	7.97159
gene-HO397_00325	699	472.892	249	25.7466
gene-HO397_00330	1611	1549.93	162	5.11075
gene-HO397_00335	984	784.879	463	28.8443
