target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	14.4912	146	365.5
gene-HO397_00010	2463	2299.74	1838	28.9938
gene-HO397_00015	933	682.027	671	35.6912
gene-HO397_00020	1287	1052.14	956	32.9628
gene-HO397_00025	297	59.9108	397	240.395
gene-HO397_00030	777	492.333	500	36.8426
gene-HO397_00035	1431	1238.1	177	5.1863
gene-HO397_00040	954	628.682	9551	551.134
gene-HO397_00045	588	268.447	821	110.949
gene-HO397_00050	567	247.711	382	55.9445
gene-HO397_00055	714	385.81	54	5.07762
gene-HO397_00060	405	100.512	42	15.159
gene-HO397_00065	1917	1570.8	12598	290.951
gene-HO397_00070	1131	890.749	4108	167.307
gene-HO397_00075	1113	880.331	656.2	27.0414
gene-HO397_00080	210	53.4974	38	25.7686
gene-HO397_00085	1167	890.745	1084	44.1485
gene-HO397_00090	900	618.622	387	22.6947
gene-HO397_00095	960	526.918	22	1.51467
gene-HO397_00100	1353	927.961	12	0.469128
gene-HO397_00105	1089	614.784	3	0.177027
gene-HO397_00110	698	383.19	15.2288	1.44175
gene-HO397_00115	347	69.4471	2	1.04476
gene-HO397_00120	264	60.0911	6686	4036.41
gene-HO397_00125	219	54.8969	40	26.4333
gene-HO397_00130	942	666.943	3484	189.509
gene-HO397_00135	2817	2784.38	15168	197.624
gene-HO397_00140	495	177.76	1783	363.878
gene-HO397_00145	450	136.514	894	237.574
gene-HO397_00150	951	737.944	2153	105.842
gene-HO397_00155	915	638.47	171	9.71617
gene-HO397_00160	822	542.601	498	33.2957
gene-HO397_00165	1149	897.606	683	27.6041
gene-HO397_00170	3222	3219.3	2058	23.1912
gene-HO397_00175	396	94.3155	82	31.5406
gene-HO397_00180	591	271.44	36	4.81137
gene-HO397_00185	786	526.954	6	0.413065
gene-HO397_00190	1554	1329.33	49	1.33722
gene-HO397_00195	1217	970.756	65	2.42908
gene-HO397_00200	1143	896.981	173	6.99685
gene-HO397_00205	1515	1257.63	4	0.115384
gene-HO397_00210	771	487.316	2	0.148888
gene-HO397_00215	942	697.636	11	0.572009
gene-HO397_00220	1287	1067.86	14	0.475614
gene-HO397_00225	288	59.6968	2	1.2154
gene-HO397_00230	1332	1140.9	14	0.445163
gene-HO397_00235	531	212.377	28	4.78289
gene-HO397_00240	1863	1747.3	173	3.59185
gene-HO397_00245	480	163.665	389	86.2252
gene-HO397_00250	843	583.516	1204	74.8537
gene-HO397_00255	378	83.4108	357	155.269
gene-HO397_00260	822	542.156	2662	178.124
gene-HO397_00265	990	763.108	1634	77.6793
gene-HO397_00270	1287	1011.71	3699	132.638
gene-HO397_00275	2355	2051.75	8038	142.123
gene-HO397_00280	816	479.052	505	38.2426
gene-HO397_00285	660	387.941	532	49.7491
gene-HO397_00290	2907	2746.23	2998	39.6036
gene-HO397_00295	2352	2277.29	697	11.1033
gene-HO397_00300	696	407.055	13	1.15859
gene-HO397_00305	1503	1276.05	59	1.67735
gene-HO397_00310	1701	1642.38	18	0.397592
gene-HO397_00315	879	645.503	130	7.30609
gene-HO397_00320	765	518.445	265	18.5431
gene-HO397_00325	699	445.285	212	17.2718
gene-HO397_00330	1611	1505.03	306	7.37589
gene-HO397_00335	984	728.732	477	23.746
gene-HO397_00340	1656	1461.53	229	5.68416
gene-HO397_00345	132	35.8771	57	57.6365
gene-HO397_00350	1179	892.71	522	21.2129
gene-HO397_00355	606	286.321	146	18.4986
gene-HO397_00360	1401	1244.23	161	4.69423
gene-HO397_00365	1092	828.672	117	5.12204
gene-HO397_00370	1572	1320.74	269	7.38881
gene-HO397_00375	87	20.439	0	0
gene-HO397_00380	945	542.36	38	2.54177
gene-HO397_00385	1725	1500.68	436	10.54
gene-HO397_00390	492	174.961	141	29.2359
gene-HO397_00395	87	20.439	0	0
gene-HO397_00400	1005	744.606	960	46.7718
gene-HO397_00405	459	144.443	2482	623.37
gene-HO397_00410	942	709.285	2401	122.804
gene-HO397_00415	366	77.3559	448	210.099
gene-HO397_00420	1767	1607.17	2951	66.6111
gene-HO397_00425	1488	1278.31	2491	70.6931
gene-HO397_00430	1359	1141.24	2300	73.1123
gene-HO397_00435	1083	825.706	1229	53.9965
gene-HO397_00440	1317	1038.59	3000	104.789
gene-HO397_00445	1245	977.437	2471	91.7114
gene-HO397_00450	1068	846.747	2464	105.567
gene-HO397_00455	1476	1261.27	3285	94.4859
gene-HO397_00460	921	591.939	2153	131.949
gene-HO397_00465	831	520.666	1899	132.314
gene-HO397_00470	1263	965.095	3037	114.16
gene-HO397_00475	1152	860.682	4898	206.45
gene-HO397_00480	918	584.622	20912	1297.66
gene-HO397_00485	513	194.968	2189	407.308
gene-HO397_00490	2706	2479.72	14837	217.061
gene-HO397_00495	390	90.3818	363	145.702
gene-HO397_00500	198	51.5046	165	116.219
gene-HO397_00505	744	441.195	663	54.5158
gene-HO397_00510	621	301.219	458	55.1599
gene-HO397_00515	1044	777.161	1554	72.5403
gene-HO397_00520	1203	921.063	94	3.70235
gene-HO397_00525	1386	1089.93	230	7.65541
gene-HO397_00530	441	128.633	22	6.20455
gene-HO397_00535	894	600.549	1191	71.9453
gene-HO397_00540	552	232.905	311	48.442
gene-HO397_00545	855	564.839	247	15.864
gene-HO397_00550	1374	1063.74	752	25.646
gene-HO397_00555	765	523.138	6579	456.23
gene-HO397_00560	2664	2469.48	31034	455.903
gene-HO397_00565	1893	1722.93	19566	411.977
gene-HO397_00570	1425	1112.11	18918	617.117
gene-HO397_00575	1854	1650.2	118	2.59409
gene-HO397_00580	2598	2529.25	11433	163.986
gene-HO397_00585	363	75.8364	318	152.121
gene-HO397_00590	795	446.416	3847	312.623
gene-HO397_00595	867	563.44	4254	273.898
gene-HO397_00600	348	69.7346	1063	552.999
gene-HO397_00605	1551	1324.59	218	5.97056
gene-HO397_00610	2391	2307.25	4820	75.7864
gene-HO397_00615	537	218.209	2422	402.661
gene-HO397_00620	663	352.674	7299	750.809
gene-HO397_00625	927	569.3	1190	75.8307
gene-HO397_00630	771	500.315	601	43.5783
gene-HO397_00635	441	128.633	124	34.9711
gene-HO397_00640	1230	914.227	614	24.3643
gene-HO397_00645	381	85.0019	1005	428.921
gene-HO397_00650	903	591.481	113	6.9307
gene-HO397_00655	852	558.935	1015	65.8786
gene-HO397_00660	795	533.659	840	57.1024
gene-HO397_00665	1239	743.338	9	0.439234
gene-HO397_00670	597	277.413	10	1.30772
gene-HO397_00675	606	286.321	5	0.633515
gene-HO397_00680	570	250.667	18	2.60504
gene-HO397_00685	2598	2061.5	94	1.65418
gene-HO397_00690	741	358.337	52	5.26442
gene-HO397_00695	585	265.46	130	17.7658
gene-HO397_00700	480	163.665	138	30.5889
gene-HO397_00705	1419	1232.25	4338	127.711
gene-HO397_00710	927	665.04	330	18.0014
gene-HO397_00715	456	141.81	5543	1418
gene-HO397_00720	705	383.27	539	51.018
gene-HO397_00725	531	212.377	218	37.2383
gene-HO397_00730	2430	2370.69	1242	19.0058
gene-HO397_00735	2535	2435.16	2307	34.3684
gene-HO397_00740	435	123.547	337	98.9548
gene-HO397_00745	1229	908.622	0	0
gene-HO397_00750	1812	1535.63	1941	45.854
gene-HO397_00755	798	569.874	225	14.3233
gene-HO397_00760	891	615.853	201	11.8402
