target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	18	22	179.16
gene-HO397_00010	2463	2385.75	2004	123.129
gene-HO397_00015	933	737.457	705	140.134
gene-HO397_00020	1287	1102.95	869	115.492
gene-HO397_00025	297	93.1556	91	143.193
gene-HO397_00030	777	515.459	166	47.2067
gene-HO397_00035	1431	1275.62	52	5.97548
gene-HO397_00040	954	767.334	2556	488.277
gene-HO397_00045	588	343.622	220	93.8494
gene-HO397_00050	567	359.541	137	55.8549
gene-HO397_00055	714	474.882	26	8.02559
gene-HO397_00060	405	183.547	2	1.59725
gene-HO397_00065	1917	1685.45	53466	4649.99
gene-HO397_00070	1131	951.554	4887	752.833
gene-HO397_00075	1113	928.381	583.6	92.1465
gene-HO397_00080	210	42.489	50	172.498
gene-HO397_00085	1167	965.786	164	24.8916
gene-HO397_00090	900	672.061	54	11.7781
gene-HO397_00095	960	546.994	6	1.6079
gene-HO397_00100	1353	951.291	5	0.770453
gene-HO397_00105	1089	599.048	3	0.73409
gene-HO397_00110	698	459.015	86.0816	27.4899
gene-HO397_00115	347	132.122	0	0
gene-HO397_00120	264	70.5156	618	1284.67
gene-HO397_00125	219	46.5072	6	18.9113
gene-HO397_00130	942	725.99	1021	206.151
gene-HO397_00135	2817	2844.52	11098	571.907
gene-HO397_00140	495	275.614	1038	552.06
gene-HO397_00145	450	225.596	635	412.603
gene-HO397_00150	951	773.981	1705	322.912
gene-HO397_00155	915	699.24	290	60.7941
gene-HO397_00160	822	631.871	206	47.7891
gene-HO397_00165	1149	960.291	924	141.045
gene-HO397_00170	3222	3176.79	4816	222.222
gene-HO397_00175	396	175.222	25	20.9142
gene-HO397_00180	591	396.36	10	3.69828
gene-HO397_00185	786	546.154	4	1.07358
gene-HO397_00190	1554	1346.61	23	2.50367
gene-HO397_00195	1217	1047.34	27	3.77891
gene-HO397_00200	1143	995.586	31	4.56429
gene-HO397_00205	1515	1452.65	1	0.100909
gene-HO397_00210	771	563.068	2	0.520665
gene-HO397_00215	942	739.222	21	4.16422
gene-HO397_00220	1287	1067.71	6	0.823734
gene-HO397_00225	288	86.7101	1	1.69052
gene-HO397_00230	1332	1168.33	14	1.75652
gene-HO397_00235	531	283.192	5	2.58809
gene-HO397_00240	1863	1703.09	98	8.43485
gene-HO397_00245	480	246.828	108	64.1385
gene-HO397_00250	843	656.283	442	98.7235
gene-HO397_00255	378	159.096	242	222.97
gene-HO397_00260	822	607.256	1092	263.597
gene-HO397_00265	990	782.661	932	174.555
gene-HO397_00270	1287	1056.71	2274	315.445
gene-HO397_00275	2355	2188.56	3004	201.202
gene-HO397_00280	816	569.981	104	26.7462
gene-HO397_00285	660	477.901	172	52.757
gene-HO397_00290	2907	2755.65	960	51.0666
gene-HO397_00295	2352	2242.85	324	21.1755
gene-HO397_00300	696	489.097	6	1.79823
gene-HO397_00305	1503	1426.74	51	5.2398
gene-HO397_00310	1701	1607.62	23	2.09717
gene-HO397_00315	879	688.614	831	176.895
gene-HO397_00320	765	553.447	504	133.489
gene-HO397_00325	699	477.578	97	29.7726
gene-HO397_00330	1611	1503.74	156	15.207
gene-HO397_00335	984	785.273	245	45.7336
gene-HO397_00340	1656	1510.92	212	20.5676
gene-HO397_00345	132	18.6205	3	23.6168
gene-HO397_00350	1179	890.799	65	10.6961
gene-HO397_00355	606	364.702	118	47.4278
gene-HO397_00360	1401	1238.4	226	26.7509
gene-HO397_00365	1092	886.953	116	19.1711
gene-HO397_00370	1572	1356.48	161	17.3981
gene-HO397_00375	87	10.3882	0	0
gene-HO397_00380	945	583.159	20	5.02728
gene-HO397_00385	1725	1658.56	135	11.9314
gene-HO397_00390	492	249.838	45	26.4025
gene-HO397_00395	87	10.3882	0	0
gene-HO397_00400	1005	797.134	549	100.956
gene-HO397_00405	459	234.18	427	267.281
gene-HO397_00410	942	784.318	839	156.805
gene-HO397_00415	366	148.484	210	207.315
gene-HO397_00420	1767	1594.67	1210	111.225
gene-HO397_00425	1488	1325.93	1099	121.497
gene-HO397_00430	1359	1194.62	1188	145.773
gene-HO397_00435	1083	923.257	919	145.909
gene-HO397_00440	1317	1066.33	1262	173.483
gene-HO397_00445	1245	1026.91	1139	162.585
gene-HO397_00450	1068	940.933	993	154.696
gene-HO397_00455	1476	1304.87	1461	164.125
gene-HO397_00460	921	663.265	954	210.839
gene-HO397_00465	831	621.153	620	146.313
gene-HO397_00470	1263	1132.81	1586	205.228
gene-HO397_00475	1152	965.09	3550	539.2
gene-HO397_00480	918	628.133	10145	2367.5
gene-HO397_00485	513	286.457	425	217.48
gene-HO397_00490	2706	2532.76	3168	183.35
gene-HO397_00495	390	169.836	33	28.4823
gene-HO397_00500	198	37.8621	71	274.88
gene-HO397_00505	744	505.811	292	84.6223
gene-HO397_00510	621	394.445	179	66.5206
gene-HO397_00515	1044	756.643	603	116.82
gene-HO397_00520	1203	1002.41	26	3.80205
gene-HO397_00525	1386	1213.88	58	7.00392
gene-HO397_00530	441	216.975	4	2.70233
gene-HO397_00535	894	649.375	238	53.7243
gene-HO397_00540	552	308.596	72	34.2004
gene-HO397_00545	855	632.582	88	20.3918
gene-HO397_00550	1374	1210.15	277	33.5528
gene-HO397_00555	765	566.801	235	60.7753
gene-HO397_00560	2664	2621.84	3664	204.851
gene-HO397_00565	1893	1730.64	3958	335.243
gene-HO397_00570	1425	1222.61	8345	1000.53
gene-HO397_00575	1854	1655.92	52	4.60314
gene-HO397_00580	2598	2558.88	23608	1352.38
gene-HO397_00585	363	145.88	82	82.3962
gene-HO397_00590	795	505.553	880	255.156
gene-HO397_00595	867	627.548	729	170.283
gene-HO397_00600	348	132.986	100	110.226
gene-HO397_00605	1551	1450.6	141	14.2482
gene-HO397_00610	2391	2342.61	322	20.1486
gene-HO397_00615	537	318.127	483	222.555
gene-HO397_00620	663	433.756	1351	456.562
gene-HO397_00625	927	664.825	334	73.6426
gene-HO397_00630	771	564.292	248	64.4225
gene-HO397_00635	441	226.693	48	31.038
gene-HO397_00640	1230	956.597	93	14.2509
gene-HO397_00645	381	161.724	562	509.39
gene-HO397_00650	903	615.212	41	9.76897
gene-HO397_00655	852	601.007	645	157.315
gene-HO397_00660	795	691.091	415	88.0243
