target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	13.1892	207	439.767
gene-HO397_00010	2463	2689.41	17837	185.838
gene-HO397_00015	933	993.947	4908	138.36
gene-HO397_00020	1287	1245.58	6742	151.666
gene-HO397_00025	297	91.4884	496	151.91
gene-HO397_00030	777	633.209	494	21.86
gene-HO397_00035	1431	1422.82	93	1.83149
gene-HO397_00040	954	784.264	15315	547.174
gene-HO397_00045	588	365.233	585	44.8804
gene-HO397_00050	567	398.74	595	41.8117
gene-HO397_00055	714	515.481	43	2.33737
gene-HO397_00060	405	169.256	11	1.82104
gene-HO397_00065	1917	1760.26	155735	2479.01
gene-HO397_00070	1131	1030.13	18051	491
gene-HO397_00075	1113	1036.26	775.4	20.9667
gene-HO397_00080	210	51.7832	46	24.8909
gene-HO397_00085	1167	1143.1	772	18.9235
gene-HO397_00090	900	849.181	77	2.54075
gene-HO397_00095	960	477.244	6	0.352275
gene-HO397_00100	1353	1033.37	12	0.325384
gene-HO397_00105	1089	547.701	12	0.613915
gene-HO397_00110	698	563.108	71.9375	3.5796
gene-HO397_00115	347	122.581	2	0.45717
gene-HO397_00120	264	73.9313	3309	1254.12
gene-HO397_00125	219	55.4919	44	22.2174
gene-HO397_00130	942	773.843	2910	105.368
gene-HO397_00135	2817	3266.34	32124	275.574
gene-HO397_00140	495	262.139	2224	237.725
gene-HO397_00145	450	208.937	808	108.36
gene-HO397_00150	951	911.553	1375	42.266
gene-HO397_00155	915	806.31	229	7.958
gene-HO397_00160	822	671.492	5623	234.638
gene-HO397_00165	1149	1145.46	1664	40.7047
gene-HO397_00170	3222	3818.43	4314	31.6567
gene-HO397_00175	396	161.432	45	7.81074
gene-HO397_00180	591	374.083	57	4.2695
gene-HO397_00185	786	611.177	22	1.00862
gene-HO397_00190	1554	1484.8	55	1.03793
gene-HO397_00195	1217	1184.56	37	0.875215
gene-HO397_00200	1143	1123.41	120	2.99305
gene-HO397_00205	1515	1624.73	17	0.293183
gene-HO397_00210	771	605.95	24	1.1098
gene-HO397_00215	942	917.918	52	1.58734
gene-HO397_00220	1287	1261.64	26	0.577443
gene-HO397_00225	288	86.8272	4	1.29085
gene-HO397_00230	1332	1275.66	40	0.878611
gene-HO397_00235	531	331.246	65	5.49836
gene-HO397_00240	1863	2073.81	346	4.67495
gene-HO397_00245	480	282.993	340	33.6646
gene-HO397_00250	843	653.891	357	15.298
gene-HO397_00255	378	146.463	189	36.158
gene-HO397_00260	822	757.236	1127	41.7026
gene-HO397_00265	990	938.346	562	16.782
gene-HO397_00270	1287	1164.84	4178	100.502
gene-HO397_00275	2355	2470.42	5376	60.9761
gene-HO397_00280	816	693.713	510	20.5997
