target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	15	265	250.613
gene-HO397_00010	2463	2918.46	7042	34.2288
gene-HO397_00015	933	1251.57	2942	33.3454
gene-HO397_00020	1287	1395.68	2685	27.2902
gene-HO397_00025	297	99.7915	702	99.7913
gene-HO397_00030	777	809.516	1097	19.2234
gene-HO397_00035	1431	1391.53	3806	38.7994
gene-HO397_00040	954	932.348	24919	379.142
gene-HO397_00045	588	342.581	1805	74.7416
gene-HO397_00050	567	362.915	1296	50.6582
gene-HO397_00055	714	577.606	1107	27.1872
gene-HO397_00060	405	181.964	589	45.9176
gene-HO397_00065	1917	1912.86	181104	1343.06
gene-HO397_00070	1131	1051.02	7586	102.389
gene-HO397_00075	1113	1206.03	3333.8	39.2132
gene-HO397_00080	210	50.72	300	83.9057
gene-HO397_00085	1167	1061.13	3643	48.7013
gene-HO397_00090	900	900.306	1224	19.2859
gene-HO397_00095	960	637.123	1016	22.6214
gene-HO397_00100	1353	1216.29	1537	17.9261
gene-HO397_00105	1089	868.902	878	14.3342
gene-HO397_00110	698	485.01	748.301	21.8864
gene-HO397_00115	347	134.195	229	24.2074
gene-HO397_00120	264	78.9501	1364	245.082
gene-HO397_00125	219	55.3689	256	65.5878
gene-HO397_00130	942	856.881	1896	31.3882
gene-HO397_00135	2817	3442.46	11667	48.0772
gene-HO397_00140	495	258.728	1077	59.0501
gene-HO397_00145	450	221.994	721	46.0727
gene-HO397_00150	951	755.884	1890	35.4696
gene-HO397_00155	915	833.907	1613	27.4389
gene-HO397_00160	822	714.595	2285	45.3603
gene-HO397_00165	1149	1036.9	2820	38.5799
gene-HO397_00170	3222	3489.26	8528	34.6708
gene-HO397_00175	396	174.289	1241	101.007
gene-HO397_00180	591	374.283	2039	77.2799
gene-HO397_00185	786	597.201	1045	24.8225
gene-HO397_00190	1554	1685.03	2948	24.8182
gene-HO397_00195	1217	1166.84	2436	29.6153
gene-HO397_00200	1143	1097.42	2372	30.6613
gene-HO397_00205	1515	1792.83	3346	26.4751
gene-HO397_00210	771	670.167	1417	29.9941
gene-HO397_00215	942	891.065	1369	21.7943
gene-HO397_00220	1287	1211.44	2208	25.8552
gene-HO397_00225	288	93.9595	317	47.8595
gene-HO397_00230	1332	1301.56	2411	26.2773
gene-HO397_00235	531	316.261	684	30.6803
gene-HO397_00240	1863	2084.79	4426	30.1161
gene-HO397_00245	480	297.431	838	39.9675
gene-HO397_00250	843	643.473	1967	43.3634
gene-HO397_00255	378	158.702	785	70.1674
gene-HO397_00260	822	723.46	1658	32.5102
gene-HO397_00265	990	833.59	2131	36.2644
gene-HO397_00270	1287	1234.33	3927	45.1314
gene-HO397_00275	2355	2527.37	7043	39.531
gene-HO397_00280	816	769.174	1914	35.2994
gene-HO397_00285	660	449.378	1074	33.9033
gene-HO397_00290	2907	2958.98	4156	19.9243
gene-HO397_00295	2352	2560.43	3820	21.1641
gene-HO397_00300	696	502.537	1425	40.225
gene-HO397_00305	1503	1702.36	2672	22.2656
gene-HO397_00310	1701	1772.96	3487	27.8999
gene-HO397_00315	879	808.158	2391	41.9694
gene-HO397_00320	765	632.945	1757	39.3781
gene-HO397_00325	699	539.688	1030	27.0734
gene-HO397_00330	1611	1862.52	2649	20.1758
gene-HO397_00335	984	862.427	1657	27.2552
gene-HO397_00340	1656	1579.74	3579	32.1385
gene-HO397_00345	132	17.5254	425	344.01
gene-HO397_00350	1179	991.232	2500	35.7778
gene-HO397_00355	606	398.267	990	35.2623
gene-HO397_00360	1401	1453.81	2452	23.9256
gene-HO397_00365	1092	1065.46	1836	24.4448
gene-HO397_00370	1572	1546.36	3209	29.438
gene-HO397_00375	87	14.4737	226	221.502
gene-HO397_00380	945	674.006	1434	30.1811
gene-HO397_00385	1725	1794.67	3908	30.8901
gene-HO397_00390	492	275.954	828	42.564
gene-HO397_00395	87	14.4737	61	59.7861
gene-HO397_00400	1005	822.066	4534	78.2391
gene-HO397_00405	459	248.482	2120	121.029
gene-HO397_00410	942	924.003	4219	64.7717
gene-HO397_00415	366	148.638	873	83.3168
gene-HO397_00420	1767	2010.84	5665	39.9642
gene-HO397_00425	1488	1529.34	5485	50.8772
gene-HO397_00430	1359	1224.74	4320	50.0366
gene-HO397_00435	1083	1024.04	4065	56.3107
gene-HO397_00440	1317	1139.56	4497	55.9804
gene-HO397_00445	1245	1148.52	3399	41.982
gene-HO397_00450	1068	951.773	3722	55.4743
gene-HO397_00455	1476	1500.93	5071	47.9271
gene-HO397_00460	921	674.733	3614	75.981
gene-HO397_00465	831	634.871	1972	44.0626
gene-HO397_00470	1263	1283.1	4722	52.2052
gene-HO397_00475	1152	1154.29	11957	146.945
gene-HO397_00480	918	675.64	28871	606.172
gene-HO397_00485	513	281.711	1662	83.6907
gene-HO397_00490	2706	3205.26	10782	47.7183
gene-HO397_00495	390	169.079	844	70.811
gene-HO397_00500	198	45.0257	650	204.787
gene-HO397_00505	744	527.79	1059	28.4632
gene-HO397_00510	621	437.29	920	29.8447
gene-HO397_00515	1044	1046.24	2772	37.5848
gene-HO397_00520	1203	1145.33	1916	23.7308
gene-HO397_00525	1386	1319.96	1839	19.7637
gene-HO397_00530	441	213.988	742	49.1884
gene-HO397_00535	894	805.554	2130	37.5089
gene-HO397_00540	552	316.377	922	41.3405
gene-HO397_00545	855	653.143	1937	42.0698
gene-HO397_00550	1374	1238.44	3718	42.5877
gene-HO397_00555	765	721.916	3150	61.8975
gene-HO397_00560	2664	3009	30280	142.752
gene-HO397_00565	1893	2107.03	28641	192.827
gene-HO397_00570	1425	1225.49	18649	215.871
gene-HO397_00575	1854	1797.89	3556	28.0575
gene-HO397_00580	2598	2808.21	25067	126.626
gene-HO397_00585	363	146.098	1729	167.881
gene-HO397_00590	795	597.047	1363	32.3845
gene-HO397_00595	867	813.578	1745	30.426
gene-HO397_00600	348	134.927	753	79.1673
gene-HO397_00605	1551	1472.21	4078	39.294
gene-HO397_00610	2391	2649.61	6386	34.1897
gene-HO397_00615	537	433.634	1265	41.3825
gene-HO397_00620	663	514.348	2380	65.64
gene-HO397_00625	927	726.893	2256	44.0269
gene-HO397_00630	771	729.71	1950	37.9082
gene-HO397_00635	441	213.988	1080	71.595
gene-HO397_00640	1230	1087.52	2239	29.2057
gene-HO397_00645	381	161.304	2501	219.947
gene-HO397_00650	903	769.47	1689	31.1378
gene-HO397_00655	852	641.987	3245	71.703
gene-HO397_00660	795	971.975	1779	25.9639
gene-HO397_00665	1239	1182.8	191	2.29072
gene-HO397_00670	597	345.031	690	28.3687
gene-HO397_00675	606	434.898	461	15.037
gene-HO397_00680	570	313.94	425	19.204
gene-HO397_00685	2598	2429.84	2708	15.8096
gene-HO397_00690	741	509.722	1009	28.0806
gene-HO397_00695	585	360.656	718	28.241
gene-HO397_00700	480	248.183	559	31.9514
gene-HO397_00705	1419	1472.86	2890	27.8346
gene-HO397_00710	927	749.666	1018	19.2632
gene-HO397_00715	456	232.053	4149	253.633
gene-HO397_00720	705	487.022	1507	43.8949
gene-HO397_00725	531	437.308	914	29.6488
gene-HO397_00730	2430	2609.35	4651	25.285
gene-HO397_00735	2535	2689.38	6068	32.0068
gene-HO397_00740	435	208.354	392	26.6891
gene-HO397_00745	1229	1147.4	3.33945	0.0412867
gene-HO397_00750	1812	1739.54	2716	22.1485
gene-HO397_00755	798	785.001	1129	20.402
gene-HO397_00760	891	719.059	1157	22.8254
gene-HO397_00765	1983	2442.39	5302	30.7945
gene-HO397_00770	1281	1183.7	6797	81.4563
gene-HO397_00775	1422	1642.37	2743	23.6922
gene-HO397_00780	66	15	8	7.56568
gene-HO397_00785	345	132.81	4831	516.005
gene-HO397_00790	624	473.991	1089	32.5917
gene-HO397_00795	801	952.202	1380	20.5589
gene-HO397_00800	699	703.749	2114	42.6124
gene-HO397_00805	1518	1413	2456	24.6568
gene-HO397_00810	1425	1492.02	3851	36.6142
gene-HO397_00815	1158	953.165	2478	36.8793
gene-HO397_00820	387	327.044	2355	102.149
gene-HO397_00825	813	645.527	1212	26.634
gene-HO397_00830	825	646.742	3822	83.8318
