target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	10.1667	58	591.618
gene-HO397_00010	2463	2219.69	2764	129.133
gene-HO397_00015	933	709.183	570	83.3506
gene-HO397_00020	1287	1094.05	874	82.8449
gene-HO397_00025	297	81.5506	574	729.923
gene-HO397_00030	777	555.578	358	66.8237
gene-HO397_00035	1431	1173.32	1898	167.753
gene-HO397_00040	954	717.336	874	126.352
gene-HO397_00045	588	347.907	274	81.6733
gene-HO397_00050	567	330.027	346	108.722
gene-HO397_00055	714	503.634	891	183.466
gene-HO397_00060	405	181.645	340	194.11
gene-HO397_00065	1917	1738.48	2300	137.199
gene-HO397_00070	1131	888.651	743	86.7061
gene-HO397_00075	1113	921.582	1088.2	122.452
gene-HO397_00080	210	36.1199	167	479.471
gene-HO397_00085	1167	939.839	837	92.3558
gene-HO397_00090	900	717.347	563	81.39
gene-HO397_00095	960	713.965	876	127.239
gene-HO397_00100	1353	1126.44	913	84.0533
gene-HO397_00105	1089	827.563	622	77.9438
gene-HO397_00110	698	467.711	46.3175	10.2698
gene-HO397_00115	347	125.226	342	283.22
gene-HO397_00120	264	58.5968	163	288.473
gene-HO397_00125	219	38.6915	316	846.961
gene-HO397_00130	942	692.153	552	82.7045
gene-HO397_00135	2817	2748.33	1601	60.4107
gene-HO397_00140	495	268.109	285	110.237
gene-HO397_00145	450	226.35	313	143.402
gene-HO397_00150	951	711.53	909	132.484
gene-HO397_00155	915	682.784	561	85.2063
gene-HO397_00160	822	597.075	1047	181.849
gene-HO397_00165	1149	894.05	1538	178.397
gene-HO397_00170	3222	2927.46	2538	89.9069
gene-HO397_00175	396	172.76	692	415.389
gene-HO397_00180	591	375.424	1419	391.97
gene-HO397_00185	786	521.23	1175	233.776
gene-HO397_00190	1554	1337.67	1714	132.879
gene-HO397_00195	1217	1033.09	757	75.989
gene-HO397_00200	1143	932.472	850	94.5313
gene-HO397_00205	1515	1420.74	1435	104.744
gene-HO397_00210	771	575.059	893	161.039
gene-HO397_00215	942	691.853	336	50.3637
