target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	8.2	226	659.563
gene-HO397_00010	2463	3431.12	1138	7.93721
gene-HO397_00015	933	1116.36	676	14.4912
gene-HO397_00020	1287	3234.61	797	5.89655
gene-HO397_00025	297	65.9757	95	34.4589
gene-HO397_00030	777	2295.69	73	0.760977
gene-HO397_00035	1431	1461.77	91	1.48978
gene-HO397_00040	954	1052.19	8918	202.83
gene-HO397_00045	588	335.049	762	54.4261
gene-HO397_00050	567	393.057	587	35.7391
gene-HO397_00055	714	1951.86	29	0.355558
gene-HO397_00060	405	165.911	9	1.29816
gene-HO397_00065	1917	3408.76	2058	14.4481
gene-HO397_00070	1131	1107.45	276	5.96413
gene-HO397_00075	1113	2969.04	373	3.00645
gene-HO397_00080	210	35.2659	136	92.288
gene-HO397_00085	1167	1223.96	544	10.6364
gene-HO397_00090	900	2484.7	65	0.626039
gene-HO397_00095	960	521.686	1	0.0458725
gene-HO397_00100	1353	1027.07	2	0.0466004
gene-HO397_00105	1089	532.833	1	0.0449128
gene-HO397_00110	698	544.6	11.9707	0.526021
gene-HO397_00115	347	109.046	0	0
gene-HO397_00120	264	53.4267	459	205.597
gene-HO397_00125	219	37.2369	31	19.9228
gene-HO397_00130	942	1062.06	316	7.12029
gene-HO397_00135	2817	7052.86	3607	12.2389
gene-HO397_00140	495	240.63	380	37.7916
gene-HO397_00145	450	210.718	102	11.584
gene-HO397_00150	951	886.838	216	5.82869
gene-HO397_00155	915	897.33	492	13.1212
gene-HO397_00160	822	779.33	311	9.54994
gene-HO397_00165	1149	1087.86	258	5.67557
gene-HO397_00170	3222	5091.63	1408	6.61771
gene-HO397_00175	396	156.997	862	131.394
gene-HO397_00180	591	403.872	164	9.71767
gene-HO397_00185	786	628.29	11	0.418981
gene-HO397_00190	1554	2817.62	48	0.40768
gene-HO397_00195	1217	2644.98	30	0.271432
gene-HO397_00200	1143	1300.16	140	2.57687
gene-HO397_00205	1515	3731.12	7	0.0448973
gene-HO397_00210	771	994.803	1	0.024056
gene-HO397_00215	942	878.719	78	2.12425
gene-HO397_00220	1287	1609.49	7	0.104081
gene-HO397_00225	288	63.2046	0	0
gene-HO397_00230	1332	1440.54	11	0.182737
gene-HO397_00235	531	332.788	11	0.791017
gene-HO397_00240	1863	3815.51	59	0.370051
gene-HO397_00245	480	333.806	42	3.01104
gene-HO397_00250	843	659.188	455	16.5182
gene-HO397_00255	378	139.17	186	31.9837
gene-HO397_00260	822	760.983	877	27.5795
gene-HO397_00265	990	1066.5	516	11.5784
gene-HO397_00270	1287	1180.61	2960	59.9993
gene-HO397_00275	2355	2857.26	1018	8.52629
gene-HO397_00280	816	634.341	119	4.48937
gene-HO397_00285	660	453.564	236	12.4519
gene-HO397_00290	2907	3090.74	288	2.22993
gene-HO397_00295	2352	3957.53	660	3.991
gene-HO397_00300	696	556.143	9025	388.349
gene-HO397_00305	1503	4891.14	78613	384.632
gene-HO397_00310	1701	2383	71121	714.224
gene-HO397_00315	879	741.468	2146	69.2626
gene-HO397_00320	765	741.658	453	14.6169
gene-HO397_00325	699	655.884	126	4.59732
gene-HO397_00330	1611	3791.4	102	0.643816
gene-HO397_00335	984	947.651	54	1.36366
gene-HO397_00340	1656	1824.29	143	1.87587
gene-HO397_00345	132	18.7296	321	410.146
gene-HO397_00350	1179	1091.83	84	1.84114
gene-HO397_00355	606	394.404	787	47.7524
gene-HO397_00360	1401	1795.87	152	2.02549
gene-HO397_00365	1092	1311.67	88	1.60554
gene-HO397_00370	1572	1456.31	93	1.52824
gene-HO397_00375	87	11.3333	7	14.7809
gene-HO397_00380	945	583.026	55	2.25754
gene-HO397_00385	1725	3244.88	131	0.966127
gene-HO397_00390	492	267.544	51	4.5618
gene-HO397_00395	87	11.3333	2	4.22312
