target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	8.3	109	883.161
gene-HO397_00010	2463	2201.77	3346	102.199
gene-HO397_00015	933	692.741	693	67.275
gene-HO397_00020	1287	1073.56	1198	75.045
gene-HO397_00025	297	69.2238	605	587.748
gene-HO397_00030	777	530.755	516	65.3803
gene-HO397_00035	1431	1159.75	2222	128.846
gene-HO397_00040	954	708.506	1352	128.329
gene-HO397_00045	588	341.258	362	71.3375
gene-HO397_00050	567	311.902	481	103.71
gene-HO397_00055	714	479.558	1081	151.592
gene-HO397_00060	405	164.535	518	211.721
gene-HO397_00065	1917	1723.16	8197	319.905
gene-HO397_00070	1131	885.012	1072	81.4586
gene-HO397_00075	1113	896.46	1511.2	113.366
gene-HO397_00080	210	26.8908	284	710.243
gene-HO397_00085	1167	929.743	1244	89.9806
gene-HO397_00090	900	689.128	750	73.1902
gene-HO397_00095	960	708.93	1311	124.363
gene-HO397_00100	1353	1113.47	1490	89.991
gene-HO397_00105	1089	819.734	1019	83.5974
gene-HO397_00110	698	446.058	39.4885	5.95349
gene-HO397_00115	347	110.043	678	414.343
gene-HO397_00120	264	48.2734	344	479.228
gene-HO397_00125	219	29.4889	285	649.946
gene-HO397_00130	942	680.129	695	68.7203
gene-HO397_00135	2817	2696.54	2287	57.0362
gene-HO397_00140	495	250.233	357	95.9433
gene-HO397_00145	450	208.768	307	98.8929
gene-HO397_00150	951	686.226	1079	105.742
gene-HO397_00155	915	666.741	718	72.4201
gene-HO397_00160	822	580.622	1444	167.25
gene-HO397_00165	1149	887.389	2293	173.773
gene-HO397_00170	3222	2919.84	3268	75.2686
gene-HO397_00175	396	155.79	1061	458.002
gene-HO397_00180	591	356.46	2163	408.073
gene-HO397_00185	786	507.071	1054	139.786
gene-HO397_00190	1554	1318.37	2122	108.243
gene-HO397_00195	1217	1006.45	1170	78.1781
gene-HO397_00200	1143	915.509	1221	89.6902
gene-HO397_00205	1515	1378.16	2357	115.014
gene-HO397_00210	771	556.557	1348	162.881
gene-HO397_00215	942	671.682	426	42.6518
gene-HO397_00220	1287	1028.64	1180	77.1452
gene-HO397_00225	288	62.8379	263	281.466
gene-HO397_00230	1332	1084.63	1463	90.7095
gene-HO397_00235	531	272.769	703	173.321
gene-HO397_00240	1863	1611.1	2301	96.0474
gene-HO397_00245	480	238.479	861	242.798
gene-HO397_00250	843	589.777	842	96.0099
gene-HO397_00255	378	138.517	389	188.859
gene-HO397_00260	822	575.277	472	55.1768
gene-HO397_00265	990	716.201	1155	108.452
gene-HO397_00270	1287	1035.12	744	48.3363
gene-HO397_00275	2355	2184.94	2068	63.6505
gene-HO397_00280	816	542.409	1314	162.915
gene-HO397_00285	660	391.805	491	84.2759
gene-HO397_00290	2907	2646.71	1880	47.7687
gene-HO397_00295	2352	2093.12	1752	56.29
gene-HO397_00300	696	445.62	662	99.9044
gene-HO397_00305	1503	1358.86	1122	55.5278
gene-HO397_00310	1701	1433.78	1550	72.7008
gene-HO397_00315	879	612.928	1269	139.234
gene-HO397_00320	765	511.854	842	110.626
gene-HO397_00325	699	430.347	910	142.205
gene-HO397_00330	1611	1380.63	948	46.1767
gene-HO397_00335	984	740.12	851	77.3248
gene-HO397_00340	1656	1373.38	2042	99.99
gene-HO397_00345	132	42.614	142	224.092
gene-HO397_00350	1179	936.091	1342	96.4109
gene-HO397_00355	606	345.282	370	72.0643
gene-HO397_00360	1401	1132.58	1223	72.6185
gene-HO397_00365	1092	852.738	1081	85.2514
gene-HO397_00370	1572	1342.51	1962	98.282
gene-HO397_00375	87	19.0476	153	540.185
gene-HO397_00380	945	702.181	1808	173.157
gene-HO397_00385	1725	1514.56	2461	109.274
gene-HO397_00390	492	246.758	822	224.022
gene-HO397_00395	87	19.0476	30	105.919
gene-HO397_00400	1005	758.508	780	69.1554
gene-HO397_00405	459	217.683	826	255.18
gene-HO397_00410	942	685.132	1206	118.376
gene-HO397_00415	366	127.268	473	249.939
gene-HO397_00420	1767	1538.92	1368	59.7809
gene-HO397_00425	1488	1210.58	939	52.1632
gene-HO397_00430	1359	1086.61	755	46.7268
gene-HO397_00435	1083	859.1	1312	102.703
gene-HO397_00440	1317	1054.31	1205	76.8619
gene-HO397_00445	1245	1011.54	1166	77.5184
gene-HO397_00450	1068	824.477	1385	112.97
gene-HO397_00455	1476	1229.14	1512	82.726
gene-HO397_00460	921	662.151	871	88.4611
gene-HO397_00465	831	588.023	768	87.8332
gene-HO397_00470	1263	1044.58	1718	110.605
gene-HO397_00475	1152	914.647	1051	77.2753
gene-HO397_00480	918	655.765	1029	105.526
gene-HO397_00485	513	267.39	942	236.918
gene-HO397_00490	2706	2508.94	2401	64.3566
gene-HO397_00495	390	150.067	1660	743.901
gene-HO397_00500	198	24.3108	474	1311.2
gene-HO397_00505	744	480.369	614	85.9577
gene-HO397_00510	621	380.79	402	70.9957
gene-HO397_00515	1044	808.138	1560	129.817
gene-HO397_00520	1203	976.332	961	66.1938
gene-HO397_00525	1386	1132.36	689	40.919
gene-HO397_00530	441	199.829	395	132.932
gene-HO397_00535	894	634.561	1173	124.313
gene-HO397_00540	552	302.016	369	82.1652
gene-HO397_00545	855	618.251	1774	192.966
gene-HO397_00550	1374	1151.23	1647	96.2108
gene-HO397_00555	765	506.231	935	124.209
gene-HO397_00560	2664	2517.87	2492	66.559
gene-HO397_00565	1893	1656.03	2709	110.01
gene-HO397_00570	1425	1189.81	2417	136.612
gene-HO397_00575	1854	1615.39	1858	77.3498
gene-HO397_00580	2598	2399.8	3341	93.6253
gene-HO397_00585	363	124.472	766	413.855
gene-HO397_00590	795	548.854	601	73.6392
gene-HO397_00595	867	634.821	774	81.9939
gene-HO397_00600	348	110.963	347	210.302
gene-HO397_00605	1551	1311.24	2323	119.141
gene-HO397_00610	2391	2166.34	2806	87.1067
gene-HO397_00615	537	314.594	498	106.456
gene-HO397_00620	663	430.516	1303	203.538
gene-HO397_00625	927	663.704	1452	147.124
gene-HO397_00630	771	568.607	624	73.8012
