target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	29.7778	45	152.61
gene-HO397_00010	2463	2274.88	2330	103.433
gene-HO397_00015	933	705.129	932	133.478
gene-HO397_00020	1287	1046.19	1067	102.995
gene-HO397_00025	297	106.232	139	132.136
gene-HO397_00030	777	502.846	240	48.1991
gene-HO397_00035	1431	1231.52	56	4.59206
gene-HO397_00040	954	794.889	3382	429.665
gene-HO397_00045	588	343.742	265	77.853
gene-HO397_00050	567	356.265	210	59.5263
gene-HO397_00055	714	461.896	34	7.43357
gene-HO397_00060	405	200.021	11	5.55367
gene-HO397_00065	1917	1614.68	68649	4293.49
gene-HO397_00070	1131	897.26	6771	762.073
gene-HO397_00075	1113	931.918	885.8	95.9888
gene-HO397_00080	210	47.3384	66	140.797
gene-HO397_00085	1167	945.677	205	21.8914
gene-HO397_00090	900	646.047	89	13.912
gene-HO397_00095	960	542.226	7	1.30371
gene-HO397_00100	1353	930.652	6	0.651068
gene-HO397_00105	1089	596.585	1	0.169274
gene-HO397_00110	698	451.322	190.576	42.6427
gene-HO397_00115	347	147.639	0	0
gene-HO397_00120	264	81.5472	1258	1557.88
gene-HO397_00125	219	52.3961	18	34.6925
gene-HO397_00130	942	708.426	1495	213.113
gene-HO397_00135	2817	2704.35	13049	487.277
gene-HO397_00140	495	276.854	1289	470.181
gene-HO397_00145	450	221.134	907	414.204
gene-HO397_00150	951	741.266	2368	322.604
gene-HO397_00155	915	660.936	320	48.8937
gene-HO397_00160	822	619.704	277	45.1396
gene-HO397_00165	1149	930.727	1194	129.552
gene-HO397_00170	3222	3011.87	5694	190.916
gene-HO397_00175	396	191.732	32	16.8546
gene-HO397_00180	591	392.889	28	7.19699
gene-HO397_00185	786	549.711	7	1.28596
gene-HO397_00190	1554	1299.22	28	2.17639
gene-HO397_00195	1217	978.839	35	3.61093
gene-HO397_00200	1143	948.025	35	3.7283
gene-HO397_00205	1515	1444.63	3	0.209713
gene-HO397_00210	771	561.898	0	0
gene-HO397_00215	942	716.448	19	2.67813
gene-HO397_00220	1287	1011.91	14	1.39717
gene-HO397_00225	288	99.3287	1	1.01669
gene-HO397_00230	1332	1147.53	11	0.968035
gene-HO397_00235	531	294.405	9	3.08717
gene-HO397_00240	1863	1617.48	88	5.49422
gene-HO397_00245	480	252.457	129	51.6018
gene-HO397_00250	843	630.586	409	65.5
gene-HO397_00255	378	175.27	279	160.753
gene-HO397_00260	822	578.863	1197	208.824
gene-HO397_00265	990	726.235	1053	146.424
gene-HO397_00270	1287	1002.68	2349	236.582
gene-HO397_00275	2355	2092.01	3650	176.194
gene-HO397_00280	816	569.347	212	37.6029
gene-HO397_00285	660	474.006	298	63.4885
gene-HO397_00290	2907	2599.04	1202	46.704
gene-HO397_00295	2352	2132.13	434	20.556
gene-HO397_00300	696	490.097	10	2.06054
gene-HO397_00305	1503	1385.32	58	4.22805
gene-HO397_00310	1701	1528.54	39	2.57661
gene-HO397_00315	879	678.633	1060	157.737
gene-HO397_00320	765	532.874	611	115.792
gene-HO397_00325	699	462.494	125	27.2939
gene-HO397_00330	1611	1407.84	167	11.9792
gene-HO397_00335	984	748.046	326	44.01
gene-HO397_00340	1656	1459.6	221	15.2904
gene-HO397_00345	132	15.9753	15	94.8213
gene-HO397_00350	1179	875.691	101	11.6475
gene-HO397_00355	606	373.443	135	36.5067
gene-HO397_00360	1401	1173.24	308	26.5111
gene-HO397_00365	1092	858.579	154	18.1135
gene-HO397_00370	1572	1286.39	144	11.3046
gene-HO397_00375	87	10.8208	0	0
gene-HO397_00380	945	571.956	21	3.70782
gene-HO397_00385	1725	1599.82	162	10.226
gene-HO397_00390	492	248.924	102	41.3806
gene-HO397_00395	87	10.8208	2	18.6653
gene-HO397_00400	1005	762.932	599	79.2873
gene-HO397_00405	459	219.903	691	317.329
gene-HO397_00410	942	742.618	1118	152.033
gene-HO397_00415	366	164.4	319	195.953
gene-HO397_00420	1767	1547.39	1487	97.0451
gene-HO397_00425	1488	1262.26	1445	115.607
gene-HO397_00430	1359	1128.6	1504	134.577
gene-HO397_00435	1083	904.096	1134	126.666
gene-HO397_00440	1317	1037.57	1527	148.623
gene-HO397_00445	1245	975.095	1603	166.016
gene-HO397_00450	1068	908.301	1169	129.971
gene-HO397_00455	1476	1253.06	1857	149.659
gene-HO397_00460	921	652.382	1273	197.056
gene-HO397_00465	831	597.045	877	148.339
