target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	4.66667	38	1068.46
gene-HO397_00010	2463	2324.06	1780	100.497
gene-HO397_00015	933	740.481	770	136.445
gene-HO397_00020	1287	1106.78	866	102.669
gene-HO397_00025	297	93.3438	147	206.639
gene-HO397_00030	777	516.271	183	46.5107
gene-HO397_00035	1431	1355.12	43	4.16363
gene-HO397_00040	954	709.167	2667	493.462
gene-HO397_00045	588	331.014	252	99.8928
gene-HO397_00050	567	370.573	116	41.0737
gene-HO397_00055	714	480.799	30	8.18723
gene-HO397_00060	405	181.25	10	7.23938
gene-HO397_00065	1917	1645	39999	3190.54
gene-HO397_00070	1131	956.807	4311	591.199
gene-HO397_00075	1113	1003.9	736	96.1985
gene-HO397_00080	210	45.4031	37	106.929
gene-HO397_00085	1167	993.651	226	29.8438
gene-HO397_00090	900	663.425	54	10.6803
gene-HO397_00095	960	545.53	11	2.64578
gene-HO397_00100	1353	955.609	6	0.823854
gene-HO397_00105	1089	604.205	3	0.651503
gene-HO397_00110	698	459.172	86.0424	24.5877
gene-HO397_00115	347	131.322	3	2.99754
gene-HO397_00120	264	71.7712	513	937.879
gene-HO397_00125	219	48.8591	3	8.05666
gene-HO397_00130	942	731.026	1508	270.675
gene-HO397_00135	2817	2850.23	13286	611.638
gene-HO397_00140	495	278.331	1116	526.116
gene-HO397_00145	450	222.67	769	453.152
gene-HO397_00150	951	801.962	2277	372.554
gene-HO397_00155	915	708.434	298	55.1946
gene-HO397_00160	822	636.724	211	43.4821
gene-HO397_00165	1149	968.168	1520	206.002
gene-HO397_00170	3222	3144.4	6333	264.272
gene-HO397_00175	396	173.194	30	22.7283
gene-HO397_00180	591	412.196	9	2.86496
gene-HO397_00185	786	564.699	6	1.39416
gene-HO397_00190	1554	1376.41	50	4.76653
gene-HO397_00195	1217	1049.81	38	4.74957
gene-HO397_00200	1143	1009.48	33	4.2894
gene-HO397_00205	1515	1552.05	9	0.76088
gene-HO397_00210	771	569.593	2	0.460728
gene-HO397_00215	942	729.402	15	2.69838
gene-HO397_00220	1287	1096.09	9	1.0774
gene-HO397_00225	288	87.1397	3	4.51736
gene-HO397_00230	1332	1244.8	10	1.0541
gene-HO397_00235	531	274.842	9	4.29675
gene-HO397_00240	1863	1707.73	109	8.37502
gene-HO397_00245	480	240.314	78	42.5888
gene-HO397_00250	843	673.871	429	83.5334
gene-HO397_00255	378	157.324	226	188.491
gene-HO397_00260	822	602.111	1211	263.905
gene-HO397_00265	990	817.867	710	113.908
gene-HO397_00270	1287	1043.03	1611	202.664
gene-HO397_00275	2355	2215.21	3308	195.943
gene-HO397_00280	816	571.134	94	21.5958
gene-HO397_00285	660	503.421	300	78.1932
gene-HO397_00290	2907	2688.6	1616	78.867
gene-HO397_00295	2352	2250.97	488	28.4465
gene-HO397_00300	696	499.274	6	1.57686
gene-HO397_00305	1503	1450.69	52	4.70337
gene-HO397_00310	1701	1628.87	21	1.69166
gene-HO397_00315	879	716.961	475	86.9316
gene-HO397_00320	765	545.304	165	39.7032
gene-HO397_00325	699	492.227	111	29.5895
gene-HO397_00330	1611	1534.12	149	12.744
gene-HO397_00335	984	780.056	315	52.9864
gene-HO397_00340	1656	1570.43	240	20.0527
gene-HO397_00345	132	18.5417	30	212.301
