target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	21.5	22	151.921
gene-HO397_00010	2463	2386.92	2004	124.65
gene-HO397_00015	933	737.197	705	141.984
gene-HO397_00020	1287	1102.58	869	117.016
gene-HO397_00025	297	93.055	91	145.189
gene-HO397_00030	777	515.603	166	47.7997
gene-HO397_00035	1431	1276.35	52	6.04875
gene-HO397_00040	954	767.333	2556	494.549
gene-HO397_00045	588	343.747	220	95.0203
gene-HO397_00050	567	359.362	137	56.6006
gene-HO397_00055	714	474.952	26	8.12749
gene-HO397_00060	405	183.301	2	1.61994
gene-HO397_00065	1917	1686.21	53466	4707.58
gene-HO397_00070	1131	952.234	4887	761.959
gene-HO397_00075	1113	928.971	583.6	93.2708
gene-HO397_00080	210	42.4097	50	175.04
gene-HO397_00085	1167	965.242	164	25.2255
gene-HO397_00090	900	672.566	54	11.9204
gene-HO397_00095	960	547.121	6	1.62817
gene-HO397_00100	1353	952.704	5	0.779192
gene-HO397_00105	1089	598.931	3	0.743665
gene-HO397_00110	698	459.327	86.0331	27.8084
gene-HO397_00115	347	132.028	0	0
gene-HO397_00120	264	70.4324	618	1302.71
gene-HO397_00125	219	46.4175	6	19.1912
gene-HO397_00130	942	725.398	1021	208.969
gene-HO397_00135	2817	2846.91	11098	578.767
gene-HO397_00140	495	275.319	1038	559.749
gene-HO397_00145	450	225.441	635	418.189
gene-HO397_00150	951	774.39	1705	326.887
gene-HO397_00155	915	698.881	290	61.6067
gene-HO397_00160	822	631.858	206	48.4039
gene-HO397_00165	1149	961.345	924	142.7
gene-HO397_00170	3222	3177.91	4816	224.997
gene-HO397_00175	396	175.021	25	21.2072
gene-HO397_00180	591	396.119	10	3.74807
gene-HO397_00185	786	546.26	4	1.08716
gene-HO397_00190	1554	1346.02	23	2.53694
gene-HO397_00195	1217	1047.67	27	3.82623
gene-HO397_00200	1143	995.496	31	4.62333
gene-HO397_00205	1515	1453.79	1	0.102125
gene-HO397_00210	771	563.366	2	0.527075
gene-HO397_00215	942	739.096	21	4.21843
gene-HO397_00220	1287	1067.78	6	0.83426
gene-HO397_00225	288	86.5931	1	1.71455
gene-HO397_00230	1332	1167.5	14	1.78034
gene-HO397_00235	531	283.478	5	2.61869
gene-HO397_00240	1863	1703.86	98	8.53935
gene-HO397_00245	480	247.19	108	64.8673
gene-HO397_00250	843	657.134	442	99.8622
gene-HO397_00255	378	158.89	242	226.127
gene-HO397_00260	822	607.6	1092	266.832
gene-HO397_00265	990	783.131	932	176.691
gene-HO397_00270	1287	1056.67	2274	319.51
gene-HO397_00275	2355	2190.73	3004	203.584
gene-HO397_00280	816	570.351	104	27.0722
gene-HO397_00285	660	478.157	172	53.4061
gene-HO397_00290	2907	2754.79	960	51.7387
gene-HO397_00295	2352	2243.27	324	21.4435
gene-HO397_00300	696	489.581	6	1.81953
gene-HO397_00305	1503	1427.45	51	5.30447
gene-HO397_00310	1701	1608.5	23	2.12295
gene-HO397_00315	879	688.591	831	179.173
gene-HO397_00320	765	553.465	504	135.199
gene-HO397_00325	699	477.582	97	30.1548
gene-HO397_00330	1611	1504.56	156	15.3939
gene-HO397_00335	984	786.06	245	46.2747
gene-HO397_00340	1656	1511.53	212	20.8234
gene-HO397_00345	132	18.8126	3	23.6758
gene-HO397_00350	1179	890.69	65	10.8348
gene-HO397_00355	606	364.775	118	48.0275
gene-HO397_00360	1401	1239.1	226	27.0791
gene-HO397_00365	1092	887.123	116	19.4136
gene-HO397_00370	1572	1356.6	161	17.6201
gene-HO397_00375	87	11.9091	0	0
gene-HO397_00380	945	583.359	20	5.09011
gene-HO397_00385	1725	1659.73	135	12.0761
