target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	12.6111	148	824.915
gene-HO397_00010	2463	2322.98	1853	56.0701
gene-HO397_00015	933	742.092	674	63.8415
gene-HO397_00020	1287	1172.45	1022	61.2713
gene-HO397_00025	297	79.9487	454	399.159
gene-HO397_00030	777	614.459	196	22.4215
gene-HO397_00035	1431	1274.51	160	8.82423
gene-HO397_00040	954	699.325	4501	452.409
gene-HO397_00045	588	321.247	443	96.9316
gene-HO397_00050	567	294.031	202	48.2903
gene-HO397_00055	714	492.736	20	2.8531
gene-HO397_00060	405	144.246	19	9.25873
gene-HO397_00065	1917	1654.31	3387	143.913
gene-HO397_00070	1131	939.265	1094	81.871
gene-HO397_00075	1113	972.825	324	23.4105
gene-HO397_00080	210	52.1917	41	55.2183
gene-HO397_00085	1167	957.794	389	28.5482
gene-HO397_00090	900	715.73	129	12.669
gene-HO397_00095	960	591.974	15	1.7811
gene-HO397_00100	1353	959.648	5	0.366234
gene-HO397_00105	1089	658.441	3	0.320262
gene-HO397_00110	698	444.836	32.8688	5.1938
gene-HO397_00115	347	102.732	0	0
gene-HO397_00120	264	70.9184	4005	3969.58
gene-HO397_00125	219	55.36	56	71.1038
gene-HO397_00130	942	737.723	2103	200.377
gene-HO397_00135	2817	2888.63	6468	157.391
gene-HO397_00140	495	227.513	593	183.21
gene-HO397_00145	450	184.288	373	142.27
gene-HO397_00150	951	758.941	730	67.6108
gene-HO397_00155	915	681.359	232	23.9339
gene-HO397_00160	822	606.594	419	48.5531
gene-HO397_00165	1149	922.6	2848	216.984
gene-HO397_00170	3222	3279.42	6683	143.243
gene-HO397_00175	396	136.914	162	83.1701
gene-HO397_00180	591	327.854	36	7.71833
gene-HO397_00185	786	557.019	4	0.504767
gene-HO397_00190	1554	1397.63	46	2.31348
gene-HO397_00195	1217	1068.39	70	4.60544
gene-HO397_00200	1143	941.46	153	11.4233
gene-HO397_00205	1515	1386.3	1	0.0507041
gene-HO397_00210	771	502.192	0	0
gene-HO397_00215	942	730.826	9	0.865624
gene-HO397_00220	1287	1102.63	3	0.191246
gene-HO397_00225	288	77.6506	0	0
gene-HO397_00230	1332	1175.69	7	0.418509
gene-HO397_00235	531	277.232	5	1.26773
gene-HO397_00240	1863	1798.66	88	3.43901
gene-HO397_00245	480	212.974	197	65.0191
gene-HO397_00250	843	625.897	646	72.5488
gene-HO397_00255	378	123.068	320	182.77
gene-HO397_00260	822	588.497	1497	178.804
gene-HO397_00265	990	782.584	1128	101.316
gene-HO397_00270	1287	1038.9	2228	150.746
gene-HO397_00275	2355	2098.97	4130	138.307
gene-HO397_00280	816	536.587	313	41.002
gene-HO397_00285	660	424.243	151	25.0186
gene-HO397_00290	2907	2732.78	671	17.2591
gene-HO397_00295	2352	2308.43	439	13.3675
gene-HO397_00300	696	451.293	10	1.55755
gene-HO397_00305	1503	1388.33	54	2.73403
gene-HO397_00310	1701	1669.68	23	0.968269
gene-HO397_00315	879	657.386	105	11.2272
gene-HO397_00320	765	559.667	275	34.5385
gene-HO397_00325	699	511.149	140	19.2522
gene-HO397_00330	1611	1561.17	124	5.58306
gene-HO397_00335	984	766.366	123	11.2816
gene-HO397_00340	1656	1481.68	112	5.31331
gene-HO397_00345	132	28.9573	354	859.303
gene-HO397_00350	1179	926.007	195	14.802
gene-HO397_00355	606	353.027	89	17.7208
gene-HO397_00360	1401	1273.27	109	6.01739
gene-HO397_00365	1092	872.494	72	5.80057
gene-HO397_00370	1572	1365.28	104	5.35442
gene-HO397_00375	87	18.2155	3	11.5766
gene-HO397_00380	945	618.65	52	5.90826
gene-HO397_00385	1725	1585.55	253	11.2161
gene-HO397_00390	492	224.592	92	28.7935
gene-HO397_00395	87	18.2155	1	3.85887
gene-HO397_00400	1005	760.163	960	88.7699
gene-HO397_00405	459	192.813	1091	397.732
gene-HO397_00410	942	806.849	1359	118.394
gene-HO397_00415	366	114.719	202	123.771
gene-HO397_00420	1767	1662.22	1233	52.1404
gene-HO397_00425	1488	1312.44	1584	84.8352
gene-HO397_00430	1359	1175.73	1158	69.231
gene-HO397_00435	1083	846.583	569	47.2437
gene-HO397_00440	1317	1065.66	1266	83.5055
gene-HO397_00445	1245	1010.62	960	66.7706
gene-HO397_00450	1068	887.012	999	79.1657
gene-HO397_00455	1476	1337.86	1721	90.4214
gene-HO397_00460	921	624.323	1064	119.794
gene-HO397_00465	831	562.171	983	122.91
gene-HO397_00470	1263	1026.75	1672	114.464
gene-HO397_00475	1152	921.242	2709	206.698
gene-HO397_00480	918	628.289	8296	928.133
gene-HO397_00485	513	245.065	1021	292.85
gene-HO397_00490	2706	2589.65	6443	174.883
gene-HO397_00495	390	132.119	357	189.935
gene-HO397_00500	198	48.1581	115	167.853
gene-HO397_00505	744	494.478	293	41.6506
gene-HO397_00510	621	332.268	203	42.9446
gene-HO397_00515	1044	823.095	532	45.4321
gene-HO397_00520	1203	970.426	84	6.0844
gene-HO397_00525	1386	1111.24	218	13.7895
gene-HO397_00530	441	176.008	29	11.5815
gene-HO397_00535	894	659.189	880	93.8369
gene-HO397_00540	552	291.561	269	64.8521
gene-HO397_00545	855	595.947	197	23.2359
gene-HO397_00550	1374	1098.83	429	27.4428
gene-HO397_00555	765	577.565	6141	747.376
gene-HO397_00560	2664	2564.95	27623	756.996
gene-HO397_00565	1893	1836.85	13191	504.784
gene-HO397_00570	1425	1151.31	11130	679.523
gene-HO397_00575	1854	1679.14	127	5.31642
gene-HO397_00580	2598	2519.14	10113	282.181
gene-HO397_00585	363	112.677	379	236.432
gene-HO397_00590	795	516.35	951	129.461
gene-HO397_00595	867	613.498	1101	126.147
