target_id	length	eff_length	est_counts	tpm
gene-HO397_00005	66	13	46	349.683
gene-HO397_00010	2463	2272.58	2287	99.4507
gene-HO397_00015	933	700.838	921	129.868
gene-HO397_00020	1287	1041.79	1008	95.6183
gene-HO397_00025	297	104.764	120	113.196
gene-HO397_00030	777	495.921	231	46.032
gene-HO397_00035	1431	1227.67	57	4.58833
gene-HO397_00040	954	794.251	3341	415.699
gene-HO397_00045	588	340.104	271	78.7442
gene-HO397_00050	567	348.838	205	58.0752
gene-HO397_00055	714	458.842	31	6.67666
gene-HO397_00060	405	197.468	6	3.00272
gene-HO397_00065	1917	1610.74	67154	4120.08
gene-HO397_00070	1131	893.232	6753	747.124
gene-HO397_00075	1113	925.466	889.8	95.0151
gene-HO397_00080	210	46.5624	62	131.588
gene-HO397_00085	1167	943.091	229	23.9962
gene-HO397_00090	900	643.39	80	12.2879
gene-HO397_00095	960	543.088	8	1.45573
gene-HO397_00100	1353	929.061	9	0.957323
gene-HO397_00105	1089	875.506	0	0
gene-HO397_00110	698	444.769	180.716	40.1535
gene-HO397_00115	347	145.255	0	0
gene-HO397_00120	264	80.4411	1229	1509.85
gene-HO397_00125	219	51.5823	15	28.7377
gene-HO397_00130	942	702.451	1564	220.03
gene-HO397_00135	2817	2699.36	12979	475.161
gene-HO397_00140	495	275.246	1310	470.339
gene-HO397_00145	450	218.26	920	416.558
gene-HO397_00150	951	737.209	2296	307.781
gene-HO397_00155	915	659.341	322	48.2621
gene-HO397_00160	822	615.745	254	40.7656
gene-HO397_00165	1149	928.414	1242	132.203
gene-HO397_00170	3222	2997.51	5518	181.92
gene-HO397_00175	396	189.297	38	19.8381
gene-HO397_00180	591	389.499	20	5.0744
gene-HO397_00185	786	546.251	3	0.542737
gene-HO397_00190	1554	1298.37	37	2.81619
gene-HO397_00195	1217	973.132	30	3.04656
gene-HO397_00200	1143	943.159	35	3.66727
gene-HO397_00205	1515	1438.78	8	0.549484
gene-HO397_00210	771	560.972	4	0.704659
gene-HO397_00215	942	710.131	23	3.20074
gene-HO397_00220	1287	1003.59	13	1.28011
gene-HO397_00225	288	98.1681	1	1.00668
gene-HO397_00230	1332	1142.76	6	0.518866
gene-HO397_00235	531	288.804	16	5.47491
gene-HO397_00240	1863	1614.03	87	5.32684
gene-HO397_00245	480	247.887	119	47.4411
gene-HO397_00250	843	625.306	418	66.0608
gene-HO397_00255	378	172.874	249	142.341
gene-HO397_00260	822	577.291	1217	208.332
gene-HO397_00265	990	721.164	1011	138.541
gene-HO397_00270	1287	1001.12	2369	233.851
gene-HO397_00275	2355	2091.78	3607	170.408
gene-HO397_00280	816	563.578	182	31.9137
gene-HO397_00285	660	471.882	294	61.5708
gene-HO397_00290	2907	2593.07	1226	46.7236
gene-HO397_00295	2352	2127.88	435	20.2024
gene-HO397_00300	696	487.133	6	1.21721
gene-HO397_00305	1503	1375.96	65	4.6684
gene-HO397_00310	1701	1528.68	33	2.13333
gene-HO397_00315	879	671.645	1031	151.698
gene-HO397_00320	765	527.743	613	114.788
gene-HO397_00325	699	456.546	121	26.1916
gene-HO397_00330	1611	1405.91	164	11.5278
gene-HO397_00335	984	745.698	320	42.408
gene-HO397_00340	1656	1454.94	191	12.9732
gene-HO397_00345	132	15.7998	21	131.35
gene-HO397_00350	1179	874.782	84	9.48943
gene-HO397_00355	606	365.123	132	35.7269
gene-HO397_00360	1401	1167.26	301	25.4835
gene-HO397_00365	1092	854.628	146	16.8825
gene-HO397_00370	1572	1283.2	184	14.1704
gene-HO397_00375	87	13	0	0
gene-HO397_00380	945	565.549	15	2.62109
gene-HO397_00385	1725	1599.13	172	10.6293
gene-HO397_00390	492	245.64	90	36.208
gene-HO397_00395	87	13	0	0
gene-HO397_00400	1005	761.598	545	70.7182
gene-HO397_00405	459	214.06	704	325.011
gene-HO397_00410	942	741.404	1119	149.154
gene-HO397_00415	366	162.165	310	188.915
gene-HO397_00420	1767	1528.31	1484	95.9582
gene-HO397_00425	1488	1260.63	1482	116.177
gene-HO397_00430	1359	1125.7	1537	134.931
gene-HO397_00435	1083	896.967	1053	116.014
gene-HO397_00440	1317	1030.47	1543	147.976
gene-HO397_00445	1245	970.957	1549	157.657
gene-HO397_00450	1068	906.772	1130	123.152
gene-HO397_00455	1476	1250.3	1933	152.784
gene-HO397_00460	921	649.739	1312	199.552
gene-HO397_00465	831	594.239	872	145.016
gene-HO397_00470	1263	1067.73	2043	189.089
gene-HO397_00475	1152	929.662	4337	461.026
gene-HO397_00480	918	593.136	12104	2016.67
gene-HO397_00485	513	292.784	606	204.544
gene-HO397_00490	2706	2423.85	4014	163.656
gene-HO397_00495	390	183.793	57	30.6482
gene-HO397_00500	198	40.2982	148	362.941
gene-HO397_00505	744	493.964	430	86.0267
gene-HO397_00510	621	414.268	244	58.2062
gene-HO397_00515	1044	705.811	756	105.851
gene-HO397_00520	1203	944.067	36	3.76843
gene-HO397_00525	1386	1160.79	79	6.72566
gene-HO397_00530	441	216.486	2	0.912979
gene-HO397_00535	894	628.505	261	41.0386
gene-HO397_00540	552	292.519	73	24.6621
gene-HO397_00545	855	638.601	124	19.189
gene-HO397_00550	1374	1151.09	329	28.2454
gene-HO397_00555	765	531.806	295	54.8188
gene-HO397_00560	2664	2538.87	4652	181.075
gene-HO397_00565	1893	1645.89	4993	299.793
gene-HO397_00570	1425	1168.92	9964	842.382
gene-HO397_00575	1854	1568.22	57	3.59193
gene-HO397_00580	2598	2465.76	24835	995.348
gene-HO397_00585	363	159.55	106	65.6552
gene-HO397_00590	795	498.832	1171	231.987
gene-HO397_00595	867	613.459	1112	179.135
gene-HO397_00600	348	146.178	129	87.2104
gene-HO397_00605	1551	1375.98	189	13.574
gene-HO397_00610	2391	2244.98	376	16.5514
gene-HO397_00615	537	327.447	757	228.463
gene-HO397_00620	663	439.394	1932	434.524
gene-HO397_00625	927	646.95	410	62.6288
gene-HO397_00630	771	541.409	353	64.4332
gene-HO397_00635	441	243.282	66	26.8098
gene-HO397_00640	1230	929.987	160	17.0021
gene-HO397_00645	381	175.496	939	528.76
gene-HO397_00650	903	592.617	87	14.5079
gene-HO397_00655	852	575.531	880	151.104
gene-HO397_00660	795	679.488	407	59.1934
gene-HO397_00665	1239	866.724	2	0.228039
gene-HO397_00670	597	336.251	2	0.587796
gene-HO397_00675	606	322.753	8	2.44952
gene-HO397_00680	570	279.009	10	3.54195
gene-HO397_00685	2598	1957.86	12	0.605705
gene-HO397_00690	741	527.506	0	0
gene-HO397_00695	585	316.489	16	4.996
gene-HO397_00700	480	217.931	40	18.1385
gene-HO397_00705	1419	1204.8	1694	138.95
gene-HO397_00710	927	642.043	129	19.8557
gene-HO397_00715	456	250.513	2171	856.426
gene-HO397_00720	705	418.182	286	67.5867
gene-HO397_00725	531	333.55	130	38.5162
gene-HO397_00730	2430	2091.53	569	26.885
gene-HO397_00735	2535	2307.76	923	39.525
gene-HO397_00740	435	225.761	461	201.796
gene-HO397_00745	1229	1015.51	0	0
gene-HO397_00750	1812	1493.91	2582	170.801
gene-HO397_00755	798	585.94	331	55.8258
gene-HO397_00760	891	625.958	280	44.2052
gene-HO397_00765	1983	1984.15	344	17.1335
gene-HO397_00770	1281	1011.4	2682	262.058
gene-HO397_00775	1422	1317.08	323	24.2355
gene-HO397_00780	66	13	12	91.2218
gene-HO397_00785	345	143.545	856	589.313
gene-HO397_00790	624	405.08	248	60.5023
gene-HO397_00795	801	690.326	217	31.0646
gene-HO397_00800	699	463.089	715	152.582
gene-HO397_00805	1518	1179.68	385	32.2519
gene-HO397_00810	1425	1180.87	2580	215.913
gene-HO397_00815	1158	899.104	105	11.5409
gene-HO397_00820	387	181.019	564	307.905
gene-HO397_00825	813	537.481	44	8.09004
gene-HO397_00830	825	608.436	1408	228.69
gene-HO397_00835	2673	2346.93	499	21.0117
gene-HO397_00840	795	510.594	818	158.321
gene-HO397_00845	726	461.731	18083	3870.27
gene-HO397_00850	852	540.298	9105	1665.36
gene-HO397_00855	726	529.851	1085	202.366
gene-HO397_00860	558	270.442	2501	913.901
gene-HO397_00865	1197	923.087	736	78.7945
gene-HO397_00870	759	492.317	1626	326.389
gene-HO397_00875	858	666.995	1120	165.942
gene-HO397_00880	1353	1093.61	3574	322.962
gene-HO397_00885	2433	2196.5	8289	372.934
gene-HO397_00890	486	246.81	1984	794.402
gene-HO397_00895	1026	737.129	4089	548.194
gene-HO397_00900	456	245.594	882	354.904
gene-HO397_00905	789	549.709	1175	211.235
gene-HO397_00910	1149	908.259	1309	142.426
gene-HO397_00915	597	362.105	479	130.726
gene-HO397_00920	3483	3319.75	4171	124.164
gene-HO397_00925	960	714.079	2667	369.094
gene-HO397_00930	2142	1889.48	215	11.2449
gene-HO397_00935	390	183.793	107	57.5326
gene-HO397_00940	1299	1117.49	313	27.6798
